,Positive,Negative
14,"#Kenya reports 152 more positive cases of #COVID19 from 3,503 samples, bringing the country's total number of posit… https://t.co/ZgfRot9icC",More Chinese Flights to Land in Kenya Amid Coronavirus Alarm https://allafrica.com/view/group/main/main/id/00072185.html?utm_campaign=allafrica%3Aeditor&amp;utm_medium=social&amp;utm_source=twitter&amp;utm_content=promote%3Agroup%3Aabmrjk #Kenya #coronavirusInkeny #CoronaVirus #COVID19 
15,"RT @CitizenActionG: The #FacesBehindTheMask campaign kicks off with us celebrating a Hero; Nurse Patrick Egwim. 

On behalf of a Nation you…","#Coronavirus Age, Sex, Existing Conditions of COVID-19 Cases and Deaths https://netbuzzafrica.com/age-sex-existing-conditions-of-covid-19-cases-and-deaths/ #coronavirusnigeria #COVID2019 #Covid_19 #COVID19 #COVID19Nigeria #CoronaVirusUpdates"
16,RT @KGeorgieva: Rwanda’s response to #COVID19 has been swift and decisive. The IMF’s approval today of a further $111.06 million in emergen…,The Federal Ministry of Health has confirmed a coronavirus disease #COVID19Nigeria case in Lagos State Nigeria. The case which was confirmed on 27/02/2020 is the first case to be reported in Nigeria since the beginning of the outbrea #coronavirusupdates #Nigeria #COVID19 
17,"Dictatorship maybe good or bad depending on its application. China I think won this one in fighting Covid-19 by forcing citizens to obey leadership on ways to control the spread of the Coronavirus in China. Dear countries, watch, listen, learn and apply where appropriate.","Avoid spreading panic on this #COVID19 matter. Too many times panic causes more damage than the initial issue itself. And shut down fake news and misinformation wherever you see it. Whatever you do though, you can’t be too careful at this time."
18,"Tanzania Bans All Public Gathering, Closes Schools, Suspends the Premier League Over Coronavirus @TheCiti: https://allafrica.com/stories/202003171108.html?utm_campaign=allafrica%3Aeditor&utm_medium=social&utm_source=twitter&utm_content=promote%3Aaans%3Aacbxam … #Tanzaniapic.twitter.com/lZYKWAClpW",Uproar as Chinese Plane Lands in Nairobi @dailynation : https://allafrica.com/stories/202002270055.html?utm_campaign=allafrica%3Aeditor&amp;utm_medium=social&amp;utm_source=twitter&amp;utm_content=promote%3Aaans%3Aabmrjk #Kenya #CoronaVirus #COVID19 
19,,Stay safe. There’s nothing to fear if you adhere to the right measures #COVID19 #FactsNotFear
20,,Nigeria Records First Coronavirus Case https://allafrica.com/view/group/main/main/id/00072180.html?utm_campaign=allafrica%3Aeditor&amp;utm_medium=social&amp;utm_source=twitter&amp;utm_content=promote%3Agroup%3Aabkgta #Nigeria #COVID19Nigeria #COVID19 #Coronavirus #CoronaVirusUpdates #CoronavirusOutbreak
21,,"Is there any country in the world that does panic and fearmongering than our Ghana? People, slow down. I beg yew. #COVID19"
22,,The Coronavirus is a ROCKET SCIENCE @WHO
23,,"@WHO has announced the need for their Emergency Committee to meet again tomorrow to continue discussions about the #coronavirus. 

No declaration of global health concern has been issued. The virus is very complex and requires more analysis. https://twitter.com/DrTedros/status/1220094037673287688 …"
24,,"THE LATEST: There are now at least 17 confirmed deaths and more than 540 diagnosed cases of Coronavirus. The World Health Organization met today to decide whether to declare a ""public health emergency of international concern,"" but did not make a decision. http://bit.ly/35OpCpp "
25,,"NCDC warns Nigerians against Coronavirus outbreak, urges them to take precautions! - http://dotunroy.com/2020/01/24/ncdc-warns-nigerians-against-on-coronavirus-outbreak-urges-them-to-take-precautions/ …pic.twitter.com/yEwdV9ok9n"
26,,"BREAKING NEWS: CORONA VIRUS
France announces 3rd confirmed case of deadly virus from china
@France24_en we are here watching sha dore ibyo mwigize @Nyac_juru_jesse"
27,,No Cases of Coronavirus Here - Institute for Communicable Diseases @News24 : https://allafrica.com/stories/202001240120.html?utm_campaign=allafrica%3Aeditor&utm_medium=social&utm_source=twitter&utm_content=promote%3Aaans%3Aabkwtb … #SouthAfrica #Coronavirus pic.twitter.com/f6YBOknXfz
28,,"#wuhan “hospital” was not built to cure infected people but as the place to gather, control them while they die
#coronavirus"
29,,"Coronavirus fears, rumors, misinformation roil Alhambra schools - https://www.africapulse.com/2020/02/05/coronavirus-fears-rumors-misinformation-roil-alhambra-schools/ … #Africa #news"
30,,Kenyatta Urges Ethiopian Carrier to Halt China Flights Over Virus @dailynation : https://allafrica.com/stories/202002070084.html?utm_campaign=allafrica%3Aeditor&utm_medium=social&utm_source=twitter&utm_content=promote%3Aaans%3Aabmrjk … #Kenya #Ethiopia #CoronaVirus #EthiopiaAirlinespic.twitter.com/8DIWpIk8Uo
31,,#Africa: Govts' reaction to calls to evacuate nationals from #Coronavirus-ravaged Hubei reveals to us how some African leaders view China.  https://twitter.com/omusaada/status/1225518597440778240 …
32,,"This is how it was during xenophobic attacks in South Africa.
If air peace didn't intervene Nigerians of Igbo extraction would have perished without care.
This issue of coronavirus is not what individuals can handle. It must be done by the FG. But they are less concerned about it"
33,,"Nigeria should put measures in place against this Corona virus. It's only money they budgeted, no news about quarantine centers, medical supplies, research, sensitization etc. It's #362m that we only heard about.https://twitter.com/NorbertElekes/status/1228439070113718272 …"
34,,"#COVID19 Update: Breakdown of #coronavirus cases by continents.

Globally there are 7,743,169 confirmed cases, 3,34… https://t.co/I992rfMUvg"
35,,"RT @GHS: ""As the #COVID19 pandemic accelerates in low- and middle-income countries, @WHO is especially concerned about its impact on people…"
36,,"RT @peijin_zhang: #Beijing 's largest wholesale food market shutdown after the spike in #COVID19 cases. The city's Fengtai district is in ""…"
37,,WATCH: How #Rwanda’s taxi-motos industry is navigating #COVID19 headwinds https://t.co/FeiFtEFxfW
38,,There are children in Africa that do not have access to sanitation facilities and cannot take precautions against… https://t.co/K5kgiNRgKl
39,,RT @SAfridiOfficial: I’ve been feeling unwell since Thursday; my body had been aching badly. I’ve been tested and unfortunately I’m covid p…
40,,RT @anthonyawasom: #Africa is starting to see exponential 📈 in the number of #COVID19 infections. Decision makers can use the Blns $$ alloc…
41,,Need to Review Foreign Airlines' Multiple Entry Points @THISDAYLIVE: https://t.co/qpi7PlAir1 #Nigeria #Airtravel… https://t.co/uefwSHp8el
42,,"RT @FightTheFakes: Join @FIP_org Webinar on #SFmeds💊 &amp; #COVID19🦠 to hear @OksanaPyzikUCL, Founder of @UCLFightsFakes speak on the importanc…"
43,,3 hours to go!!! #AfricaResponds #COVID19 #Africa
44,,Governments can invest in #cleanenergy amid #COVID19 crisis https://t.co/veMUlgAQZL #Africa #renewableenergy
45,,"RT @RuhakanaR: Friends, I have gone into self isolation after some of my contacts tested positive for #COVID19. My own test result is negat…"
46,,"RT @antonioguterres: Saturday marks the 100-day countdown to #PeaceDay.

We are living through a difficult time, but we can turn the #COVID…"
47,,"RT @AfricaRepublic: Black community braces for next threat: Mass evictions
Something needs to be done to Prevent Gentrification of Black Co…"
48,,"With increased warnings about the risk of food insecurity as a result of floods, locusts, and the #Covid19 pandemic… https://t.co/TMaidKjs77"
49,,"RT @TourvestDM: Our industry leaders including Martin Wiest CEO of #TourvestDM and Thembi Kunene-Msimang, COO of @tourvest_ime have inspire…"
50,,"RT @kiz4breakfast: #whiteOnWhite crime in our country I am appalled, how are you going to deal with this ????? I am scared to go outside  @…"
51,,"RT @NUDOR_Rw: 13Th will be the international day of #Albinism. In this video, you will find invitation to JOIN the #OIPPA ,member of @NUDOR…"
52,,"RT @wellcometrust: Any #COVID19 treatment must go through rigorous testing. 

So how long might that take? ➡️ https://t.co/yUTDY4TBMb | #co…"
53,,A-League and Australian football news LIVE: Coronavirus threatens Socceroos World Cup qualifiers http://dlvr.it/RR6sfS pic.twitter.com/DT0SGC2ZLn
54,,"Coronavirus: Japan Govt. Initiates a Compensation Plan for Parents, Shut Down Schools,Other Places.
https://youtu.be/vF8O7FaWMj8 "
55,,Airlines feel pinch of Coronavirus : The Standard https://ift.tt/2uMLftX 
