,Positive,Negative
10,#Bitcoin #investment #COVID19 ▶https://t.co/1SRswvNvhF 💥 GREAT PROMO➡ at ONLY HIGHEST DEPOSIT WITH MY LINK :🔗… https://t.co/vxHytyVcrK,"There are currently 9,175 confirmed cases worldwide, including 213 fatalities. #coronavirus"
11,,Coronavirus latest: WHO declares global emergency » https://www.nature.com/articles/d41586-020-00154-w Declaring a “public-health #EMERGENCY of international concern” (#PHEIC) is #WHO’s level of #alarm — events that pose a risk to multiple countries and that require a coordinated international response.
12,,"""American Airlines sued over coronavirus by pilot union seeking to cancel US-China flights"": The Allied Pilots Association seeks temporary restraining order amid deadly virus outbreak.,"
13,,coronavirus scares me 
14,,coronavirus is officially in italy too... byeee
15,,We have two confirmed cases of coronavirus in Italy 
16,,#coronavirus Not because of what is happening in #China????????????????????????
17,,corona virus just arrived in Italy 
18,,Coronavirus officialky arrived to Italy yup we d*ing
19,,"Information published by official sources shows that the regime was aware at least 3 weeks ago of the outbreak of #Coronavirus and had taken measures to secure its governmental institutions against the #COVID19. Yet, the first directive to deal with it was issued on February 20."
20,,#COVID2019 #coronavirus #CoronaVirusUpdates #Coronavid19 #COVID19 #coronavirusnigeria #Covid_19 HOW AN ITALIAN MAN TRANSPORTED THE CORONAVIRUS TO NIGERIA. HOW WAS HE ABLE TO PASS THE AIRPORT IN ITALY THE FIRST PLACE FROM MILAN https://youtu.be/olc4rETCEqE
21,,THE NEW CORONAVIRUS IN CHINA TIMELINE #SARS2https://www.dailymail.co.uk/health/article-7900341/amp/JFK-SF-LAX-airports-screen-Chinese-coronavirus.html?__twitter_impression=true …
22,,"""Three U.S. Airports to Check Passengers for a Deadly Chinese Coronavirus"" by DENISE GRADY via NYT https://ift.tt/2FXm2yQ  #petalinewspic.twitter.com/APldO2LSbm"
23,,"The first case of coronavirus has appeared in Seattle.
The man remains in isolation. 
#coronavirus #"
24,,"""Coronavirus outbreak impacts airports, travel"": With the outbreak of novel coronavirus, some travel has been affected.,https://ift.tt/2Ghc3V6 "
25,,"""Mask Hoarders May Raise Risk of a Coronavirus Outbreak in the U.S."" by DONALD G. McNEIL Jr. via NYT https://ift.tt/38QAxky  #petalinewspic.twitter.com/XHEnwdpc9b"
26,,"""Coronavirus cases on quarantined Diamond Princess cruise ship rise, include American"": Two more passengers have reportedly been diagnosed with coronavirus.,https://ift.tt/2UFkbHt "
27,,I swear this country is going crazy over the coronavirus. There are videos of people literally fighting for food at the supermarket like there's a freakin' zombie apocalypse coming. Sometimes I think that there is no one in the world more stupid and more pathetic than Italians.
28,,"RT @YourAnonNews: Yesterday, there were 140,927 new cases of #COVID19 and 4,603 additional deaths were reported in the past 24 hours.

This…"
29,,STAN
30,,"RT @th1an1: A police camp in Kenya's #Naivasha town, west of the capital #Nairobi, was set on fire by angry residents during a protest agai…"
31,,RT @EmbacubaChina: On June 16 #Cuba and #Germany will hold a virtual meeting between both parliaments. The dialogue will focus on #Cuba's a…
32,,"RT @EBCNEWSs: @MSNBC @chrislhayes UK death toll from confirmed #COVID19 cases rises by 202 to 41,481...

#coronavirus

 https://t.co/IXFJfX…"
33,,"RT @g20org: As the world moves forward, the #G20SaudiArabia Presidency holds a virtual workshop on the implications of #COVID19 on global s…"
34,,"RT @LotusOak2: Inflammatory Syndrome Affecting Children: #Kawasaki Disease, #COVID19... or Something Else?

https://t.co/S9PurMumhE

#KD #L…"
35,,RT @SAfridiOfficial: I’ve been feeling unwell since Thursday; my body had been aching badly. I’ve been tested and unfortunately I’m covid p…
36,,"RT @MedicalScitech: 💯AstraZeneca to start Calquence in COVID-19 trial
» https://t.co/bTAMWuewSR
@AstraZeneca said on Tuesday that it would…"
37,," — Because of the corona virus, my plans are to stay home and eat until I get fat https://curiouscat.me/imonlythebrave/post/1065599942?t=1583539049 …"
38,,Because of the corona virus
39,,#Italy is on #lockdown because of the #coronavirus. pic.twitter.com/mZTfpKW8Cm
40,,"Coronavirus, ""Una scusa per gli italiani per non fare niente"": 17,660 cases and 1,266 deaths March 13: these data are so evident even for a small brain like yours to make you understand that yours?
 https://www.repubblica.it/esteri/2020/03/13/news/coronavirus_una_scusa_per_gli_italiani_per_non_fare_niente_il_commento_infelice_di_un_presentatore_britannico-251192061/ … via @repubblica"
41,,"A bot found me too cause i wrote a tweet about coronavirus in Macedonia. They sent me that kind of stuff and i kept writing ""MACEDONIA"" with the flag too ti they gave up and stopped answering my tweets"
