,Positive,Neutral,Negative
10,,Tears of Joy as Zimbabwean in UK recovers from Corona virus and dischar... https://youtu.be/CyxRTu8rH6E via @YouTube This is so emotional and Sekuru must be a nice guy to this wonderful community.,"#Coronavirus deaths (803) officially exceed #SARS fatalities (774) in 2003. 

What does this now mean? Awaiting latest from @WHO...https://twitter.com/BBCNews/status/1226284220319969280 …"
11,,This is the most inhumane and insensitive statement I have ever read in my lifetime. It only confirms allegations and conspiracies that the #coronavirus is a biological warfare disease. This speaks a lot about Trumps Administration. #CoronavirusOutbreak,"""It would really help if the Zimbabwean government could show that they care about us. It's difficult to get food... If the electricity went out at this apartment there would be no way to get help, it's terrifying. Mentally, I'm not OK.""
https://www.aljazeera.com/news/2020/02/african-students-trapped-coronavirus-hit-wuhan-plead-200204082319647.html … #coronavirus pic.twitter.com/nyiPUg2aYT"
12,,#Covid19 now in Nigeria confirmed. So Wuhan is now too far,"Hi Garry, are you still coming to the UK with the travel restrictions coz of coronavirus issue at the moment?"
13,,#WHO: Novel Coronavirus – Thailand (ex-China) https://ift.tt/2TpYaMa ,RT @SebDance: Populism is *very* bad for your health.
14,,No goin back on #ShutDownZimbabwe2016 on Wed 13 & Thurs 14 July.This govt can't threaten us & think it's ok #ThisFlag RT @263Chat: Chinese Doctor Who Discovered Coronavirus Has Died The Chinese doctor who first warned his government of the corona… https://twitter.com/i/web/status/1225915439961825280 …,"RT @Mamoxn: The govt of Zimbabwe🇿🇼 will not,
On their own volition,
Stop:
Abducting
Torturing,
Raping,
&amp;Killing us.
They will not voluntari…"
15,,"#NowPlaying Holly Rey - Deeper

Listen Here:   https://t.co/Yw3WosT3B6

#COVID19
 - STAY home as much as you can
 -… https://t.co/lrIcWv9Css","Beijing in a Wartime lockdown as new cases of #covid19 resurfaces . As second wave fears grows fast. 
@WHO 
@WHO_Zimbabwe 
@MoHCCZim"
16,,"RT @maDube_: Police have arrested 62 801 people countrywide since March 30 for violating lockdown measures.

Sadly none of those whole #COV…","RT @XHNews: There have been coordinated efforts on social media to spread rumors that the #coronavirus is a bioweapon created by China, say…"
17,,"Saving Lives, Changing Lives",@SAFoundationN and @SAfridiOfficial has done so much for the needy since day one of the virus and has been hands on… https://t.co/WstEbmwiD2
18,,"RT @antonioguterres: People with albinism continue to be the target of stigma, discrimination &amp; violence - including amid #COVID19.

The UN…",RT @PachotoTribe: Young girls who are not going to school due to lockdown restrictions put in place due to #Covid19 tend to occupy themselv…
19,,RT @phumzileunwomen: The #GenerationEquality Action Coalitions are set to deliver game-changing results &amp; to drive progress on #genderequal…,"RT @YourAnonNews: Yesterday, there were 140,927 new cases of #COVID19 and 4,603 additional deaths were reported in the past 24 hours.

This…"
20,,More here from @inzyrashid on what was in the @ProfKevinFenton’s report. It’s a scandal that we are having to rely… https://t.co/1Ky9afaIxa,"RT @iloharare: In the face of #covid19, we run the risk of sliding backwards, lets not be discouraged in fighting child labour. #WDACL is a…"
21,,"SA To Make 10 000 Cheap Ventilators

For more on this story visit our website 
https://t.co/QZgOqK2EZ0
.
.
.
.
.
.… https://t.co/nFbt42zJYI",RT @SAfridiOfficial: I’ve been feeling unwell since Thursday; my body had been aching badly. I’ve been tested and unfortunately I’m covid p…
22,,"RT @GreatBritishBB: 12 member stories written today. The innovation, resilience and creativity of the UK’s #SmallBusinesses in the face of…",It must be this Gvt which is worse than coronavirus
23,,"We are doing something really inspiring with young people in Mbare...

At what age does one stop being considered a… https://t.co/ZSJhBpqGWQ",BREAKING: Deputy leader of Iran's parliament says 23 members of parliament have been infected with coronavirus.
24,,RT @Wamagaisa: I hear Delish Nguwaya is appearing in court concerning Drax Investments and scandalous #COVID19  procurement deals. Let’s go…,
25,,RT @Wamagaisa: I hear Delish Nguwaya is appearing in court concerning Drax Investments and scandalous #COVID19  procurement deals. Let’s go…,
26,,RT @Wamagaisa: I hear Delish Nguwaya is appearing in court concerning Drax Investments and scandalous #COVID19  procurement deals. Let’s go…,
27,,RT @Wamagaisa: I hear Delish Nguwaya is appearing in court concerning Drax Investments and scandalous #COVID19  procurement deals. Let’s go…,
28,,RT @Wamagaisa: I hear Delish Nguwaya is appearing in court concerning Drax Investments and scandalous #COVID19  procurement deals. Let’s go…,
29,,RT @ernestngBRO: If #covid19 was an anime PART 11 (1/3) https://t.co/PPdKJE1NM4,
30,,"Creating memories for our life during #Covid19

🗓 Day 5/7 of #mylifeinpictures
❌ words &amp; people 
Just 📸 

🔸Challeng… https://t.co/S6KPCQqyL5",
31,,RT @Wamagaisa: I hear Delish Nguwaya is appearing in court concerning Drax Investments and scandalous #COVID19  procurement deals. Let’s go…,
32,,RT @enactus: Enactus MSI in @EnactusIndia created a #COVID19 fundraiser for individuals to show their art for a registration fee. Proceeds…,
33,,"RT @chidodc: We are doing something really inspiring with young people in Mbare...

At what age does one stop being considered as a young p…",
34,,"RT @C19Foundation: A brand new charity to help all those affected by #COVID19.

Please help us off the ground. A FOLLOW/RT would be greatly…",
35,,RT @Wamagaisa: I hear Delish Nguwaya is appearing in court concerning Drax Investments and scandalous #COVID19  procurement deals. Let’s go…,
36,,"RT @Mwebantu: #COVID19 UPDATE: As of 12th June, 2020, #Zambia recorded 28 new cases (out of 1,059 tests) and 26 recoveries. https://t.co/IT…",
37,,"During the #Covid19 lockdown @itvnews television programmes reached 44 million people, that's 72 percent of the UK… https://t.co/pI3hZaWW2t",
38,,Our own @stanleymgmza was on @ZBCtv YGT giving a feedback on #WorldEnvironmentDay and how #COVID19 has affected the… https://t.co/hxQmATOjJz,
39,,"RT @PDChina: Confirmed #COVID19 cases have exceeded 7.6 million globally, with over 425,000 fatalities and more than 3.6 million recoveries…",
40,,RT @AyiccZim: Our own @stanleymgmza was on @ZBCtv YGT giving a feedback on #WorldEnvironmentDay and how #COVID19 has affected the #environm…,
41,,RT @AyiccZim: Our own @stanleymgmza was on @ZBCtv YGT giving a feedback on #WorldEnvironmentDay and how #COVID19 has affected the #environm…,
42,,RT @AyiccZim: Our own @stanleymgmza was on @ZBCtv YGT giving a feedback on #WorldEnvironmentDay and how #COVID19 has affected the #environm…,
43,,RT @AyiccZim: Our own @stanleymgmza was on @ZBCtv YGT giving a feedback on #WorldEnvironmentDay and how #COVID19 has affected the #environm…,
44,,RT @Wamagaisa: I hear Delish Nguwaya is appearing in court concerning Drax Investments and scandalous #COVID19  procurement deals. Let’s go…,
45,,RT @Wamagaisa: I hear Delish Nguwaya is appearing in court concerning Drax Investments and scandalous #COVID19  procurement deals. Let’s go…,
46,,"RT @GrumpyOldDoc: How to release lockdown

With a handful of new cases a day, not thousands, and a functional contact tracing system, not t…",
47,,WOOOOOOOOOOOOOOOOAH,
48,,RT @friendshipbench: The global response has been to treat #covid19 as a vertical disease rather than addressing the full ecosystem of our…,
49,,RT @Wamagaisa: I hear Delish Nguwaya is appearing in court concerning Drax Investments and scandalous #COVID19  procurement deals. Let’s go…,
50,,"RT @robakhundkar: “Over 150,000 #healthcareworkers infected with #covid19 -numbers rising fast as #LMICs head to their peaks”. Please share…",
51,,Where do you stand with your landlord? Poll in the thread #COVID19,
52,,RT @Wamagaisa: I hear Delish Nguwaya is appearing in court concerning Drax Investments and scandalous #COVID19  procurement deals. Let’s go…,
53,,Fresh coronavirus fears as Zimbabwe quarantines Chinese visitor from Hunan https://zwnews.com/fresh-coronavirus-fears-as-zimbabwe-quarantines-chinese-visitor-from-hunan/ …pic.twitter.com/12z3TrbnnN,
54,,Zimbabwe: Coronavirus - Zimbabwe Businesses Count Cost of Economic Impact: https://is.gd/h8FLOp pic.twitter.com/2J4DRuBWzU,
