,Positive,Neutral,Negative
28,#WuhanPneumonia #coronavirus sequence now available! https://twitter.com/edwardcholmes/status/1215802670176276482 …,"Coronavirus: Save the Children #HongKong has distributed 5,000 hand sanitisers &amp; over 20,000 face masks to deprived children and their families around the city. #coronavirus #ChinaCoronaVirus #CoronavirusOutbreak #Covid19 @SavetheChildren",Surgical Masks Sold Out Across UK Amidst Coronavirus Fears – Summit News 
29,"How #Trump's #TradeWar deal with #China isn't a win. #Vietnam's 'Dong Tam Massacre' explained. Thailand, Japan report the first cases of #coronavirus infection. OpEd: Should Europe's #Luxury brand focus on China over the US?https://nzzl.us/1XqQjZm ",Coronavirus: Hong Kong gov’t publishes list of buildings detailing self-quarantine occupants following online leak https://www.hongkongfp.com/2020/02/28/coronavirus-hong-kong-govt-publishes-list-buildings-detailing-self-quarantine-occupants-following-online-leak #HongKong #China #coronavirus #ChinaCoronaVirus #CoronavirusOutbreak #Covid19@chingrachelwong,"Yes, #HumanTrafficking is a crime, even when it's your own government trafficking you. #forcedlabor #Uyghurs #CoronavirusOutbreak #COVID19 #Covid_19 #Zhejiang #Jiangsu #SaveUyghurs #UyghurGenocide #Uyghur @Olympics #Xinjiang #trafficking #StopBeijing2022"
30,"Nine more #coronavirus cases have been reported to Center for Health Protection, increasing the total cases reported to 99. #ChinesePneumonia

Source: Now Newspic.twitter.com/tKD4Xkc3xx","Now, this is one serious #spreadsheet https://covid2019.app/ (Check tabs at the bottom). #covid19","WHO has raised the risk assessment of #Covid19 from ""high"" to “very high” across the world. Belarus, Azerbaijan, San Marino, Nigeria, New Zealand are among the latest countries to report first cases. Virus has spread to 61 countries from 50 yesterday #武汉肺炎 #coronavirus https://twitter.com/JackKSoh/status/1233368671575138304"
31,69-year-old male patient dies after contracting novel coronavirus in Wuhan http://zpr.io/thaHR ,How powerful can a simple contagion can be when it is overlaid on a network built for complex (and also secretive) contagion. #COVID19 2019 coronavirus: The #Korean clusters,"After 2,337 #coronavirus cases &amp; 16 death, 58 countries restrict entry from South Korea, of which 27 have entry bans on South Koreans and foreigners who have visited SK. The costs of Prez Moon's mistake continue to rise #covid19 #武汉肺炎"
32,Explained: Why Wuhan is so important to China’s economy and the potential impact of the coronavirus #WuhanOutbreak #WuhanPneumonia #wuhanvirus #WuhanSARS #coronavirus #CoronavirusOutbreak #ChinaPneumonia #ChinaVirus #china #Chinahttps://www.scmp.com/economy/china-economy/article/3047426/explained-why-wuhan-so-important-chinas-economy-and-potential …,"latest press conference...,: hashtags ONE-NINE in hashtags TEN & ELEVEN (February 28, 2020; 16:30 HKT) #wuhancoronavirusoutbreak #coronavirusoutbreak #wuhanpneumonia #coronavirus #wuhanvirus2020 #wuhanvirus #wuhanflu #covid2019 #covid19 #HONGKONG #HK",Indonesian Health Ministry says the Japanese tourist who got infected with #COVID19 only stayed at his hotel in Bali so they will observe the hotel &amp; the staff – but the government won't shut down the hotel. No mention about quarantine measures 
33,"Carrie Lam says she is 'cautiously confident' the city is ready to deal with the coronavirus 

Wasn’t she confident the city was ready to deal with the protests too?

https://cnb.cx/2NTixh4 ",Check out my new post. Living in #HongKong amid #COVID19 https://theoinhongkong.weebly.com/blog/feeling-fortunate-among-waves-of-uncertainty,We’re all fighting a virus not people . The western press should not be too critical and negative of China at the moment. This is fuelling a lot of resentment and racism towards chinese people...... doesnt help when the common enemy is COVID19.
34,"Worn out medics in China. Heroes, really.
#PrayForWuhan
#coronavirus
#nCoV19https://twitter.com/badiucao/status/1222074309113331713 …",@CUHKofficial professor David Hui quoted from Beijing scholars that the Wuhan pneumonia might be caused by emerging #coronavirus https://shar.es/a3lp2S ,.#Coronavirus: A new cluster &amp; 2 new cases confirmed in Singapore. 98 in total. Infections still continue despite aggressive control measures. Curious how so many large provinces in China can have zero new cases for so many days now.. #covid19 #武汉肺炎 https://str.sg/JNWm
35,"Disorganized? Cecu Pacific Spokesperson says that they have not received any advice YET from the @DOHgov despite its media pronouncement that the Chinese national who was the first case of the novel coronavirus took CebuPac from Hongkong to Cebu. 

Important for contact tracing!","Basically all words are speculative yet all people are pointing towards #wuhanpneumonia with novel #coronavirus as if they have known the truth.... Come on China, the whole world is waiting for the sequence... https://twitter.com/ProMED_mail/status/1214949581571665922 …",Seriously it’s not about discrimination ! Don’t have to divert in that way ! It’s about #WuhanVirus and world health issue ! #COVID19 #CoronavirusOutbreak #ChinaCoronaVirus
36,"Happy Lunar New Year! Avoid all travel to China as the Wuhan coronavirus continues to spread, and everything else you need to know on your travels this week.
#China #HongKong #travelsecurity #traveltipshttps://harbourtimes.com/2020/01/24/shipping-out-week-in-review-lunar-new-year-avoid-travel-to-china-indefinitely/ …","According to a news report by @icablenews, Prof. KY Yuen from @HKUniversity hypothesized that #WuHanPneumonia might be caused by bat #coronavirus which jumped to intermediate host and pass to human  via bushmeat consumption.","[Recap] Virus game Plague Inc. app pulled in China over ‘illegal’ content, developer says https://www.hongkongfp.com/2020/02/28/virus-game-plague-inc-app-pulled-china-illegal-content-developer-says #China #coronavirus #ChinaCoronaVirus #CoronavirusOutbreak #Covid19 "
37,"In the SCMP article it clearly states that there is evidence this novel coronavirus may not have originated from the seafood market (where wild game has been sold as well) in Wuhan.

The previous pandemic, MERS, originated from the Middle East
https://en.wikipedia.org/wiki/Middle_East_respiratory_syndrome-related_coronavirus …","How do I interpret figures from the Chinese Communist Party?
Good news: Divide the numbers by 10
Bad news: Multiply the numbers by 10

The situation is indeed worrying, esp when the authority has confirmed that it is a new breed of coronavirus...",[Recap] Beijing ramps up crowd control measures over coronavirus fears https://www.hongkongfp.com/2020/02/28/beijing-ramps-crowd-control-measures-coronavirus-fears #beijing #China #coronavirus #ChinaCoronaVirus #CoronavirusOutbreak #Covid19 
38,"#CoronavirusOutbreak
What a terrible outbreak！I wish all of us are safe and free from getting this Coronavirus！I wish all of #Hongkongers have the longest, healthiest life.",Lab tests show new coronavirus causes Wuhan pneumonia https://www.chinadailyhk.com/articles/183/205/223/1578550502848.html?newsId=118010 …,"""I should warn the rest of the world that you guys should take care"" Dr Xie Jiang has been fighting the coronavirus in #Hubei province, China where the outbreak began #coronavirus #COVID2019 #COVID19 http://bbc.in/32E3z4P"
39,"That’s a league for retirement, like MLS and CSL (Coronavirus Super League)",Experts in China determine the cause of #Wuhan #pneumonia is a new type of #coronavirus.,Beijing ramps up crowd control measures over coronavirus fears https://www.hongkongfp.com/2020/02/28/beijing-ramps-crowd-control-measures-coronavirus-fears #beijing #China #coronavirus #ChinaCoronaVirus #CoronavirusOutbreak #Covid19
40,"Its 7:30 in the morning and there is a huge line at Wellcome Superstore, it's about to open but like wtf is this insanity man... people of Hong Kong STOP THIS. #hongkong #coronavirus #wuhancoronavirus","According to @CCTV report, 

1. A complete genome of a novel #coronavirus has been obtained.

2. 15 positives have been detected based on such genome in molecular diagnostics.

3. Viral isolation has been done on 1 sample which shows the morphology of coronavirus under EM.","5th Jan Wuhan official report

1. 59 cases, 7 of them are severe, no ones are killed by the pneumonia.

2. SARS and MERS are now ruled out, not yet for novel #coronavirus.

3. No obvious #h2h evidence.pic.twitter.com/ZNGf8LICSh"
41,"Despite >80% public opinions & some experts’ advice support a shutdown, Carrie Lam rejected the call citing family visits & trade reasons. #Coronavirus just doesn’t care about all these reasons. Blocking entry remains the most effective means & I support the strike by medics!","CCTV: cause of Wuhan pneumonia is a new type of Coronavirus, according to preliminary tests by 9pm on January 7 by mainland experts. 

They have got the virus from a patient and detected the full genetic sequence. pic.twitter.com/L5oWhGGZ9i","The latest pneumonia outbreak in #Wuhan might be caused by a new type of coronavirus which can be transferred from animal to human and is not exactly the same as SARS.

#HKGov will announce strengthened prevention measure later today.

Source: Apple Dailyhttps://hk.news.appledaily.com/local/realtime/article/20200103/60448286 …"
42,"Finally got around to watching this: @hasanminhaj on #leanwashing and How America Is Causing Global #Obesity https://youtu.be/kmo6lZcdkO0  : Brutally accurate, hysterically funny, and devastatingly scary. Must-watch.

... back to worrying about more tractable things like #coronavirus","With Leo Poon of #HKU, a virologist who was among the first to decode the #SARS coronavirus.

He believes the #WuhanPneumonia coronavirus also came from an animal & ""there will be more to come"" because ""there are many coronaviruses in the animal kingdom, in particular bats."" pic.twitter.com/6K5df49WWw","Sen Seidman, the authority has confirmed that the infection is caused by a new breed of coronavirus related to SARS. The Chinese government, along with its puppet regime in #HongKong, doesn't acknowledge the seriousness. Everyone should stay alert.https://edition.cnn.com/2020/01/08/health/china-wuhan-pneumonia-virus-intl-hnk/index.html …"
43,"this good decision to minimise the spread out of coronavirus , but HK Carrie Lamb even forced us not to wear mask.  Where she from ? https://twitter.com/Steve_Dunthorne/status/1224575169177378816 …",#Wuhan #Wuhanpneumonia China shares coronavirus genetic findings with world  http://www.thestandard.com.hk/section-news.php?id=215312&story_id=50046632&con_type=1&d_str=20200113&sid=11 …,"#China’s Wuhan pneumonia outbreak: Mystery illness 'caused by coronavirus'. #WHO representative to China said, further investigations are needed, to determine source & mode of transmission. 
 https://www.bbc.co.uk/news/world-asia-china-51047576 …"
44,"China is about to embark on the world's biggest ever work from home experiment.

https://www.bloomberg.com/news/articles/2020-02-02/coronavirus-forces-world-s-largest-work-from-home-experiment … by @sbanjo & @liviayap11 #coronavirus","@appledaily_hk reports on @Virology_Bonn opinion on 2019-nCoV. 

‘same species as #sars ‘

@vmcorman @MarcelAMller #coronavirus pic.twitter.com/kbegrV6Mvk","There’s no evidence that the virus, a coronavirus, is readily spread by humans, and it has not been tied to any deaths. But health officials in China and internationally are watching it carefully. https://nyti.ms/2QSIsGo "
45,"Good read on why the market reaction to the coronavirus has been so pronounced - it changes the game on a lot of base assumptions for the global economy this year

- Trade disrupted
- 2/3 of China economy closed
- A big hit on Chinese & global consumption

https://www.bloomberg.com/news/articles/2020-02-03/china-considers-lowering-2020-growth-expectations-on-virus-hit …","environmental samples in the concerned market found #coronavirus positives
#WuhanPneumonia https://twitter.com/cmyeaton/status/1217119607950987264 …pic.twitter.com/ijZCGchSHt",Wuhan pneumonia outbreak may be linked to new coronavirus: WHO https://ift.tt/2QVDQzs  #EJI
46,"Federal Reserve chief warns about the coronavirus, and Trump slams him.  https://www.nytimes.com/2020/02/11/business/economy/jerome-powell-federal-reserve-coronavirus.html?referringSource=articleShare …","Words from @WHO this moment.
#coronavirus https://twitter.com/WHO/status/1217096111158124544 …",Are we still talking about a mask ban now that there's a new coronavirus outbreak? https://twitter.com/rthk_enews/status/1215164743696015360 …
47,"""While greatness is usually linked with the spectacular, our love is expressed through the little but meaningful actions that bring us closer to Christ's heart. This present age needs people who act according to this spirit of love. Be one of them"".

Be well. 

#Coronavirus","WHO says new China coronavirus could spread, also human to human, warns hospitals worldwide #WuhanPneumonia 

| Article [AMP] | Reuters https://www.reuters.com/article/us-china-health-pneumonia-who-idUSKBN1ZD16J …","""The virus is part of the family strain of the severe acute respiratory syndrome, or SARS, coronavirus that killed hundreds in Asia and elsewhere in 2003,"" writes CK Tan of @NAR #China #Wuhan #WuhanSARS #SARShttps://s.nikkei.com/37MT3cN "
48,"""Go back to the Lord before going forth and conquer. A Christian life that is connected to its source allows our actions and thoughts to be sealed with Christ's grace"".
Be the light that kills the shadow of #Coronavirus (#COVID2019)...and have a great day. God bless you.

Yabiso","World Health Organization, who recently named #ChinesePneumonia ""#coronavirus (2019-nCoV)"", warned that the disease can be spread between humans, urging hospitals to prepare for possible super-spreading event.

Source: RTHK https://news.rthk.hk/rthk/ch/component/k2/1502763-20200114.htm …pic.twitter.com/23LmUDXNcg",New strain of coronavirus from the same family as Sars identified as the cause of #Wuhan #pnuemonia. The seafood market linked to the disease also sold game meat.https://www.scmp.com/news/china/society/article/3045288/china-confirms-new-coronavirus-it-investigates-mystery-wuhan …
49,"To every country that did not close their border to China.

Was wondering why the Brits did not close it after their first case, but it was from Singapore.

Perfect example of economy and politics above everything else.

Pointless NOW.

#COVID19 #coronavirus #ChinaVirus #chinahttps://twitter.com/TeresaW17993222/status/1227622969964236800 …",FYI the media transparency in China #WuhanPneumonia #coronavirus https://twitter.com/alvinllum/status/1216945731077951488 …,"Scientific fact versus tabloid scare headline test: do you prefer ""coronavirus"" or ""Son of SARS"" as #Wuhan investigation continues... as does the countdown to the #CNY2020 migration  https://www.scmp.com/news/china/society/article/3045288/china-confirms-new-coronavirus-it-investigates-mystery-wuhan …"
50,"First coronavirus patient discharged from Schwabing Clinic in Munich Germany, according to Mainland China news.
Keeping busy!
https://m.chinanews.com/wap/detail/zw/gj/2020/02-14/9090603.shtml …",SEQUENCE!!!! #wuhan #coronavirus https://twitter.com/arambaut/status/1215803173149052928 …,"Still remember the SARS epidemic in 2003? Experts in China determine the #Wuhan #pneumonia is caused by a new type of coronavirus.

Hong Kong health chief didn’t advise citizens to wear mask as a precaution. The govt is seeking to revive the mask ban instead.

#ChinesePneumonia"
51,"Chinese police detain fugitive rights activist #XuZhiyong during ‘coronavirus check’

Xu found at home of Guangzhou lawyer on the weekend, two months after going into hiding

https://www.scmp.com/news/china/politics/article/3051000/chinese-police-detain-fugitive-rights-activist-xu-zhiyong … via @scmpnews #ICYMI #COVIDー19life","The world has to know what is happening now......not only the #scientists / #virologoists
#alert #coronavirus #wars #virology #pathogen #china #CDC #death #patient #novel #humanhttps://twitter.com/hayesluk/status/1215787221120217088 …",Chinese state-run media CCTV said that a laboratory has confirmed the mysterious #ChinesePneumonia found in #Wuhan is a new type of coronavirus. https://twitter.com/DrKwanEC/status/1215075031329325056 …
52,‘I hope to return with good news’: Boxing star Rex Tso flies to Jordan for Olympic qualifiers after switch from coronavirus epicentre Wuhan https://www.scmp.com/sport/hong-kong/article/3050977/i-hope-return-good-news-boxing-star-rex-tso-flies-jordan-olympic?utm_term=Autofeed&utm_medium=Social&utm_content=article&utm_source=Twitter#Echobox=1581956837 …,Wuhan pneumonia: Japan confirms Chinese man has new #coronavirus https://buff.ly/3ad5mkP ,China confirms new coronavirus as it investigates mystery Wuhan illness https://sc.mp/cyjnu 
53,"America's Roundup: Dollar slips as US data disappoints, Gold surges 1.5%, Oil retreats in face of renewed coronavirus uncertainties-February 22nd, 2020 - EconoTimes
https://www.econotimes.com/Americas-Roundup-Dollar-slips-as-US-data-disappoints-Gold-surges-15-Oil-retreats-in-face-of-renewed-coronavirus-uncertainties-February-22nd-2020-1575567 …","when i google ‘wuhan, diarrhea’, there are news report reporting this info from the press conference by department of health in hong kong. they just returned from wuhan and report to the public.
#WuhanPneumonia #coronavirus #ncovpic.twitter.com/izESDzXUsU",Mainland media say preliminary lab results show the Wuhan pneumonia outbreak is being caused by a new type of coronavirus. #HongKonghttps://news.rthk.hk/rthk/en/component/k2/1501807-20200109.htm …
54,RT @GReschenthaler: #COVID19 has shown us just how important it is to bring our manufacturing back to the US. We cannot rely on China for o…,"First China. Then Thailand. Now a new case in Japan. The number of patients infected with SARS-like coronavirus is ticking up.  https://www.bloomberg.com/news/articles/2020-01-16/pneumonia-causing-virus-found-in-traveler-in-japan-sankei-says …

Here's a timeline of how investigators tried to trace the source, initially a seafood market.https://www.scmp.com/news/hong-kong/health-environment/article/3045902/wuhan-pneumonia-thailand-confirms-first-case …",China confirms new coronavirus as it investigates mystery Wuhan illness https://www.scmp.com/news/china/society/article/3045288/china-confirms-new-coronavirus-it-investigates-mystery-wuhan?utm_content=article&utm_medium=Social&utm_source=Twitter#Echobox=1578538388 …
55,Well this looks like the news everyone was awaiting... 😳,There are now two cases of the new Chinese coronavirus outside China https://twitter.com/suilee/status/1217729717874216961 …,"An alarming pneumonia outbreak in central China may be due to a previously unidentified coronavirus, according to the WHO https://www.bloomberg.com/news/articles/2020-01-08/china-s-mystery-pneumonia-illness-may-be-linked-to-new-virus … via @business"
