,Positive,Neutral,Negative
33,I even brought in COVID19 into the exam paper....... wow,"The govertments are using the words ""don't panic"" against #coronavirus. This seems overused and so negative, in stead, try to use ""be calm"" to be more direct and sounds positive.","Covid-19
Corona Virus Disease 2019
2019-nCov
Coronavirus
Wuhan Coronavirus
Wuhan virus
Wuhan pneumonia
How many other names does this sucker have? #COVID19 #WuhanPneumonia #coronavirus"
34,Our first @doverct staff briefing this morning after a few weeks due to our #COVID19 precautions so a lovely opportunity to present some #resilience awards to colleagues supporting students. #dcissg – at Dover Court International School,"Robust R&D, healthcare systems paramount in #coronavirus fight #coronav #Covid19 ","China coronavirus death toll reaches 1,110 https://cna.asia/37fqODb pic.twitter.com/cT8pXWe8WF"
35,Safety and health first! I’m sure the boys would feel terrible too if the concert went on and a covid19 spread happens because of it ,https://isaan.live/switzerland/switzerland-cancels-all-events-with-more-than-1000-people-due-to-coronavirus-covid-19/ Switzerland cancels all events with more than 1000 people due to coronavirus Covid-19 #coronavirus #CoronavirusWho #coronaviruswuhan #WuhanCoronavirus #Wuhan #COVID19 #Covid_19 #Switzerland #Zurich #Basel #Geneva #genevamotorshow #Germany,"Here's what I think... the Corona virus outbreak is to legitimise the China govt's efforts for greater China-Chinese population surveillance in China, that went out of control and backfired on them to cause horrific economic havoc. Can the virus be stopped, probably, but will it?"
36,On the dog who supposedly tested positive for #COVID19 in #HongKong,"God forbid, but if anything bad happens to any of the two living popes, it’s like a message from our Heavenly Father (and maybe #Jesus or #Allah or #Guanyin-ma or Lord #Shiva or #FSM or...) that we humans fucked it all the way up.. #COVID19 #Coronavirus #武漢肺炎 #新冠病毒",Tourism and related industries badly hit by coronavirus crisis https://www.tnp.sg/news/singapore/tourism-and-related-industries-badly-hit-coronavirus-crisis?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1581462276 …pic.twitter.com/YrVEhAODOd
37,"Interesting review of what we know (or don't know) about the #pneumonia cases in #Wuhan province. It's neither a  human or avian strain of #influenza nor #Adenovirus. So good chance it's a #Coronavirus.
https://www.statnews.com/2020/01/04/mystery-pneumonia-outbreak-china/ …","Singapore COVID-19 Cases Timeline Chart Total 98(+2), Recovered 69(+3), ICU 7(-1) 28 Feb - NEW CLUSTER Interactive Chart: http://alexkoh.net Hi-res: https://flic.kr/p/2iyz4xS https://flic.kr/p/2iyBBRd Data: https://moh.gov.sg #COVID19 #SARSCoV2 #coronavirus #Singapore",Coronavirus: China's Hubei province reports 108 more virus deaths https://www.straitstimes.com/asia/east-asia/coronavirus-chinas-hubei-province-reports-108-more-virus-deaths?utm_term=Autofeed&utm_campaign=sttw&utm_medium=Social&utm_source=Twitter#Echobox=1582155255 …
38,"China researchers discover genetic sequencing that possibly links new coronavirus strain to cluster of pneumonia cases in Wuhan city, reports @OliviaSiongCNA https://cna.asia/303JovT https://www.youtube.com/watch?v=jggndUgvhrk …","As #Singapore nears its 100th case, here’s a breakdown of #covid19 clusters: - Grace Assembly of God: 23 - Yong Thai Hang shop: 9 - The Life Church and Missions Singapore: 8 - Seletar Aerospace Heights construction site: 5 - Wizlearn Technologies (new): 4 - Grand Hyatt meeting: 3",Coronavirus: China's Hubei province reports 108 more virus deaths https://www.straitstimes.com/asia/east-asia/coronavirus-chinas-hubei-province-reports-108-more-virus-deaths?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1582155116 …
39,#China's mystery pneumonia cases linked to novel coronavirus http://bt.sg/4Q92 pic.twitter.com/rudzryULhJ,"#COVID19 SNAPSHOT: A total of 69 patients in Singapore have been discharged as of today. 29 remain in hospital, with 7 of them in critical condition https://cna.asia/2Ps08sL","Coronavirus: Death toll in China passes 2, 000 as Hubei province reports 132 new fatalities - https://iwan1979.com/post/190919215055/coronavirus-death-toll-in-china-passes-2000-as …"
40,"Amazed at how fast data about this new Wuhan coronavirus is being discovered and shared! Credit to all those public health officials, clinicians and scientists! https://twitter.com/trvrb/status/1216118434850725888 …","""The fact that APEC members came together despite the health scare proved the solidarity and resilience of the region, and was an example of how economies can rise together to shared challenges,"" More: http://bit.ly/39WCUmg #covid19 #MYAPEC2020","China coronavirus death toll surpasses 1,700, decline in new cases outside Hubei https://cna.asia/2HsEMa2 pic.twitter.com/W0uxgHeh85"
41,China says human transmission not ruled out in Wuhan coronavirus outbreak https://www.scmp.com/news/china/society/article/3046173/china-says-human-transmission-not-ruled-out-wuhan-coronavirus …,This is true! My nursing colleagues have been cheering up our #COVID19 patients that need to be in their isolation rooms while waiting for their repeat SARS-CoV-2 PCR swabs to be negative. Credit to @NUSMedicine,"Coronavirus: China's death toll rises to more than 1,700 as Hubei reports 100 new deaths https://www.straitstimes.com/asia/east-asia/coronavirus-chinas-death-toll-rises-to-more-than-1700-as-hubei-reports-100-new-deaths?utm_term=Autofeed&utm_campaign=sttw&utm_medium=Social&utm_source=Twitter#Echobox=1581895430 …"
42,Working silently behind the scenes. Here's a hurrah for Chinese scientists and health workers working to understand and respond to the new outbreak of #coronavirus in #Wuhan https://twitter.com/JeremyFarrar/status/1215911599191490560 …,MHA believes the #Singapore chapter of the Shincheonji church has used “deceptive recruitment methods” on young Christians https://bit.ly/2wUVVr7 #COVID19,"Coronavirus: Death toll in China passes 2,000 as Hubei province reports 132 new fatalities https://www.straitstimes.com/asia/east-asia/coronavirus-death-toll-in-china-passes-2000-as-hubei-province-reports-132-new?utm_term=Autofeed&utm_campaign=sttw&utm_medium=Social&utm_source=Twitter#Echobox=1582069410 …"
43,China reports first death from new type of the coronavirus in Wuhan – Reuters via The Guardian  https://www.theguardian.com/world/2020/jan/11/china-mystery-illness-outbreak-causes-first-death?CMP=share_btn_tw …,The embassy urged its compatriots to help contain the spread of #COVID19 ,"Coronavirus: Death toll in China passes 2,000 as Hubei province reports 132 new fatalities https://www.straitstimes.com/asia/east-asia/coronavirus-death-toll-in-china-passes-2000-as-hubei-province-reports-132-new?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1582069270 …"
44,"Update: A 69-year-old man in China has died from the mysterious coronavirus. He is the second person killed by the disease in less than a week. 
https://nyti.ms/388fWrq https://twitter.com/suilee/status/1217729717874216961 …","The World Health Organisation (WHO) confirmed the preliminary discovery of a new coronavirus.

https://trib.al/HkvpxHX ","Masks are so scarce in Wuhan that doctors and nurses are using tape to patch them up. Chinese medical workers at the forefront of the fight against the coronavirus epidemic are now becoming its victims --  1,716 infected, 6 dead. w @chubailiang @amyyqinhttps://nyti.ms/2wkNbdH "
45,Japan confirms first case of infection with new China coronavirus https://www.asiaone.com/asia/japan-confirms-first-case-infection-new-china-coronavirus?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter&Echobox=1579191546#xtor=CS2-4 …pic.twitter.com/LcOBErkpBa,"Hopefully we see a full genome sequenced from this. Not mentioned any history with the Huanan Seafood Market
Coronavirus-infected Chinese tourist being treated in Thailand https://www.bangkokpost.com/thailand/general/1834789/coronavirus-infected-chinese-tourist-being-treated-in-thailand … via @bangkokpostnews","Coronavirus: China's death toll passes 1,800 as Hubei province reports 93 new deaths https://www.straitstimes.com/asia/east-asia/coronavirus-chinas-death-toll-passes-1800-as-hubei-province-reports-93-new-deaths?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1581982435 …"
46,Japan confirms first case of infection with new Wuhan coronavirus https://cna.asia/2u371J4 pic.twitter.com/WxbftYrOGT,Coronavirus  from China has appeared  in Japan https://twitter.com/QuickTake/status/1217741070643027969 …,"RT @Refinitiv: Old Crime, New Tricks? Phil Cotter, Managing Dir. of #Refinitiv's Risk Business, discusses money laundering &amp; the evolving t…"
47,Japan confirms first case of infection with new China coronavirus https://www.straitstimes.com/asia/east-asia/japan-confirms-first-case-of-infection-with-new-china-coronavirus?utm_term=Autofeed&utm_campaign=sttw&utm_medium=Social&utm_source=Twitter#Echobox=1579138716 …,"China coronavirus: at least three suspected cases found in Shenzhen, Shanghai, sources say | 

#WuhanPneumonia
#Wuhan https://www.scmp.com/news/china/society/article/3046681/china-coronavirus-least-three-suspected-cases-found-shenzhen …","RT @THNewDelhi: #NewsAnalysis Centre plays forward, Kejriwal back in #Delhi: Three months after it was declared an epidemic, the death toll…"
48,"Japan confirms first case of infection with new China coronavirus
https://www.straitstimes.com/asia/east-asia/japan-confirms-first-case-of-infection-with-new-china-coronavirus …",News / Wuhan Coronavirus | Faculty of Medicine | Imperial College London http://www.imperial.ac.uk/mrc-global-infectious-disease-analysis/news--wuhan-coronavirus/?from=groupmessage&isappinstalled=0 …,"I was eagerly looking forward to the MVP Summit. Unfortunately, it has been converted into an online event this year due to Coronavirus outbreak"
49,Facts on coronavirus outbreak in Wuhan https://www.straitstimes.com/asia/east-asia/facts-on-coronavirus-outbreak-in-wuhan?utm_term=Autofeed&utm_campaign=sttw&utm_medium=Social&utm_source=Twitter#Echobox=1579470973 …,"Wuhan coronavirus sounds trickier than many initially thought

Has spread to Japan through p2p aerial contact to a man who has not visited Wuhan https://twitter.com/suilee/status/1217729717874216961 …","- USD may rally on haven demand as coronavirus pandemic triggers recession fear
- Equity selloff may amplify risk aversion, boost USD amid concerns of financial stability
https://www.dailyfx.com/forex/market_alert/2020/02/29/US-Dollar-Outlook-Bullish-as-COVID-19-Spurs-Haven-Demand.html …"
50,Facts on new coronavirus outbreak in Chinese city of Wuhan https://www.asiaone.com/china/facts-new-coronavirus-outbreak-chinese-city-wuhan?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter&Echobox=1579413562#xtor=CS2-4 …pic.twitter.com/1AbYKlwx59,US to screen passengers for new China coronavirus at 3 airports https://cna.asia/2R3KXXJ pic.twitter.com/WSvpUGv1N6,Implementation of Quaternary Prevention in the Korean Healthcare System: Lessons From the 2015 Middle East Respiratory Syndrome Coronavirus Outbreak in the Republic of Korea http://dlvr.it/RRPRjF 
51,Facts on new coronavirus outbreak in Chinese city of Wuhan https://www.straitstimes.com/asia/facts-on-new-coronavirus-outbreak-in-chinese-city-of-wuhan?utm_term=Autofeed&utm_campaign=sttw&utm_medium=Social&utm_source=Twitter#Echobox=1579409411 …,US to screen passengers for new China coronavirus at 3 airports https://cna.asia/2FZvx0r pic.twitter.com/u86MNuHbzM,Coronavirus: US promises 1 million test kits as death toll rises to 9 with 3 new deaths in Seattle area https://www.straitstimes.com/world/united-states/coronavirus-us-promises-1-million-test-kits-as-death-toll-rises-to-9-with-3-new?utm_term=Autofeed&utm_campaign=sttw&utm_medium=Social&utm_source=Twitter#Echobox=1583279561 …
52,Facts on new coronavirus outbreak in Chinese city of Wuhan https://www.straitstimes.com/asia/facts-on-new-coronavirus-outbreak-in-chinese-city-of-wuhan?utm_term=Autofeed&utm_campaign=sttw&utm_medium=social&utm_source=Twitter#Echobox=1579409237 …,US to screen passengers for new China coronavirus at three airports https://cna.asia/2TxdkPS pic.twitter.com/cRaY2Awxiu,"Respiratory infection in mice with sialodacryoadenitis virus, a coronavirus of rats http://dlvr.it/RRKwbq "
53,"Since China didn’t disclose the sequencing raw data of the novel coronavirus for others to validate their assembly results, Thailand and Japan should sequence the virus from the patients and confirm whether it is actually the SARS virus or the claimed novel coronavirus.",Some organic sweet apple tea in office for CNY eve because apples represent safety (平安)! We all need an extra dose of safety in times of the Wuhan coronavirus. @ Ngee Ann Polytechnic https://www.instagram.com/p/B7rnHkaBdOk/?igshid=738yweerg1ky …,"Everyone have contributed their purpose, government put cities to lockdown to slowdown infection rate, soldiers give safety and medical practitioners treat people. Each sector is essential in fighting this corona virus."
54,Coronavirus: more cases and second death reported in China. https://www.theguardian.com/world/2020/jan/17/corona-second-death-in-china-after-sars-like-outbreak?CMP=Share_iOSApp_Other …,Japan number 2 #nCoV2019 #coronavirus https://twitter.com/ChannelNewsAsia/status/1220494949323436032 …,What is the benefit of calling it the Chinese Virus instead of Covid/coronavirus? HKers need to think about how such terms are deadly to the Asian diaspora before using every excuse to bash China.
55,"Early stages of a mutated #coronavirus (emerging in Wuhan City, China) are causing alarm bells to ring around the world. The last time (2002) when something similar happened it caused #SARS -- more than 700 people died and over 8000 were infected. 

@ImranKhanPTI @SaniaNishtar",How long before cafes like these become the source of the next coronavirus outbreak? Breakfast With Raccoons: The Rise of China’s Exotic Pet Cafés https://www.sixthtone.com/news/1005120/Breakfast%20With%20Raccoons:%20The%20Rise%20of%20China%E2%80%99s%20Exotic%20Pet%20Caf%C3%A9s?utm_source=Pico&utm_campaign=3d2d702209-EMAIL_CAMPAIGN_2020_01_23_11_26&utm_medium=email&utm_term=0_aa6d5ab160-3d2d702209-165463965 …,
56,Be safe. Please get some smart scientists to work on a cure for #coronavirus soon! pic.twitter.com/XVTB0XgEqj,"Sars - china
H1n1 - china
Wuhan coronavirus - china 
Yall china people really should up your hygiene game. ",
57,Wuhan virus: Countries with confirmed cases of coronavirus - https://iwan1979.com/post/190429159255/wuhan-virus-countries-with-confirmed-cases-of …,Still no PHEIC #nCoV2019 #coronavirus https://twitter.com/HelenBranswell/status/1220486958922829824 …,
58,"Scientists in #Australia have developed a lab-grown version of the #coronavirus, which will help speed up work towards a #vaccine for the #disease. #coronavirus #WuhanVirus #health #publichealthhttps://www.abc.net.au/news/2020-01-29/wuhan-coronavirus-created-in-australian-lab-outside-of-china/11906390?pfmredir=sm …",COOL. the novel coronavirus is in Singapore.,
59,"Fighting #coronavirus! #TRON is on the way! Wuhan, we are with you! Stay strong! @Tronfoundationpic.twitter.com/yVpYvBTiwt",China's first coronavirus hospital has open take 2 days to build 加油 https://youtu.be/gY_xBXXMI5I  via @YouTube,
60,MOM to reject all new work pass applications for foreign workers from Hubei #wuhanvirus #coronavirus http://bit.ly/2GuD3kd ,"Didn’t the government just imposed a 14-day compulsory LOA :/ as measured to tackle #coronavirus Honestly, wtf is this message? pic.twitter.com/QDACI2LTMj",
61,Bali Kintamani Festival postponed amid coronavirus outbreak https://www.asiaone.com/asia/bali-kintamani-festival-postponed-amid-coronavirus-outbreak?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter&Echobox=1580247468#xtor=CS2-4 …pic.twitter.com/4llJ7GRIy4,"SIA, Silkair and Scoot to cut capacity into China after demand hit by #coronavirus http://bit.ly/36D0yCp pic.twitter.com/XJmM9c0Ypb",
62,Wuhan virus: Australian scientists 'first to grow' new coronavirus outside China https://www.straitstimes.com/asia/australianz/wuhan-virus-australian-scientists-first-to-grow-new-coronavirus-outside-china?utm_term=Autofeed&utm_campaign=sttw&utm_medium=Social&utm_source=Twitter#Echobox=1580254802 …,"Singapore, Malaysia clamp down on online falsehoods about coronavirus https://zd.net/2ta9lOm ",
