,Positive,Neutral,Negative
42,RT @ECAWellness: Just reviewed labs from a patient who had COVID and now is negative.  91 days later still having fever.  TNF-alpha elevate…,"@BillGates Dear Mr. Bill Gates, I am from Brazil and I feel the duty to inform you that a Brazilian, Youtuber, whose name is Olavo de Carvalho, has spread on the internet that you bought the coronavirus patent to use to reduce the world population. Just for your knowledge!","Disease outbreak news from the WHO: Middle East respiratory syndrome coronavirus (MERS-CoV) – The United Arab Emirates On 29 December 2019, the National IHR Focal Point of the United Arab Emirates (UAE) reported one laboratory-confirmed case of Middle East Respiratory Syndro…"
43,RT @AFP: #UPDATES Eleven residential estates in south Beijing are locked down due to a fresh cluster of #coronavirus cases linked to the ne…,Watch some nigga name his weed coronavirus,Chinese Pneumonia Outbreak: New Type of Coronavirus https://www.veteranstoday.com/2020/01/07/chinese-pneumonia-outbreak-new-type-of-coronavirus/ … via @veteranstodaypic.twitter.com/qmah7SOm03
44,"RT @MileyCyrus: Spain, you united in solidarity with Black Lives Matter in the US. We must keep standing together to tackle #COVID19 and it…",The #SPCBANSTP2020 Students conducts Cleanup Drive in SPCBA as part of preventive measures against the #COVID19 Outbreak. #RedefiningOpportunities @San Pedro College of Business Administration https://www.instagram.com/p/B9IOYFeFsHC/?igshid=wtnuwjxcmtzx,Wuhan pneumonia outbreak: Mystery illness 'caused by coronavirus' http://dlvr.it/RMjyfv pic.twitter.com/KXJ3JzERhF
45,RT @KingsIoPPN: New @TheBJPsych editorial describes a tiered model of care to support the #mentalhealth  of #healthcareworkers treating #CO…,covid19,"Disease outbreak news from the WHO: Novel Coronavirus – China On 11 and 12 January 2020, WHO received further detailed information from the National Health Commission about the outbreak.

WHO is reassured of the quality of the ongoing investigations and the response measures…"
46,RT @Sanath07: My prayers and well wishes to you brother Afridi. Get well soon and continue your good work,"The head of a research institute in Israel has said its scientists are ""weeks"" away from developing a vaccine against the new #coronavirus: https://www.newsweek.com/coronavirus-vaccine-weeks-away-being-developed-says-head-israeli-science-research-institute-1489694 #MIGAL #COVID19","Disease outbreak news from the WHO: Novel Coronavirus – Thailand (ex-China) On 13 January 2020, the Thailand’s Ministry of Public Health (MoPH) reported the first imported case of lab-confirmed novel coronavirus (2019-nCoV) from Wuhan, Hubei Province, China.

The case is a 6…"
47,RT @MileyCyrus: All across Ireland 🇮🇪 citizens joined in solidarity with Black Lives Matter in the US. We must stay united with the world t…,WHO: Coronavirus - questions and answers (Q&A) https://youtu.be/m4gwNcVmvr8  via @YouTube,Coronavirus outbreak: US issues TRAVEL ALERT following spread of deadly virus  (via @NewsfusionApps #World #News)http://go.newsfusion.com/world-news/item/12790196 …
48,"RT @sanchezcastejon: Spain is coleader in initiatives such as the ACT-Accelerator to achieve equitable access to vaccines, treatments and d…",why are people freaking out about coronavirus ain't it just a glorified flu,Coronavirus: 17 more people diagnosed with SARS-like mystery virus in China (via @thejournal_ie)https://jrnl.ie/4971192 
49,RT @taylornation13: TONIGHT!! 💕 @glblctzn and @WHO are putting on an amazing event to help fight against #COVID19. Find out how you can wat…,CORONAVIRUS CARALHO AHHAHAHAHAHAHAHAHAHHAHAHQHQHQHQHHQHQHQHQHAH PORRA,"Japan and Thailand Confirm New Cases of Chinese Coronavirus
The two new patients will add to fears that the virus will spread further outside China’s borders.
https://www.nytimes.com/2020/01/15/world/asia/coronavirus-japan-china.html …"
50,FOOD at center of struggle on this &amp; future pandemics: peoples must b healthy: well nourished and in wellbeing: was… https://t.co/1l9ChC9q2X,"Nine tested for coronavirus in UK as officials hunt 2,000 Chinese arrivals https://www.thesun.co.uk/news/10808587/coronavirus-nine-treated-hunt-2000-chinese-arrivals?utm_source=twitter&utm_medium=social&utm_campaign=sharebarweb …","New #ChineseVirus 'will have infected hundreds' 

A 2nd person has died in #China from a new virus & put the rest of #Asia on alert 

Scientists identified the illness as a new strain of #CoronaVirus, which is in the same family as the deadly severe acute respiratory syndrome! pic.twitter.com/2jEHrRCqKC"
51,Shahid Afridi tests positive for Corona virus. We wish upcoming days bring #Lala closer to a full and speedy recove… https://t.co/6RC9v8UWZY,Beijing 'Cancels New Year Celebrations' In Bid To Contain Coronavirus https://uk.news.yahoo.com/beijing-china-coronavirus-123236917.html?soc_src=social-sh&soc_trk=tw … via @yahooNewsUK,Sri Lankans cautioned of mysterious Chinese coronavirus http://www.adaderana.lk/news/60284/sri-lankans-cautioned-of-mysterious-chinese-coronavirus#.XiKo89SJBoc.twitter …
52,"RT @UNICEF: ✋ ""Tadaaaaaa!"" 🤚

Two-year-old Natalie shows us how fun handwashing can be at her home in South Sudan as she protects herself f…","California has a big dilemma. We're a leader in required vaccinations and the blood was, uh, literally on the floor. Do we now halt Chinese travelers for quarantine because of coronavirus:? That's a very tough issue. Policy-makers hope the feds take care of it.","This is why I always stick with Pacifico.

WHO issues warning after 'mysterious' Chinese coronavirus spreads to Japan  https://twitter.com/i/events/1217928133917044736 …"
53,"RT @SriLankaTweet: Pakistan cricketer Shahid Afridi announces he has tested positive for Coronavirus.
Get Well Soon @SAfridiOfficial 🙏
http…",Six people in UK being tested for possible coronavirus https://uk.news.yahoo.com/three-suspected-coronavirus-scotland-145241692.html?soc_src=social-sh&soc_trk=tw … via @yahooNewsUK,"Disease outbreak news from the WHO: Novel Coronavirus – Thailand (ex-China) On 13 January 2020, the Ministry of Public Health (MoPH), Thailand reported the first imported case of lab-confirmed novel coronavirus (2019-nCoV) from Wuhan, Hubei Province, China.

The case is a 61…"
54,Get recover soon legend.,"vai ter uma faixa escrito 

~*~*~B͇E͇M͇ ͇V͇I͇N͇D͇O͇ ͇C͇O͇R͇O͇N͇A͇V͇I͇R͇U͇S͇~*~*~ https://twitter.com/ultimosegundo/status/1222151991146819585 …","Disease outbreak news from the WHO: Novel Coronavirus – Japan (ex-China) On 15 January 2020, the Ministry of Health, Labour and Welfare, Japan (MHLW) reported an imported case of laboratory-confirmed 2019-novel coronavirus (2019-nCoV) from Wuhan, Hubei Province, China.

The …"
55,"Get well soon brother @SAfridiOfficial ,, u will be in our prayers undoubtedly ❤️❤️",coronavirus WHO https://twitter.com/rolealeatorio/status/1221203942631268353 …,"Coronavirus outbreak could be '10 TIMES worse than SARS epidemic that killed 800', expert warns https://www.thesun.co.uk/news/10805875/coronavirus-outbreak-worse-sars-epidemic?utm_source=twitter&utm_medium=social&utm_campaign=sharebarweb …"
56,"RT @UNICEF: Singing 🎤, filming 🎥 and learning 📖 

This is how nine-year-old Ria stays connected and healthy during New York's #COVID19 lock…",Canada identifies first coronavirus case https://reut.rs/3aL58l0 pic.twitter.com/DYQYjkRhiK,Fears coronavirus outbreak is linked to bat soup sold at Wuhan market https://www.thesun.co.uk/news/10801901/china-coronavirus-outbreak-wuhan?utm_source=twitter&utm_medium=social&utm_campaign=sharebarweb …
57,RT @AndersPerner: Important concept to understand.  There will be no miracle,"BBC News - #China #coronavirus spread is accelerating, Xi Jinping warns https://www.bbc.com/news/world-asia-china-51249208 …","Da Nature News:

Why snakes probably aren’t spreading the new China virus

One genetic analysis suggests reptilian reservoir — but researchers doubt that the coronavirus could have originated in animals other than birds or mammals.

https://twitter.com/naturenews/status/1220388356950937600?s=21 …https://twitter.com/preguichozo/status/1220472683110064129 …"
58,"In India, Hospitals are selling #COVID19 treatment packages like some holiday travel packages https://t.co/EDbVl256nU",I understand it’s funny to make fun of serious things but seriously that coronavirus could literally erase all human kind,Report: China Deliberately Spreading Misinformation About Coronavirus To Convince World Health Authorities Outbreak Is Under Control https://www.dailywire.com/news/report-china-deliberately-spreading-misinformation-about-coronavirus-to-convince-world-health-authorities-outbreak-is-under-control/ …
59,RT @RainforestNORW: Global livestream event featuring @OfficialSting @ManuChao @StephenFry @Giseleofficial - and many more! Supporting #Ind…,"coronavirus is the new peste negra

change my feudal mind",corona virus south america tour
60,RT @OVargas52: Prediction: Bolivia won't have elections on September 6th. The regime is already hated and the little support they have curr…,"This one went viral.
.
Thanks, @mopiro!
.
#coronavirus #corona #viruspic.twitter.com/8pwui0PciL","uau

Statement on the current Coronavirus outbreak https://www.ndemiccreations.com/en/news/172-statement-on-the-current-coronavirus-outbreak …"
61,RT @BloodDonorsIn: This request is fulfilled. Thanks to all the donors and volunteers who have helped save a life. All the very best wishes…,"In less than 24 hours of first confirmation of Coronavirus in Ph, face masks are already sold out in drugstores. Bravo! PRC & BOC teamwork. @DickGordonDGhttps://twitter.com/DickGordonDG/status/1221250827907518466 …",Hong Kong declares a state of emergency in response to five confirmed coronavirus cases https://www.vox.com/2020/1/25/21081400/coronavirus-number-cases-hong-kong-emergency … via @voxdotcom
62,RT @MileyCyrus: Italy🇮🇹 and the world united in solidarity with Black Lives Matter in the US. We must stay united to tackle #COVID19 and it…,welcome corona virus delegates  https://twitter.com/cedurik/status/1223022826795327488 …,I woke up with the news that OTY might be cancelled because of the Corona Virus? Damn it hurts 
63,"RT @DuggerWTOL: Think about these numbers....547 hospital patients in Ohio with COVID today. Just 3 weeks ago, there were more than 950. An…",And that’s with a vaccine. There is no vaccine for coronavirus as of yet.,"Health experts issued an ominous warning about a coronavirus pandemic 3 months ago. Their simulation showed it could kill 65 million people.

https://www.businessinsider.com.au/scientist-simulated-coronavirus-pandemic-deaths-2020-1 …"
64,"RT @ProgPost_FEPS: to make #finance work for the people and the planet, it needs to be understood as a #publicutility, the same way as a se…","RT@ Proud of Mr Munoz speech on United's Quarter and his honest dedication to United for all. I am proud that I was part of a Real Team of one of the greatest Companies. United CEO Oscar Munoz on fourth-quarter earnings, the coronavirus in China and more https://cnb.cx/30POnRd ",As a matter of fact I am rooting for the corona virus
65,"RT @McMasterU: Physical distancing, face masks and eye protection all help prevent person-to-person transmission of #COVID19, evidence show…",Mexico investigates a possible first case of China's coronavirus https://mol.im/a/7914885  via @MailOnline,Three doctors infected with new #coronavirus in Beijing – reports https://sptnkne.ws/Bhv3 
66,"Written by some good friends from #Aspetar: #ClinicalGuideline - Safe #ReturnToSport during #Covid19 pandemic.

https://t.co/NRmjurDGwk",Coronavirus - Disease The Rhythm Of The Night,WHO declares novel Corona virus a public health emergency of international concern -1/30/2020 - Brief recap from press conference on the Emergency Committee meeting on #2019nCoVhttps://youtu.be/BnQd1giPoCY 
67,RT @RoySocChem: Join us on June 18 for the second webinar in the 'Building a better chemistry culture' series to explore the challenges and…,Person-to-Person Spread of Novel Coronavirus Confirmed in China http://bit.ly/30P5SkQ ,Just when you thought the week couldn’t get any weirder: #Brazil government guru Olavo de Carvalho blames Bill Gates for coronavírus in Brazil.      https://epoca.globo.com/guilherme-amado/olavo-culpa-bill-gates-por-coronavirus-no-brasil-24218397 …
68,"RT @WHOWPRO: #OpenWHO now offers dozens of free, multilingual online courses to support the response to #COVID19. 3 million have already en…",1st confirmed US case of new coronavirus reported in Washington state: CDC https://abcn.ws/2G94gZy ,Coronavirus latest: WHO declares global emergency https://www.nature.com/articles/d41586-020-00154-w …
69,Top 10 best anime mentions/crossovers,The PHL welcome with open arms every chinese from the mainland. Even with the corona virus https://twitter.com/neogem5/status/1219660931052916736 …,BBC News - #Coronavirus declared global health emergency by #WHOhttps://www.bbc.com/news/world-51318246 …
