,Positive,Negative
39,A look at the inside of #Masjid_e_Nabwi before it opens today for public. #Coronavirus #SaudiArabia #Covid_19 #TimesOfKarachi,"Spent a few days in the village without any internet connection; disconnected from the world and twitter. No worrying about corona virus, current affairs , scandals and other useless news. When I returned, my twitter feed was full of toxic news ,bullying and disheartening tweets."
40,"More than 200 schools in South Korea have been forced to close just days after they reopened, due to a new spike in coronavirus cases. Before they closed, we spent the day with pupils to see what changes were being made. http://bbc.in/2Xb0gRz","Almost every other person I know was posting about someone they know getting infected with COVID-19, Lahore saw it's highest rise in cases today. Things are getting out of hand! #COVID19Pakistan #coronavirus"
41,Coronavirus: Belgian Prince Joachim tests positive after lockdown party https://www.bbc.co.uk/news/world-europe-52864072,Prevention of virus My Foot. Since 11th May Govt is doing every step for Herd Immunity.. They have already hands up. Risking millions of people. #coronavirus #lockdown #PTIGovernment @zfrmrza @ImranKhanPTI @UsmanAKBuzdar @AliHZaidiPTI
42,Coronavirus: Pakistan's pharma firm to import potential treatment from Bangladesh. #pakistan,Sudan's ousted President Omar Hassan al-Bashir has been transferred from prison to hospital with symptoms of coronavirus. 
43,So no in cage interviews this time then? Btw this will be like 4th UFC event since coronavirus became a global pandemic so my question is why hasn’t NBA started yet? What are they waiting for? ,"US CDC reports total of 1.74 million coronavirus cases, 102,785 deaths Follow our updates on #coronavirus here: http://dawn.com/live-blog/"
44,"A spike in harassment of Asian-Americans since the coronavirus pandemic began has led community activists in the U.S. to fight back —rallying on social media, supporting each other online and forming street patrols.. ",Saudia Arab KSA has imposed 1000 Saudi Riyal penalty for those who would be outside of home without mask. #coronavirus
45,"Coronavirus Showed How Globalization Broke the World Do unto others as you wish them to do unto you, because more people in more places in more ways on more days can now do unto you and you unto them like never before ","Fifty-seven people, including five doctors, have died in one day. It is requested that the lockdown be lightened so that on so many deaths but there is no response from international organizations... #coronavirus"
46,Chinese coronavirus vaccine could be ready by year-end ,"Given that Lahore, Karachi and Islamabad/Rawalpindi have over 55% of all Coronavirus cases in Pakistan, a 14-day curfew/lockdown in these cities is essential to break the chain of transmission"
47,"Family Says Tearful Goodbye to 22-Year-Old Victim | Coronavirus News for May 21, 2020 ","#Italy records 111 new coronavirus deaths, 416 new cases Follow our updates on #coronavirus here: http://dawn.com/live-blog/"
48,Agha khan warriors are not following SOPs for corona virus. They are meeting people. Agha khan is also responsible for spreading. All they say is to go for screening costing more than 8k ! ,"Instead of seeking a cure for the epidemic Corona virus, the United States is sending rockets into space. It now appears to be a synthetic virus developed by the United States itself. #SpaceX #SpaceXDragon #NASA @POTUS"
49,BBC News - Coronavirus: Backlash after Trump signals US exit from WHO ,"Vaccine and coronavirus skeptics packed into a hotel for a conference over Memorial Day weekend, defying guidelines "
50,Terrorists k baadd pesh e kidmat ha LOCUST and CORONAVIRUS,As of yesterday 1. #Pakistan reported the maximum number of #coronavirus cases in a day (&gt;2600) 2.Highest test positivity ratio(22%) 3.Test positivity ratio has doubled in one month's time 4. Maximum number of citizens on ventilators (&gt;165). 80% of which have worst outcomes
51,"Pakistan averaging close to 2,000 Coronavirus cases daily since the past two weeks ","Apple, more than most companies, is likely to lose due to the coronavirus epidemic https://instant.com.pk/2020/01/apple-more-than-most-companies-is-likely-to-lose-due-to-the-coronavirus-epidemic-2/"
52,"Rightly said, Sir. Quitting smoking can actually help protect against coronavirus. And. Thankyou for your kind words and encouragement, they mean a lot and we truly appreciate it :)",Tesla Model 3 production delayed in Shanghai due to the coronavirus epidemic #Latest #LatestNews http://rviv.ly/6Cbniu #international
53,"4/4 5) For *A- blood* 03224664551 , 03066640094 6) For *B- blood* 03026609743. Thanks to Dr Babar Butt(Associate Professor) *kindly, must donate your plasma if you have been coronavirus patient, only Convalescent Plasma #COVID19Pakistan #Covid_19 #Pakistan",By September 2020 corona virus is gonna take over every single human being.
54,India announces major easing of coronavirus lockdown ,"A true test of times for governments, organisations and families who have their loved ones stuck in wuhan. #coronavirus "
55,Mexico and Saudi Arabia have gone past China in total Coronavirus cases,"When there are fears of #coronavirus around the world even in countries having no confirmed cases, these are the people who volunteered themselves to serve the effectees..just imagine #CoronavirusOutbreak"
56,"03244786111 4) For *0+ blood* : 03315519033 , 03097902717 , 03054532257 5) For *A- blood* 03224664551 , 03066640094 6) For *B- blood* 03026609743. *kindly,must donate your plasma if you have been coronavirus patient,only Convalescent Plasma(having antibodies against Covid-19) ","China says coronavirus can spread before symptoms occur, calling into question #Latest #LatestNews http://rviv.ly/jPVvwz #international"
57,"coronavirus killed the influencer market – maybe for good !? ""...brands drop sponsored content and suspend product delivery, the influencer economy is going back to the basics. That may not be the worst thing."" https://www.vice.com/en_us/article/epgypz/coronavirus-could-finally-pop-the-influencer-bubble",What does the #coronarovirus and #Modi have in common? They are both a curse to humanity! The corona virus at least has some class though! #DGISPR @peaceforchange @iVeenaKhan #Pakistan
58,We want these to be our new work stations please! #SocialDistancing #CoronaVirus #socialdiarymagazine https://www.instagram.com/p/CA08V9_AerI/?igshid=f9id66qhwfkh,Health Emergency in the world . #Prayforworld #coronavirus #PrayForChina #PrayForWuhan 
59,Scientists identify seven medicines including Xanax that could be used to block coronavirus ,Ladies and gentleman Pakistani officials on social media is spreading fake news. They don't even know about the ground reality. Don't let them fool you. I am in wuhan. Different countries are evacuating their students but hey are lying that its not true. #coronavirus #ChinaVirus
60,"India reports it’s signal biggest jump in daily Coronavirus cases: 8,336",WHO. Declares global emergency while Wuhan coronavirus spreads 
61,FDA Says Hydroxychloroquine and Chloroquine Can Be Used to Treat Coronavirus ,@vlanm whats your sense of shipping in China and how outbreak there is hitting the global trade.#Shipping- Coronavirus#
62,"I have Tested Positive for Corona Virus &amp; Quarantined at my Home with immediate effect,Please Remember me in your Prayers,Stay Safe Everyone ","TREATMENT OF CORONA VIRUS 1-Neem Tree Leafs:20 to 25 leafs 2-Lemon Seeds:50 seeds 3-Kalonji (Nigella Seeds): 2 Pinches Use Method: Combine all the ingredients and grind them in a glass of water,then read “Sura-e-Bani Israel” and breathe out on the water,give to the patient daily."
63,Coronavirus: 2nd Wave Hits China ,#FaceMask shortage in #Asia as #coronavirus spreads by @TRTWorld
64,so many tweets on my tl about people being tested positive of corona virus and this is really gut wrenching please take care of yourself and your family. Stay at home pleaseeeeee!!!!??!! there are so many lives at stake just because of our carelessness., 28 Feb 2020 19:00 GMT+2 Cumulative no of confirmed #Covid19 cases in @WHOEMRO Region Afghanistan:1 Bahrain: 36 Egypt: 1 IR Iran: 388 incl. 34 deaths Iraq: 7 Kuwait: 45 Lebanon: 3 Oman: 6 Pakisatn: 2 UAE: 1 #CoronavirusOutbreak #Pakistan @pharmatraxpak
65,Chinese coronavirus vaccine could be ready by year-end http://qbnews5.com/chinese-coronavirus-vaccine-could-be-ready-by-year-end/,"After the sudden outbreak of COVID19 at Wuhan, China very effectively contained the spread to the world by taking unprecidented measures &amp;has given considerable time to the world to get prepared to counter virus, but most countries only wasted the precious time in accusing China. "
66,"Covid-19 alarmingly increasing in Pakistan even effecting human rights defenders, Doctors, Paramedical staff and social workers. #CoronaVirus @secgen @UN @UNGeneva @OHCHRAsia @UN_HRC @usembislamabad @usconsulatekhi @EUPakistan @WHO","The #US dairy sector has suffered a severe downturn (dating to before the #COVID19 outbreak). @SecretaryRoss visited #Islamabad to announce #US business interest in #Pakistan. But there is no mention of #US dairy companies, while @Nestle raised its prices? https://www.sentinelassam.com/international/us-secretary-wilbur-ross-calls-for-stronger-economic-ties-with-pakistan/"
67,Coronavirus: How Media Has Been Faring in the Testing Times of This Pandemic ,"Does the world health & financial damage, caused by @WHO hesitation, e.g. #Torkham trading station restrictions &amp; @OPECSecretariat problems, mean a #US-#Taliban peace deal will clear the way for both sides to devote resources to the fight against #COVID19? "
68,"Facts #coronavirus vaccine will contains special bio ink that can be injected into a person and will contain someone's vaccine record. Like microchip,like an invisible tattoo it will be able to track people or enter any personal info into the database #protests #riots2020 #SpaceX",#Coronavirus Map: The #COVID19 Virus is Spreading Across the World. Here's Where Cases Have Been Confirmed. 
69,Peru’s coronavirus response was ‘right on time’ – so why isn't it working? https://www.theguardian.com/global-development/2020/may/20/peru-coronavirus-lockdown-new-cases?CMP=share_btn_tw #peru #covid19 #coronainperu #lockdowns,Brave Onion warriors were about to destroy the vicious corona virus and right then some idiots declared that onion is not a cure for corona virus. Suddenly the never dulled weapons of onion warriors were powerless against corona virus. #nCoV #Onion #COVID19
70,"Corona is like your wife. Initially, you try to control it then you realize that you can't. Then you learn to live with it :) #coronavirus",Coronavirus: The virus and its types that may affect humans #BaaghiTV #China #Pakistan #Coronavirus #COVID19 
71,GUIDELINES for the working of District Judiciary in Punjab from 01-06-2020 #Unlock #lockdown #coronavirus #COVID19Pakistan #courts #PunjabCoronavirusUpdate #Pakistan,"Finally something good. As we believed that the Pakistanis infected in China should stay there and get treated instead of coming here. As a nation, being emotional and non practical will get us nowhere. http://www.xinhuanet.com/english/2020-02/28/c_138826320.htm #CoronaVirus #CoVid19"
72,"Coronavirus: 99% confident that COVID-19 vaccine will work, says Chinese firm ","#CoronaVirus Outside of China - 4,894 cases and 71 deaths. To date a total of 2,859 deaths and 83,726 total #covid19 cases have been confirmed worldwide. #CoronaVirusOutbreak #CoronaVirusUpdates"
73,On the Directions of President PPP District Central Zafar Ahmed & mine @HasanMuhajir4 &amp; his team fighting against Coronavirus @BBhuttoZardari @BakhtawarBZ @AseefaBZ @murtazawahab1,Third novel Coronavirus to cause severe pneumonia after SARS and MERSCoV
74,"I am just waiting. Just waiting. For amazon warehouses to burn down. Their offices too. Like anything amazon, fk that. Like remember when Amazon was like “donate your sick leave to your coworkers that need it”??? Like they spread coronavirus so much",China says Wuhan disease outbreak may be new coronavirus: report https://ift.tt/2N8A8l8 
75,"Congratulations guys! we have just crossed 65000 cases ,please don't stop socialising, party hard! party till you drop ....dead. Yours truly #coronavirus #REALITY",China reports 1st death from new type of coronavirus - WFAA 8 pic.twitter.com/ORMIOkHeog
76,WATCH: Restaurant in Lithuania displays mannequins to attract customers Follow our updates on #coronavirus here: http://dawn.com/live-blog/,"There may have been limited human-to-human transmission of a new coronavirus in China within families, and it is possible there could be a wider outbreak, the World Health Organisation (WHO) said on Tuesday.

https://www.dawn.com/news/1528432 "
77,"Coronavirus or not, cant we just nominate people to be quarantined?? Better place to dedicate is PM House , cos acc to youthias PM is living i bani gala.??","China’s new #coronavirus spreads to Japan, Thailand, WHO issues alert: 41 people reportedly… https://goo.gl/fb/TEzVLG "
78,It might be the best time to quit smoking in wake of #COVID__19 as you need strong lungs to beat this deadly disease. Amidst all the Coronavirus havoc @SYNCHPakistan’s #TobaccoFreeHomes campaign is highly commendable.,Japan confirms first case of coronavirus infection https://ift.tt/2Rlg2Fp 
79,MNA Multan Malik Amir Doggar Corona Virus test positive. May he get well soon Ameen! ,Flu epidemic fears grow as deadly coronavirus spreads from China to Japan https://goo.gl/fb/FuYqFH 
80,"RT: Top 10 European Cup finals ever: Liverpool 2005? Man United 1999? Real Madrid 1960?: The 2020 Champions League final would have been played Saturday, May 30, before the coronavirus, so let's look at the top 10 finals from history. http://dlvr.it/RXgWvn",The World Health Organization (WHO) has warned that a new mystery deadly Coronavirus virus in China could spread worldwide. Pakistan needs to step up in terms of health certificates from people travelling from China and other countries where it has spread.
81,"Well, I'm now convinced that God forbid but we're all gonna get corona at some time or other. Just be prepared for it Take those calcium and vitamin supplements, eat healthy and sleep well #covid19 #coronavirus","New coronavirus strain has caused alarm because of its connection to Severe Acute Respiratory Syndrome
 https://tribune.com.pk/story/2140430/3/ …pic.twitter.com/mJ4qrpeLMw"
82,TV anchor Maria Memon self-isolating after testing positive for coronavirus Follow our updates on #coronavirus here: http://dawn.com/live-blog/,"No human-to-human transmission of the new coronavirus has been confirmed so far, but China says the possibility ""cannot be excluded""
62 people have been infected so far, and two have died
#SamaaTVhttps://www.samaa.tv/global/2020/01/china-reports-17-new-cases-of-mystery-virus/ …"
83,Really appreciated the humanity act! #coronavirus #CoronavirusOutbreak https://twitter.com/VarmaPravitha/status/1222765655943856128/video/1,China coronavirus outbreak: All the latest updates @AJENewshttps://aje.io/bwxbc 
84,"Read to know, how to avoid the virus. Posts and food from China are safe as the virus cannot the journey. #CoronaVirus Up to 24 people in Finland possibly exposed to coronavirus | Yle Uutiset | http://yle.fi",Stocks plunge as fears of coronavirus spread #Latest #LatestNews http://rviv.ly/RPJocp  #international
85,Coronavirus: Returning Britons could remain in quarantine for 14 days | World #Latest #LatestNews http://rviv.ly/Xf5lhG #uncategorized,"Besides awareness, we need to workup for #Coronavirus Vaccination before it engulf Quarter of the world population..
@tron_squad
@sweetcha69
@DavidGettman3
@Hamad28699192
@anawaJTS_
@shembekar_uday
@akbcrypto2
@FasyTronJTS
@btccryptomania
@mus_mel
#JTS #JTSfam #JTSarmy #JTSsquad"
86,Coronavirus: Returning Britons could remain in quarantine for 14 days | World #Latest #LatestNews http://rviv.ly/dkCOsy #uncategorized,Snakes Could Be the Original Source of the New Coronavirus Outbreak in China http://dlvr.it/RNYrrr pic.twitter.com/Y5EFkWL3KU
87,Coronavirus is just like Russian horror games? ,"China’s mysterious coronavirus: Govt issues health advisory
#ARYNewshttps://arynews.tv/en/china-mysterious-coronavirus-govt-issues-health-advisory/ …"
88,"Eating bats , lizard , snake , pigs , dog , Monkey m, causes #coronavirus. All these things Are ban in islam. Thats why I love islam ",PTI News (Corona virus alert issued) has been published on PTI News - http://pti.news/corona-virus-alert-issued/ …pic.twitter.com/G8KA1SaEhV
89,"I am in China now. If I will go outside I will get coronavirus. Should I? Your government is not even caring about Pakistanis living in China, how come you care so much about Kashmiris?",PM Khan orders to formulate strategy to combat threat of #coronavirus https://goo.gl/fb/CmnEh7  #news #china
90,Trump Official Suggests the Coronavirus Will Help Bring Back American Jobs: ‘You Can’t Make This Stuff Up’ https://coverpagemag.com/2020/01/31/trump-official-suggests-the-coronavirus-will-help-bring-back-american-jobs-you-cant-make-this-stuff-up/,"China is the most dangerous place on earth for every other species, they just eat any or every living thing. what else can you expect to happen #CoronaVirus"
91,God Help all Human from Coronavirus,"Chinese officials break into wildlife markets when coronavirus epidemic approaches 3,000 cases https://instant.com.pk/2020/01/chinese-officials-break-into-wildlife-markets-when-coronavirus-epidemic-approaches-3000-cases/ …pic.twitter.com/3pIXi4uWRv"
92,very God Save all human and ALL GREAT CHINES PEOPLE FROM coronavirus ATTACK,"FYI - Research 
In order to speed up research in disease and other coronavirus strains, Chinese authorities have established a global #coronavirus resource #bigdata platform, complete with “electron micrographs, novel coronavirus nucleic acid detection primers and probe sequences"
93,Chinese Medical staff on the front line to fight the corona virus. Salute to their bravery and courage. Proud of you. #CoronavirusOutbreak #China #coronarvirus,"Chinese authorities share FIRST PHOTOS of deadly coronavirus.

The first close-up images of the deadly coronavirus which has killed at least 26 people and infected some 830 others in China’s Wuhan have been released.

#Pakistan #Health #coronavirus pic.twitter.com/4aXxT5odCB"
94,Pakistan stopped air travel for china...coronavirus ,Well done Mr.President. You have deep concern about the Corona virus outbreak in the China and the precautionary measurements taken place to stop and investigate this deadly Corona Virus which is really threat to the lives of the other countries people including China. https://twitter.com/dcexaminer/status/1220833417518075904 …
95,"An exclusive CGTN video ""Wuhan's war on #COVID19"" shows how China has spared no effort in fighting this war. #战武汉","Wuhan coronavirus outbreak: the Japanese tourism company faces 20,000 #Latest #LatestNews http://rviv.ly/VTy1GR  #international"
96,Mexico detects first two cases of coronavirus https://goo.gl/fb/N1gR8D #news #coronavirusinmexico #coronavis #covid19,"Is the Wuhan coronavirus outbreak threatening Xi's hold on power? @AJENews https://aje.io/e8wnc 
Analysts debate whether China's leader will emerge from crisis unscathed, or face political and social instability."
97,@SindhHealthDpt has decided on monitoring pilgrims from #Iraq along with the passengers coming in from any other country that has #Coronavirus patients present currently. #COVID19 #COVID2019 #COVID19Pakistan #CoronavirusOutbreak #CoronavirusUpdates #CoronavirusInPakistan,Coronavirus news and real-time updates: the global death toll of Coronavirus rises to almost 500 https://instant.com.pk/2020/02/coronavirus-news-and-real-time-updates-the-global-death-toll-of-coronavirus-rises-to-almost-500/ …
98,Face masks are only prescribed for those who are confirmed or suspected to have the corona virus. #COVID19 ,Coronavirus moves PGA Tour Series-China qualifying to Indonesia; delay to season possibility http://dlvr.it/RPP9h3 pic.twitter.com/bORYAzBX0E
99,"WHO alerts hospitals across world on possible spread of new #China Coronavirus
#GeoNews","A child affected By Corona Virus in China 
#coronaviruschinapic.twitter.com/2zfMBsT4eb"
