,Positive,Negative
13,Btw #coronavirus added to a recipe gives it a spicy piquant flavour #foodie,China bans wild animal trade until coronavirus epidemic is eliminated https://www.washingtonpost.com/world/asia_pacific/china-bans-wild-animal-trade-until-coronavirus-epidemic-eliminated/2020/01/26/0e05a964-4017-11ea-971f-4ce4f94494b4_story.html …
14,"That's what they just did in Italy because 2 people got infected. Now 3 countries in Europe (Italy, France and Germay) have the corona virus.",It's Auckland Anniversary Day but the radio rolls on. @SeanPlunket on-air until 4pm looking at the @nzlabour Party's handling of the coronavirus outbreak with @WoodhouseMP and the latest around the gang problems in Taradale with Des Ratima. 0800 844 747 to share your views.
15,I don't understand how anyone can make fun and joke about the #coronavirus in China or anywhere else. People are dying! And there is a chance YOU will get infected in the future if things got worse! How would you like it to be made fun of then?!,"Almost everyone on this planet has gone fucken crazy alright, if not lunatics!! I'm not even worried about the Corona virus, I'm more worried about the mental virus going around."
16,WARNING!! Toyota Corona Virus spreads at rapid pace. ,"Also, Spanish flu in 1918 only had a 4% mortality rate: but it killed 20 million people coz it infected 500 million people. The way Coronavirus spreads seems to be the problem and the cause of expert concern."
17,This is how the corona virus started. ,"Crumbs latest update, Coronavirus infections up to 19,881 (from 17,500) and deaths up to 426 (from 362).

This is nowhere near contained or the end (including the effects on China and global economy ... that quaint old thing called company earnings). 

I note US futures in red."
18, ITALY: Flights to China halted after novel coronavirus cases confirmed in Rome | https://www.riskline.com,"Mobile World Congress called off over coronavirus concerns
Read more https://wf.net.au/2SMS6eG 
#industrynews #latestarticles #criticalcomms #communications #MobileWorldCongress2020 #MobileWorldCongress #Barcelona #coronavirus #outbreak #safety #China #Ericssonpic.twitter.com/N8yS7ql1EJ"
19,"WUHAN CORONAVIRUS PANDEMIC BIOENGINEERED: Who’s behind it, why now and why China http://stateofthenation.co/?p=5231","As with all previous outbreaks of new virus infections, we are being warned of impending doom concerning the new coronavirus, 2019-nCoV that is now spreading globally. http://www.virology.ws/2020/01/23/a-lesson-from-sars-cov-for-2019-ncov/ …"
20,We have just had our first confirmed case of #covid19 here in New Zealand. I don't know if they can stop it spreading now. Its in many countries.,"China done nothing last couple of years but be a pain in the ass to the world!

This fucking Corona virus is scaring me and those fuckers should have controlled it before it got worse got."
21,Also have their first case of re-infection of #COVID19 in #SoKo,RT @JamesMelville: New Zealand hit #COVID19 hard and early and are now reaping the benefits. No new cases or deaths from Coronavirus for we…
22,"We refuse to let covid19 drive us to xenophobia. Last night we celebrated a birthday at Wellington's ""Dragon"" (chinese) restaurant. It may not be much in the grand scheme of things, but fear will not rule our lives. (PS: Duck was yummy.)(Apologies to vegetarians reading this.)","RT @docmmiller: We struggle to evaluate and get a handle on our future in times of #COVID19 The virus is not going away, July 4th will be r…"
23,"As the #COVID19 disease spreads, we will find out within a month how accurate the #China numbers are, because the situation will replicate in most countries in the world.","Due to coronavirus outbreak, I'm not allowed to travel outside Aotearoa NZ by uni. Because I'm not a citizen/resident, there's a big risk of not being allowed to return here. Cancelled fieldwork & paper presentations. Whole PhD project changes. Whew, life's suprises. #phdchat"
24,I would like to see the whole leadership of #Iran kiss the gates to the shrine in #Qom to show how it is cured. #coronavirus #COVID19 ,"Afraid, anxious, scared about Coronavirus - 2 step guide ... pic.twitter.com/ys8C3RUQd2"
25,"It is an absurdly high death rate, or the under-reporting is extreme. #coronavirus #COVID19 ",
26,"And now we have a mobile version of our real-time #COVID19 @WHO_Europe dashboard here: http://who.maps.arcgis.com/apps/opsdashboard/index.html#/10a2438e6e2e4092a8e02772c42f0f2b?ext=30,25,70,70",
27,"Somebody said it would gone by April. Wait, that was you, wasn't it? So by April Covid19 or Pence will be gone, promise?",
28,"The first coronavirus case in NZ sparks panic buying in Auckland https://atwmarino.blogspot.com/2020/02/first-coronavirus-case-in-nz.html Auckland, NZ's least cool city #amwriting #amreading #writing #WritingCommunity #Writers #blogs #Blog #blogger #covid19 #coronavirus #aotearoa #nz #twitterneedsaneditbutton",
29,ATW Marino blogpod. https://anchor.fm/atw-marino/episodes/The-first-coronavirus-case-in-NZ-sparks-panic-buying-in-Auckland-eb4l65 NZ's largest city shows the rest of the country how not to behave #amwriting #amreading #writing #WritingCommunity#Writers #covid19 #coronavirus #blogs #blogger #Blog #aotearoa #nz #twitterneedsaneditbutton,
30,Just human after all! World in a very fragile place at the moment. A closer look at the @UploadVR article shows how much effect a major event like #coronavirus #covid19 has on the full chain from tech innovation to production and how we live and work ,
31,Interim @WHO #riskcommunication guidance on the new #coronavirus #nCoV: https://apps.who.int/iris/bitstream/handle/10665/330377/WHO-2019-nCoV-RCCE-v2020.1-eng.pdf …,
32,Update On The Deadly Coronavirus From Wuhan https://www.bitchute.com/video/iqlv91jtxmut/ … #BitChute,
33,"Coronavirus spread accelerating in China, says Xi Jinping.
Coronavirus: number infected hits 1,400 worldwide

Countries below so far with confirmed cases of coronavirus pic.twitter.com/1FbkCcnuEC",
34,why is the wrong spelling of coronavirus trending,
35,Did Bill Gates & World Economic Forum Predict Coronavirus Outbreak? Will There be an Internet Blackout to Control Information? http://vaccineimpact.com/2020/did-bill-gates-world-economic-forum-predict-coronavirus-outbreak-will-there-be-an-internet-blackout-to-control-information/ …,
36,Wait wait wait - how can I be blocked by known #CoronaVirus misinformer @howroute without ever having engaged w him on Twitter? pic.twitter.com/dFCh8Aujpf,
37,"No, only America supremacist.
And btw... Check int market movements re: coronavirus foul play",
38,"The coronavirus is probably fake like everything else from China.
#ThoughtForTheDay",
39,"Trump & even the almighty Fed may not have any options for once ... already the global earnings hit out of #Coronavirus is massive, set to get worse (especially if factories don't go back to work Monday) ... if share values still hold on these stimulunatic levels, then I give up.",
40,"the #CoronaVirus theme song, when they wanna hug you or shake your hand :  https://youtu.be/otCpCn0l4Wo ",
41,"By the by, link is a great tracking site for the Coronavirus. https://twitter.com/MarkHubbard33/status/1223755612888035328 …",
42,Coronavirus Outbreak - Transmission & Updates Explained https://dreddymd.com/2020/02/03/coronavirus-outbreak-transmission-updates-explained/ … via @dreddymd,
43,"According To CNN, You Are A Racist Bigot If You Support Measures To STOP The Spread Of Coronavirus… https://en-volve.com/2020/01/31/according-to-cnn-you-are-a-racist-bigot-if-you-support-measures-to-stop-the-spread-of-coronavirus/ … via @en_volve",
44,"This is the only way to put a lid on #coronavirus #COVID19. Won't do the economy much good, but will save a lot of human suffering.https://www.telegraph.co.uk/news/2020/02/15/exclusive-millions-told-stay-home-coronavirus-continues-spread/ …",
45,"Heads up! Protect self and family against any #infection, not only #coronavirus #COVID19 https://youtu.be/IkdPFCStA38  via @YouTube",
46,"Coronavirus: Qantas cuts back Tasman flights, Asian network as virus impact hits, via @nzheraldhttps://www.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=12310168 …",
47,Up for discussion on your Monday edition of Afternoons with @SeanPlunket: Should you get a refund if you were at the Auckland @eltonofficial concert last night? Should our universities get a special exemption from the #coronavirus travel ban? Join the conversation - 0800 844 747.,
48,New post: Coronavirus outbreak: Melbourne rentals sit empty as students wait in China https://www.propertynoise.com.au/coronavirus-outbreak-melbourne-rentals-sit-empty-as-students-wait-in-china/ …,
49,new fashion after the coronavirus era,
50,"Final #coronavirus numbers for June 12th. The world lost 4,603 lives to #COVID19 yesterday while adding 140,917 new… https://t.co/fGjuzseCRF",
51,Good example of a courageous woman in everyday life. A decent woman doing a good job and helping out #London… https://t.co/FSmdndbBhV,
52,RT @anthonypainter: This is what happens when you think there's a choice between public health and the economy. You surrender lives *and* t…,
53,"RT @womenncri: #Iran 
The conditions of #QarchakPrison are abysmal. Infected inmates are abandoned in  an unsanitary place w/o ventilation…",
54,Financial aid has slowly trickled in for tennis players in the lower echelons of the sport during #COVID19 but the… https://t.co/sHqxKzhyew,
55,Our routines and ways of interacting with each other had changed in the midst of #COVID19 . One thing hasn’t change… https://t.co/daeWOBca4n,
56,RT @CisPreK: Our routines and ways of interacting with each other had changed in the midst of #COVID19 . One thing hasn’t changed for Pre-k…,
57,"RT @UNICEF: ✋ ""Tadaaaaaa!"" 🤚

Two-year-old Natalie shows us how fun handwashing can be at her home in South Sudan as she protects herself f…",
58,"#COVID19 cases in Tulsa, OK are exploding. https://t.co/UE2H448l3Y",
59,"RT @ShamikaRavi: I've been asked about lessons from New Zealand's #COVID19 experience for India:
1) Having a scientific temperament - the o…",
60,RT @UN_Pasifika: We have seen such a widespread and damaging expansion of #COVID19 in large part because our multilateral system is not str…,
61,Saturday stream it is! [LIVE] 🔴 #SupportSmallStreamers #Streaming #Twitch #Gaming #EscapeFromTarkov #GetRectified… https://t.co/ABabQ99Ott,
62,wanted to get a sense of the moral depravity of Indian twitter so I checked the replies. Wasn't disappointed.,
63,might go for a walk now ) #anxiety #endstigma #mentalhealth #MHchat,
64,"RT @ArenaHousing: If New York City were 100 people, 17 would live in overcrowded accommodations.

This great #dataviz by @MonaChalabi expos…",
65,"RT @TheBMA: ""94% of doctors who have died from #COVID19 are from a BAME background....This is a time when we must protect our workforce."" -…",
66,Looking forward to share our experiences with reopening #libraries in Roskilde. Key has been safety for staff and c… https://t.co/XTCUYYzbBB,
67,"RT @BrianVad: The #coronavirus pandemic has shown the need for humans to use the planet's natural resources more sustainably, to ward off d…",
68,Celebrate the vital work of CDFIs like the Community Loan Fund during CDFI Week in Action. #HEROESAct #CDFIsInvest… https://t.co/xdzgs9dHTx,
69,"FBI FRAUDS

TEAM LEAGUE 

WITH LAW AND ORDRER 

FROM US TOO YOU ALL

FROM STARBOO GODS
JUSTICE FREEDOM FAMILY… https://t.co/k0wdu7483Y",
70,"Couldn't find a #Nordic regional map of #COVID19 cases, so I #QGISsed one myself. Confirmed cases per 100000 inhabi… https://t.co/aXwwD3T9kA",
71,A handy list to help decide which publishers not to review for.,
72,"RT @1CryptoPodcast: Can you help? 

I'll give you 5 Sats for 100,000 of your sats.

All funds raised used to pay rent, buy gas, pay the ele…",
73,"RT @AFPphoto: #Coronavirus #COVID19 #China #Beijing
Fresh virus cluster in China raises fears for pandemic control.
📸 GregBaker #AFP https:…",
74,Israel confirms three more cases of coronavirus https://www.jpost.com/Breaking-News/Israel-confirms-three-m-more-cases-of-coronavirus-619446 …,
75,And we're back. @SeanPlunket on-air until 4pm. Up for discussion today: We want to hear from NZ women - how do you feel about the abortion law reform passing it's second reading? Coronavirus and your travel insurance - would you travel uncovered? Talk to Sean on 0800 844 747,
76,"Without doubt someone like Australian Home Affairs Minister is now thinking how to use Coronavirus to limit freedom in the country. It is an excuse to dominate and abuse power further. The priority for him is this, not people's health.",
77,This isn't a problem as long as he's tested negative for #CoronaVirus. The cough is not necessarily a problem. This kind of thing is what creates panic. This is why the US needs to do a MUCH better job of informing the public!,
78,I’m shocked it took this long for #Pride parades to be blamed for #Coronavirus! https://www.timesofisrael.com/israeli-rabbi-blames-coronavirus-outbreak-on-gay-pride-parades/ …,
79,Another Consequence Of Coronavirus? You Might Get A Subway Seat https://gothamist.com/news/coronavirus-subway-crowd-empty-mta?utm_source=WNYC+%2B+Gothamist&utm_campaign=fd95505c15-RSS_EMAIL_CAMPAIGN&utm_medium=email&utm_term=0_65dbec786b-fd95505c15-88581565&mc_cid=fd95505c15&mc_eid=5a84ecfe19&utm_medium=social&utm_source=twitter&utm_campaign=shared_twitter … via @gothamist,
80,Coronavirus Updates: New NYC Cases Include 7-Year-Old Girl And A City Employee https://gothamist.com/news/coronavirus-nyc-brooklyn-columbia-suspends-classes?utm_source=WNYC+%2B+Gothamist&utm_campaign=fd95505c15-RSS_EMAIL_CAMPAIGN&utm_medium=email&utm_term=0_65dbec786b-fd95505c15-88581565&mc_cid=fd95505c15&mc_eid=5a84ecfe19&utm_medium=social&utm_source=twitter&utm_campaign=shared_twitter … via @gothamist,
81,"Coronavirus latest news: Too late to contain virus, government admits https://www.telegraph.co.uk/global-health/science-and-disease/coronavirus-news-uk-cases-deaths-numbers-covid-19-latest-live/?WT.mc_id=tmg_share_tw … via @Telegraph",
82,Waiting for the new Microbiology/Virology textbooks. Corona pandemic? #COVID19 #COVID2019 #coronavirus #Corona,
83,"#Denmark will close daycare, schools and universities due to #coronavirus, orders all public sector employees with non-critical jobs to be sent home starting asap latest Friday. #COVID19
https://metro.co.uk/2020/03/11/denmark-second-european-country-impose-lockdown-coronavirus-12384677/amp/ …",
84,"The fact that people are posting this and getting so many likes is completely irresponsible and inappropriate. You have a moral obligation to protect the weakest members of society most prone to die from coronavirus (including old, sick people + people with autoimmune diseases) https://twitter.com/JardinTaylor/status/1237429345632882688 …",
85,if jerm bot gets corona virus i’m getting it too i’m not fucking joking,
86,Unique discovery in Erasmus MC: antibody against #coronavirus . Have you seen this @mugecevikhttps://www.erasmusmagazine.nl/en/2020/03/14/unique-discovery-in-erasmus-mc-antibody-against-corona/ …,
87,"Monaco Formula 1 GP cancelled due to coronavirus, ending 65-year run https://au.news.yahoo.com/dutch-spanish-monaco-formula-1-gps-postponed-june-181010535--spt.html …",
88,Coronavirus: Ardern has declared war https://www.stuff.co.nz/national/health/coronavirus/120470307/coronavirus-jacinda-ardern-declares-war-on-covid19-but-kiwis-arent-listening?cid=app-iPhone …,
89,Democracy 2020 Digest: Judge denies Ohio governor's call to reschedule primaries because of coronavirus https://fxn.ws/39TWAri  #FoxNews,
