,Country/Region,only_date,size
2833,Gabon,2020-03-17,3
2834,Spain,2020-03-17,2
2835,Mali,2020-03-17,1
2836,Iceland,2020-03-17,1
2837,Portugal,2020-03-17,1
2838,Albania,2020-03-17,2
2839,Cameroon,2020-03-17,4
2840,Ukraine,2020-03-17,1
2841,Belarus,2020-03-17,1
2842,Azerbaijan,2020-03-17,3
2843,Nigeria,2020-03-17,5
2844,Philippines,2020-03-17,1
2845,Turkey,2020-03-17,3
2846,Fiji,2020-03-17,1
2847,Venezuela,2020-03-17,1
2848,India,2020-03-17,1
2849,Mongolia,2020-03-17,1
2850,Italy,2020-03-17,2
2851,Canada,2020-03-17,53
2852,United Kingdom,2020-03-17,33
2853,Morocco,2020-03-17,4
2854,Argentina,2020-03-17,5
2855,Panama,2020-03-17,2
2856,Brazil,2020-03-17,1
2857,Germany,2020-03-17,1
2858,Ireland,2020-03-17,6
2859,Israel,2020-03-17,4
2860,Tunisia,2020-03-17,2
2861,Jamaica,2020-03-17,1
2862,Mexico,2020-03-17,1
2863,Botswana,2020-03-17,2
2864,Georgia,2020-03-17,1
2865,Sri Lanka,2020-03-17,2
2866,Australia,2020-03-17,13
2867,Seychelles,2020-03-17,1
2868,Chile,2020-03-17,1
2869,Tunisia,2020-03-18,4
2870,Liberia,2020-03-18,1
2871,Turkey,2020-03-18,6
2872,Argentina,2020-03-18,3
2873,Italy,2020-03-18,2
2874,Israel,2020-03-18,3
2875,Australia,2020-03-18,19
2876,Saudi Arabia,2020-03-18,2
2877,Somalia,2020-03-18,4
2878,Fiji,2020-03-18,1
2879,Finland,2020-03-18,1
2880,Singapore,2020-03-18,1
2881,Greece,2020-03-18,1
2882,Romania,2020-03-18,1
2883,Albania,2020-03-18,1
2884,Ghana,2020-03-18,2
2885,Japan,2020-03-18,2
2886,Gabon,2020-03-18,3
2887,Georgia,2020-03-18,1
2888,Ireland,2020-03-18,3
2889,Seychelles,2020-03-18,1
2890,Cambodia,2020-03-18,1
2891,India,2020-03-18,9
2892,Bulgaria,2020-03-18,1
2893,Netherlands,2020-03-18,3
2894,Canada,2020-03-18,38
2895,Belgium,2020-03-18,1
2896,United Kingdom,2020-03-18,23
2897,Panama,2020-03-18,8
2898,Morocco,2020-03-18,5
2899,Chile,2020-03-18,2
2900,Mali,2020-03-18,1
2901,South Africa,2020-03-18,3
2902,United Arab Emirates,2020-03-18,1
2903,Colombia,2020-03-18,3
2904,Cameroon,2020-03-18,5
2905,New Zealand,2020-03-18,2
2906,Philippines,2020-03-18,2
2907,Malaysia,2020-03-18,2
2908,Spain,2020-03-18,4
2909,Pakistan,2020-03-18,1
2910,Ecuador,2020-03-18,1
2911,Nigeria,2020-03-18,3
2912,Botswana,2020-03-18,3
2913,Spain,2020-03-19,3
2914,Gabon,2020-03-19,8
2915,Brazil,2020-03-19,2
2916,Canada,2020-03-19,45
2917,United Kingdom,2020-03-19,20
2918,Ireland,2020-03-19,4
2919,United Arab Emirates,2020-03-19,2
2920,Tunisia,2020-03-19,2
2921,Georgia,2020-03-19,1
2922,Morocco,2020-03-19,3
2923,Jamaica,2020-03-19,1
2924,Philippines,2020-03-19,1
2925,Switzerland,2020-03-19,1
2926,Botswana,2020-03-19,4
2927,Argentina,2020-03-19,4
2928,Italy,2020-03-19,1
2929,Panama,2020-03-19,7
2930,Egypt,2020-03-19,1
2931,Japan,2020-03-19,1
2932,Israel,2020-03-19,1
2933,South Africa,2020-03-19,1
2934,Mali,2020-03-19,1
2935,Portugal,2020-03-19,1
2936,Fiji,2020-03-19,1
2937,Azerbaijan,2020-03-19,3
2938,Colombia,2020-03-19,2
2939,Cameroon,2020-03-19,3
2940,Singapore,2020-03-19,2
2941,Kenya,2020-03-19,1
2942,Ghana,2020-03-19,3
2943,Malaysia,2020-03-19,1
2944,Sierra Leone,2020-03-19,1
2945,Albania,2020-03-19,2
2946,New Zealand,2020-03-19,4
2947,France,2020-03-19,1
2948,Australia,2020-03-19,12
2949,Turkey,2020-03-19,10
2950,Malta,2020-03-19,1
2951,India,2020-03-19,3
2952,Costa Rica,2020-03-19,1
2953,Nigeria,2020-03-19,11
2954,Somalia,2020-03-20,2
2955,India,2020-03-20,5
2956,Spain,2020-03-20,1
2957,Cameroon,2020-03-20,3
2958,Ireland,2020-03-20,3
2959,Morocco,2020-03-20,2
2960,Canada,2020-03-20,37
2961,Netherlands,2020-03-20,2
2962,Norway,2020-03-20,1
2963,Seychelles,2020-03-20,1
2964,Indonesia,2020-03-20,1
2965,Nigeria,2020-03-20,7
2966,Mongolia,2020-03-20,2
2967,Gambia,2020-03-20,1
2968,Fiji,2020-03-20,1
2969,Gabon,2020-03-20,8
2970,Israel,2020-03-20,1
2971,Azerbaijan,2020-03-20,3
2972,Australia,2020-03-20,17
2973,United Kingdom,2020-03-20,34
2974,Venezuela,2020-03-20,1
2975,Colombia,2020-03-20,4
2976,Sudan,2020-03-20,1
2977,Panama,2020-03-20,4
2978,Chile,2020-03-20,2
2979,Pakistan,2020-03-20,2
2980,United Arab Emirates,2020-03-20,1
2981,Mali,2020-03-20,1
2982,Turkey,2020-03-20,4
2983,Philippines,2020-03-20,3
2984,South Africa,2020-03-20,2
2985,Tunisia,2020-03-20,3
2986,Jamaica,2020-03-20,1
2987,Japan,2020-03-20,2
2988,Fiji,2020-03-21,1
2989,Canada,2020-03-21,43
2990,Azerbaijan,2020-03-21,3
2991,Dominican Republic,2020-03-21,1
2992,Bahamas,2020-03-21,1
2993,Egypt,2020-03-21,1
2994,Uganda,2020-03-21,1
2995,Ghana,2020-03-21,4
2996,Algeria,2020-03-21,1
2997,Cameroon,2020-03-21,3
2998,Colombia,2020-03-21,2
2999,Belgium,2020-03-21,3
3000,Bulgaria,2020-03-21,2
3001,Brazil,2020-03-21,1
3002,Gabon,2020-03-21,4
3003,Botswana,2020-03-21,3
3004,United Kingdom,2020-03-21,38
3005,Venezuela,2020-03-21,1
3006,United Arab Emirates,2020-03-21,1
3007,Central African Republic,2020-03-21,1
3008,Germany,2020-03-21,1
3009,Tunisia,2020-03-21,2
3010,Australia,2020-03-21,20
3011,Turkey,2020-03-21,7
3012,Slovakia,2020-03-21,1
3013,Panama,2020-03-21,2
3014,Ireland,2020-03-21,1
3015,Spain,2020-03-21,2
3016,Morocco,2020-03-21,3
3017,Montenegro,2020-03-21,1
3018,Philippines,2020-03-21,1
3019,Switzerland,2020-03-21,1
3020,Japan,2020-03-21,1
3021,New Zealand,2020-03-21,1
3022,India,2020-03-21,5
3023,Israel,2020-03-21,2
3024,Singapore,2020-03-21,2
3025,South Africa,2020-03-21,3
3026,Seychelles,2020-03-21,1
3027,Somalia,2020-03-21,1
3028,Nigeria,2020-03-21,3
3029,Jamaica,2020-03-21,1
3030,Liberia,2020-03-21,1
3031,Mali,2020-03-21,1
3032,Malta,2020-03-21,1
3033,Pakistan,2020-03-21,3
3034,Latvia,2020-03-21,1
3035,Mexico,2020-03-21,2
3036,Australia,2020-04-29,185
3037,Maldives,2020-04-29,1
3038,Costa Rica,2020-04-29,3
3039,Ukraine,2020-04-29,2
3040,Portugal,2020-04-29,4
3041,Denmark,2020-04-29,3
3042,Cuba,2020-04-29,1
3043,Russia,2020-04-29,4
3044,Uganda,2020-04-29,5
3045,Latvia,2020-04-29,1
3046,Lebanon,2020-04-29,1
3047,El Salvador,2020-04-29,1
3048,Saudi Arabia,2020-04-29,3
3049,Liberia,2020-04-29,6
3050,Libya,2020-04-29,2
3051,Qatar,2020-04-29,1
3052,Lithuania,2020-04-29,2
3053,Egypt,2020-04-29,2
3054,Venezuela,2020-04-29,2
3055,Ecuador,2020-04-29,1
3056,Mali,2020-04-29,7
3057,Panama,2020-04-29,32
3058,Malaysia,2020-04-29,4
3059,Turkey,2020-04-29,61
3060,Colombia,2020-04-29,20
3061,Sri Lanka,2020-04-29,4
3062,Sudan,2020-04-29,1
3063,Pakistan,2020-04-29,18
3064,United Kingdom,2020-04-29,226
3065,Norway,2020-04-29,6
3066,Botswana,2020-04-29,17
3067,South Sudan,2020-04-29,1
3068,Belgium,2020-04-29,6
3069,Brazil,2020-04-29,9
3070,Nigeria,2020-04-29,90
3071,South Africa,2020-04-29,22
3072,Burkina Faso,2020-04-29,1
3073,Cambodia,2020-04-29,1
3074,Niger,2020-04-29,2
3075,New Zealand,2020-04-29,16
3076,Netherlands,2020-04-29,8
3077,Cameroon,2020-04-29,22
3078,Barbados,2020-04-29,1
3079,Morocco,2020-04-29,30
3080,Malta,2020-04-29,1
3081,Azerbaijan,2020-04-29,27
3082,China,2020-04-29,2
3083,Argentina,2020-04-29,22
3084,Chile,2020-04-29,5
3085,Mexico,2020-04-29,6
3086,Poland,2020-04-29,1
3087,Mongolia,2020-04-29,11
3088,Philippines,2020-04-29,13
3089,United Arab Emirates,2020-04-29,4
3090,Bahrain,2020-04-29,1
3091,Central African Republic,2020-04-29,1
3092,Spain,2020-04-29,7
3093,Canada,2020-04-29,347
3094,Montenegro,2020-04-29,3
3095,Fiji,2020-04-29,9
3096,India,2020-04-29,76
3097,Serbia,2020-04-29,1
3098,Guyana,2020-04-29,1
3099,Japan,2020-04-29,22
3100,Switzerland,2020-04-29,3
3101,Singapore,2020-04-29,2
3102,Greece,2020-04-29,6
3103,Vietnam,2020-04-29,4
3104,Ghana,2020-04-29,49
3105,Albania,2020-04-29,5
3106,Iraq,2020-04-29,1
3107,Jamaica,2020-04-29,12
3108,Georgia,2020-04-29,6
3109,Yemen,2020-04-29,1
3110,Thailand,2020-04-29,6
3111,Ireland,2020-04-29,13
3112,Italy,2020-04-29,6
3113,Seychelles,2020-04-29,24
3114,Germany,2020-04-29,8
3115,Israel,2020-04-29,20
3116,Tunisia,2020-04-29,8
3117,Haiti,2020-04-29,1
3118,Jordan,2020-04-29,3
3119,Gabon,2020-04-29,48
3120,Zambia,2020-04-29,2
3121,Somalia,2020-04-29,6
3122,France,2020-04-29,4
3123,Zimbabwe,2020-04-29,1
3124,Indonesia,2020-04-29,2
3125,Finland,2020-04-29,1
3126,Kenya,2020-04-29,8
3127,Afghanistan,2020-04-29,1
3128,Iceland,2020-04-29,3
3129,Bahrain,2020-05-30,2
3130,Spain,2020-05-30,18
3131,Central African Republic,2020-05-30,1
3132,Iraq,2020-05-30,2
3133,South Korea,2020-05-30,1
3134,United Arab Emirates,2020-05-30,12
3135,Norway,2020-05-30,1
3136,Thailand,2020-05-30,1
3137,Mongolia,2020-05-30,10
3138,United Kingdom,2020-05-30,365
3139,Ireland,2020-05-30,24
3140,Bolivia,2020-05-30,1
3141,Zambia,2020-05-30,1
3142,Mexico,2020-05-30,3
3143,Panama,2020-05-30,28
3144,India,2020-05-30,93
3145,Pakistan,2020-05-30,33
3146,Tunisia,2020-05-30,11
3147,Chile,2020-05-30,11
3148,Montenegro,2020-05-30,1
3149,Slovenia,2020-05-30,1
3150,South Africa,2020-05-30,41
3151,Albania,2020-05-30,9
3152,Honduras,2020-05-30,2
3153,Bulgaria,2020-05-30,1
3154,Nigeria,2020-05-30,102
3155,Hungary,2020-05-30,1
3156,Burkina Faso,2020-05-30,1
3157,Singapore,2020-05-30,3
3158,Uruguay,2020-05-30,4
3159,Greece,2020-05-30,5
3160,New Zealand,2020-05-30,12
3161,Belgium,2020-05-30,4
3162,Canada,2020-05-30,324
3163,Indonesia,2020-05-30,1
3164,Fiji,2020-05-30,6
3165,Cameroon,2020-05-30,20
3166,Ghana,2020-05-30,33
3167,Botswana,2020-05-30,11
3168,Nepal,2020-05-30,1
3169,Bangladesh,2020-05-30,2
3170,Mozambique,2020-05-30,1
3171,Morocco,2020-05-30,31
3172,Trinidad and Tobago,2020-05-30,1
3173,Brazil,2020-05-30,1
3174,Netherlands,2020-05-30,10
3175,Iran,2020-05-30,1
3176,Azerbaijan,2020-05-30,19
3177,Seychelles,2020-05-30,13
3178,Malaysia,2020-05-30,1
3179,Denmark,2020-05-30,3
3180,Tanzania,2020-05-30,2
3181,Uganda,2020-05-30,10
3182,Gabon,2020-05-30,38
3183,Sri Lanka,2020-05-30,1
3184,Romania,2020-05-30,3
3185,Dominican Republic,2020-05-30,1
3186,Switzerland,2020-05-30,3
3187,Ecuador,2020-05-30,2
3188,Sweden,2020-05-30,6
3189,Lithuania,2020-05-30,1
3190,Japan,2020-05-30,21
3191,Venezuela,2020-05-30,1
3192,Turkey,2020-05-30,64
3193,Zimbabwe,2020-05-30,2
3194,France,2020-05-30,6
3195,Liberia,2020-05-30,4
3196,Rwanda,2020-05-30,1
3197,Somalia,2020-05-30,8
3198,Saudi Arabia,2020-05-30,4
3199,Armenia,2020-05-30,1
3200,Kenya,2020-05-30,24
3201,Argentina,2020-05-30,16
3202,Kuwait,2020-05-30,1
3203,Australia,2020-05-30,94
3204,Cyprus,2020-05-30,1
3205,Qatar,2020-05-30,1
3206,Austria,2020-05-30,1
3207,Germany,2020-05-30,3
3208,Philippines,2020-05-30,11
3209,Malta,2020-05-30,1
3210,Israel,2020-05-30,15
3211,Sudan,2020-05-30,2
3212,Poland,2020-05-30,1
3213,Italy,2020-05-30,7
3214,Colombia,2020-05-30,18
3215,Yemen,2020-05-30,3
3216,Georgia,2020-05-30,2
3217,Costa Rica,2020-05-30,3
3218,Portugal,2020-05-30,3
3219,Mali,2020-05-30,10
3220,Maldives,2020-05-30,1
3221,Algeria,2020-05-30,1
3222,Jamaica,2020-05-30,17
3223,United Kingdom,2020-06-13,628
3224,Rwanda,2020-06-13,7
3225,Bangladesh,2020-06-13,17
3226,Bahrain,2020-06-13,4
3227,Saudi Arabia,2020-06-13,13
3228,Senegal,2020-06-13,5
3229,Armenia,2020-06-13,1
3230,Austria,2020-06-13,5
3231,South Africa,2020-06-13,70
3232,Somalia,2020-06-13,15
3233,Argentina,2020-06-13,31
3234,Panama,2020-06-13,40
3235,Philippines,2020-06-13,27
3236,Vietnam,2020-06-13,3
3237,Portugal,2020-06-13,17
3238,Qatar,2020-06-13,4
3239,Venezuela,2020-06-13,10
3240,Afghanistan,2020-06-13,6
3241,Peru,2020-06-13,2
3242,Paraguay,2020-06-13,2
3243,Romania,2020-06-13,6
3244,Uruguay,2020-06-13,4
3245,Albania,2020-06-13,3
3246,Algeria,2020-06-13,3
3247,Papua New Guinea,2020-06-13,3
3248,Azerbaijan,2020-06-13,19
3249,Russia,2020-06-13,2
3250,Bahamas,2020-06-13,2
3251,Sierra Leone,2020-06-13,1
3252,Australia,2020-06-13,123
3253,Singapore,2020-06-13,16
3254,Poland,2020-06-13,6
3255,Serbia,2020-06-13,2
3256,Seychelles,2020-06-13,4
3257,Zambia,2020-06-13,3
3258,Barbados,2020-06-13,3
3259,Mexico,2020-06-13,21
3260,Belgium,2020-06-13,27
3261,Japan,2020-06-13,22
3262,France,2020-06-13,10
3263,Jordan,2020-06-13,2
3264,Kazakhstan,2020-06-13,1
3265,Finland,2020-06-13,5
3266,Fiji,2020-06-13,12
3267,Kenya,2020-06-13,54
3268,Kuwait,2020-06-13,5
3269,Latvia,2020-06-13,1
3270,Switzerland,2020-06-13,31
3271,Ethiopia,2020-06-13,2
3272,Eritrea,2020-06-13,1
3273,Equatorial Guinea,2020-06-13,1
3274,El Salvador,2020-06-13,1
3275,Lebanon,2020-06-13,3
3276,Egypt,2020-06-13,2
3277,Lesotho,2020-06-13,1
3278,Liberia,2020-06-13,10
3279,Turkey,2020-06-13,105
3280,Sweden,2020-06-13,23
3281,Estonia,2020-06-13,1
3282,Ecuador,2020-06-13,12
3283,Gabon,2020-06-13,19
3284,Tanzania,2020-06-13,1
3285,India,2020-06-13,846
3286,Hungary,2020-06-13,3
3287,Honduras,2020-06-13,2
3288,Haiti,2020-06-13,1
3289,Guinea,2020-06-13,1
3290,Guatemala,2020-06-13,2
3291,Greece,2020-06-13,9
3292,Indonesia,2020-06-13,9
3293,Ghana,2020-06-13,42
3294,Syria,2020-06-13,1
3295,Trinidad and Tobago,2020-06-13,4
3296,Iraq,2020-06-13,2
3297,Thailand,2020-06-13,21
3298,Ireland,2020-06-13,69
3299,Tunisia,2020-06-13,14
3300,Germany,2020-06-13,15
3301,Israel,2020-06-13,7
3302,Italy,2020-06-13,27
3303,Georgia,2020-06-13,5
3304,Jamaica,2020-06-13,27
3305,Iran,2020-06-13,2
3306,Pakistan,2020-06-13,112
3307,Lithuania,2020-06-13,1
3308,Luxembourg,2020-06-13,3
3309,Morocco,2020-06-13,42
3310,Namibia,2020-06-13,1
3311,Nepal,2020-06-13,7
3312,Cameroon,2020-06-13,68
3313,Netherlands,2020-06-13,24
3314,New Zealand,2020-06-13,16
3315,Nicaragua,2020-06-13,1
3316,Cambodia,2020-06-13,1
3317,Niger,2020-06-13,1
3318,Canada,2020-06-13,440
3319,Burundi,2020-06-13,1
3320,Bulgaria,2020-06-13,2
3321,Brazil,2020-06-13,6
3322,South Sudan,2020-06-13,3
3323,Nigeria,2020-06-13,100
3324,Botswana,2020-06-13,21
3325,South Korea,2020-06-13,5
3326,Norway,2020-06-13,15
3327,Oman,2020-06-13,3
3328,Benin,2020-06-13,1
3329,Burkina Faso,2020-06-13,2
3330,Dominican Republic,2020-06-13,5
3331,Central African Republic,2020-06-13,4
3332,Spain,2020-06-13,62
3333,Djibouti,2020-06-13,1
3334,Malawi,2020-06-13,1
3335,Uganda,2020-06-13,22
3336,Denmark,2020-06-13,9
3337,Cyprus,2020-06-13,2
3338,Cuba,2020-06-13,5
3339,Malaysia,2020-06-13,16
3340,Ukraine,2020-06-13,3
3341,Croatia,2020-06-13,1
3342,United Arab Emirates,2020-06-13,38
3343,Costa Rica,2020-06-13,2
3344,Colombia,2020-06-13,29
3345,Mali,2020-06-13,10
3346,Sudan,2020-06-13,4
3347,Malta,2020-06-13,1
3348,Sri Lanka,2020-06-13,8
3349,China,2020-06-13,6
3350,Chile,2020-06-13,17
3351,Mongolia,2020-06-13,21
3352,Montenegro,2020-06-13,1
3353,Maldives,2020-06-13,6
3354,Zimbabwe,2020-06-13,14
