,Positive,Neutral,Negative
25,RT @ggiittiikkaa: Do Namaj 5 times for speedy recovery. Don't go to hospital. Don't take medicines. Those are all Kafir haraam conspiracies…,"📸 #AlSadd players, staff and officials undergo #COVID19 tests

#QNBStarsLeague

(1/2)

https://t.co/KqsdZ5edIl",RT @SAfridiOfficial: I’ve been feeling unwell since Thursday; my body had been aching badly. I’ve been tested and unfortunately I’m covid p…
26,Wishing you a speedy recovery. #shahidafridi,"RT @jamewils: Let's compare the #COVID19 statistics of 6 states with comparable population. 

This data will reveal some facts and give you…",RT @INCMumbai: Our economic situation had been deteriorating before #COVID19 due to the incompetence of the FM Nirmala Sitharaman &amp; an ill-…
27,RT @DDNewslive: .@BhatSakal gets you best of IAF assets &amp; fleets at nation's disposal; WATCH #CORONAWARRIORS showcasing might of @IAF_MCC r…,"RT @UndpSyria: 13% of students at the age of university in #Syria are persons w/ disability.

By donating to #UnsilenceMyWorld👉https://t.co…","#ShareVerified is a new UN initiative created to ""stop disinformation &amp; fake news from dividing communities in the… https://t.co/yRae5AZU93"
28,"RT @devendrayadvinc: Good step Maharashtra!
 @ArvindKejriwal ji when do you intend doing something?
#MaharashtraFightsCorona
#KejriwalLiedP…","RT @ShamikaRavi: I've been asked about lessons from New Zealand's #COVID19 experience for India:
1) Having a scientific temperament - the o…",RT @emilio__ferrara: Our latest w/@goranmuric &amp; @KristinaLerman quantifies the detrimental effect #covid19 has of exacerbating gender gaps…
29,All infected patients in Vietnam cured: A coronavirus miracle? | Vietnam News https://www.aljazeera.com/news/2020/02/infected-patients-vietnam-cured-coronavirus-miracle-200228035007608.html?taid=5e59ec66dffa1d0001c6de63 …,"Doha,Qatar -IX 1576 headed to #Trivandrum from HIA with 175 passengers &amp; 3 infants.
Bringing the number of repatria… https://t.co/mHpPHuImd4",
30,,"RT @QFA_EN: The #Qatar 🇶🇦 national team staff and players arrived at the team hotel and began undergoing #COVID19 tests, before the start o…",
31,,RT @ANI: Maharashtra has capacity to test 38000 samples per day for #COVID19 but only 14000 tests are conducted. Mumbai has capacity to tes…,
32,,"""QT-Delivery"" For Grocery, Pharmacy or any daily need. We delivery anything or everything @ your doorstep.
Place Or… https://t.co/cHhQDJHF2o",
33,,RT @AstraZeneca: We have reached an agreement with the Inclusive Vaccines Alliance to supply up to 400 million doses of @UniofOxford’s pote…,
34,,RT @rohini_sgh: Besides Balkrishna who were the other ‘scientists’?,
35,,"RT @Reem_AlHarmi: There are two types of people now: 

#COVID19 #Corona https://t.co/LW1j9p3zex",
36,,"RT @QatarStories: Doha,Qatar -IX 1576 headed to #Trivandrum from HIA with 175 passengers &amp; 3 infants.
Bringing the number of repatriated pa…",
37,,"RT @MarhabaQatar: The country reported 1828 new cases of #Covid19 and 1956 new recoveries.

#Coronavirus #QatarCovid19Watch #Marhaba #Coron…",
38,,"RT @Reem_AlHarmi: There are two types of people now: 

#COVID19 #Corona https://t.co/LW1j9p3zex",
39,,Players and staff of @ALGHARAFACLUB began their round of medical examination fo #COVID19. @QSL will test all player… https://t.co/32fadlPRv8,
40,,RT @ANI: Maharashtra has capacity to test 38000 samples per day for #COVID19 but only 14000 tests are conducted. Mumbai has capacity to tes…,
41,,"RT @ANI: Maharashtra Government caps maximum price for #COVID19 tests (RT-PCR) at Rs 2200, the earlier price was 4400. Maximum price for th…",
42,,"RT @QatarStories: Doha,Qatar -IX 1576 headed to #Trivandrum from HIA with 175 passengers &amp; 3 infants.
Bringing the number of repatriated pa…",
43,,"Fellas, if you've been eating ass, congrats. You're already immune to the Coronavirus",
