,Positive,Negative
10,Does anyone care to speculate how the #Coronavirus will affect international travel in the upcoming weeks? Getting ready to go to #CostaRica in March and I think that some things will be different by then.,Man have you dripping and protected against the Corona Virus this fete szn  10/10 https://twitter.com/Nikhil_Dhanoo/status/1220832574647558145 …
11,Japan and Thailand Confirm New Cases of Chinese Coronavirus https://nyti.ms/388fWrq ,If we need a place to quarantine all the people with this corona virus might I suggest The Borgata??  It already smells like impending death around every corner here
12,https://youtu.be/zrv78nG9R04  And then they wonder why the getting shit like the corona virus ,"China’s Economy on the Brink as Coronavirus Fears Intensify
https://www.google.com/amp/s/www.ccn.com/chinas-economy-on-the-brink-as-coronavirus-fears-intensify/ … #coronarvirus #CoronaOutbreak"
13,"I sat down on break and watched the news for 10 minutes and I found out : Jeff Bezos may have been hacked by a Saudi Prince, Coronavirus is gonna kill everyone l, and trump wishes he could be at his impeachment trials. Like what’s going on",China battles coronavirus outbreak: All the latest updates https://www.aljazeera.com/news/2020/01/china-battles- … coronavirus-outbreak-latest-updates-200125233944134.html #coronarvirus
14,Tourism Minister: Coronavirus precautions in place as visitors arrive @rmitchellsfe @newsgovttpic.twitter.com/e9wgK1Mk6b,It's also terrible 5 cases of Coronavirus in the USA.  Stop flights from China.
15,Coronavirus? Bet you I won’t drink them shits nomore. https://twitter.com/NPR/status/1219695146259841024 …,So the virus that mutated and caused the #ChynahFloo #CoronaVirus apparently started in the province of origin from the citizens eating habits that favor #BatSoup and stir fried snake chunks...
16,Why did the #CDC name the #ChinaFlu after a popular #MexicanBeer? #ParrotQuestions #CoronaVirus,"Impending world war, political unrest, U.S. tensions, terror attacks, coronavirus - 2020 came out of the corner furiously swinging..."
17,Wuhan Coronavirus: China shuts down Disneyland and 14 cities https://www.dailymail.co.uk/health/article-7923913/Shanghai-Disney-closed-Saturday-help-prevent-spread-virus.html …,CMO: No coronavirus on vessel after 4 fall ill https://www.ttgazette.com/article/yWV3z3qGYk …
18,"These Muslims are more deadly than CORONA Virus. Only Chinese know how to cure them... Call Xi, please...... https://twitter.com/rose_k01/status/1222599989517418496 …","My parents are making me cancel my plans tomorrow because of the allegation that there is indeed at least one confirmed case of the Corona virus in Trinidad. Now, idk if this is more propaganda or what but imma be pissed if I cancel my Carnival Tuesday plans over a rumour. pic.twitter.com/7DMDM3jZWA"
19,"Wuhan coronavirus: China cases overtake SARS, as virus spreads worldwide - CNN https://www.cnn.com/2020/01/28/asia/wuhan-coronavirus-update-jan-29-intl-hnk/index.html … … 
#coronarovirus #coronavirus #CoronavirusOutbreak #CORONAVIRUSFRANCE #CoronaOutbreak","What else should happen so that the world realize this regime has neither legitimacy nor ability to rule a country? First they will kill us all and then they will screw up whole the world. Just watch it.
#Iran
#CoronaVirus
#کرونا
#irancorona"
20,I hope is the Coronavirus u have yes https://twitter.com/jamescharles/status/1224584130236575744 …,Trump said the Coronavirus would die in the warm weather. He said in May the Virus would die from the heat. Trump is so dumb he got rid of the CDC staff in DC. What a Douche. https://twitter.com/AhmedBaba_/status/1233157302951305216 …
21,Trinidadians Tobagonians PNM UNC COP : Postpone 2020 Trinidad and Tobago carnival due to the coronavirus. - Sign the Petition! http://chng.it/pG6WFjtB  via @Change,RT @RobertArea45: As Part of Zero IQ @RepMaxineWaters⁩ ‘s push to protest loot burn murder as it never was before #coronavirus &amp; while offi…
22,"Yo, I hope that this corona virus doesn’t get too much traction here in the states. I hope we learnt from China. Wash hands guys keep that good hygiene up.","RT @borderObserver: Irradiation with UV light kills SARS-CoV-2
https://t.co/ph0KqkW0cc
8 Jun 2020

#QUOTE [I]t is possible to completely in…"
23,Japanese man confirmed as coronavirus patient after returning from Hawaii vacation via @staradvertiserhttps://www.staradvertiser.com/2020/02/14/breaking-news/japanese-man-confirmed-as-coronavirus-patient-after-returning-from-hawaii-vacation/ …,RT @SAfridiOfficial: I’ve been feeling unwell since Thursday; my body had been aching badly. I’ve been tested and unfortunately I’m covid p…
24,"Another Jim Traynor special, Scottish football’s very own Coronavirus.","why they have not been arrested for the mass slaughter of the British People is beyond me, even worse Johnson takes… https://t.co/IrIDZgQYdb"
25,They are all infected by the Corona Virus.. must move out for the good of others ... https://twitter.com/RanaAyyub/status/1233307564194091008 …,"RT @YourAnonNews: Yesterday, there were 140,927 new cases of #COVID19 and 4,603 additional deaths were reported in the past 24 hours.

This…"
26,"RT @MileyCyrus: Spain, you united in solidarity with Black Lives Matter in the US. We must keep standing together to tackle #COVID19 and it…","RT @Saj_PakPassion: Gautam Gambhir ""Nobody should be infected with this virus. I have political differences with Shahid Afridi but I want h…"
27,@suneelwattal @covid19indiaorg @COVIDKashmir @HaryanaUpd @YBISL @CoronaUpdates9 @BollyNumbers @ShamikaRavi… https://t.co/3uUDrva5TE,"RT @scrowder: #CoVid19 uptick has NOTHING to do with the most massive, violent protests our country has ever seen. Look, a barber. GET HIM!…"
28,"🔥🔥🔥@AniaKinski🔥🔥🔥
See more --&gt; https://t.co/4dLvfW13IF
donate via #Ethereum address 0xcfeCd7799669e1d55aF3101122Ad4… https://t.co/nDrb1p9HHJ",What we don't know about the coronavirus is what scares us - Victor Davis Hanson http://www.jewishworldreview.com/0320/hanson030520.php3 …
29,"RT @fembeauties: 🔥🔥🔥@AniaKinski🔥🔥🔥
See more --&gt; https://t.co/4dLvfW13IF
donate via #Ethereum address 0xcfeCd7799669e1d55aF3101122Ad41556862…","The TT cruise ship industry and tourism on the whole took a blow to their expected revenues amid growing concerns over the coronavirus (covid19).
https://newsday.co.tt/2020/03/04/covid19-infects-tt-tourism/ …"
30,"RT @sanchezcastejon: Spain is coleader in initiatives such as the ACT-Accelerator to achieve equitable access to vaccines, treatments and d…",Sure dip wad. That’s why he limited travel before anyone even had heard of Coronavirus. 
31,"RT @KenyaRedCross: Yesterday, Kenya Red Cross celebrated a major milestone in containing #COVID19 at the Daadab refugee camp. 

Two patient…","While all y’all scared of a coronavirus
I’m here drowning to death drinking buckets of your semen. – at University of Nevada Las Vegas (UNLV)"
32,RT @JoeThompsonMD: Arkansas’s record one-day increase of 731 new #COVID19 cases underscores the need for responsible behavior. If you walk…,Coronavirus virus could hit Trinidad and Trinity would still have school
33,RT @CDCgov: CDC recommends using an EPA-registered household disinfectant to protect against the virus that causes #COVID19. Visit the @EPA…,"I am 99% sure my family has the coronavirus because my in-laws just came from the airport. We all have 4 to 7 of the 12 Covid-19 symptoms. Asians are hit harder with the coronavirus and that has been the case. My full Asian mother in law is really sick, but I am just mildly sick."
34,The response from most of the schools operating under the management of the Ministry of Education has been desultor… https://t.co/xd4CIAKVSj,"Interesting that so far the cases are with adults aged 20-40s and so many of you think the #coronavirus only affects the elderly. While I am at a very high risk having an autoimmune disease and trying hard to protect myself,  I see so many who are just completely ignorant. Sad... https://twitter.com/DaveGreber4/status/1239334757030408193 …"
35,The response from most of the schools operating under the management of the Ministry of Education has been desultor… https://t.co/BDSrgicsQn,"Why is it that I have to worry about coronavirus and people breaking into my house  the world is awful.

My anxiety is at an all time high."
36,"Gober #COVID19 research by Thali &amp; Taali school of thought🤣😂👇👇👇
https://t.co/uiy8jo3jXP https://t.co/FF1Ukg14mP",this corona virus killing a vibe 
37,"RT @MOH_TT: 📺 Media Conference Alert 📺

The Ministry of Health will host a virtual media conference tomorrow Saturday 13 June 2020 at 11: 0…",
38,What countries have been affected by the Novel coronavirus? How many cases are there in China? Real-time updates on the number of cases worldwide. https://infographics.channelnewsasia.com/covid-19/map.html … via @ChannelNewsAsia,
39,Best way to survive the Coronavirus,
40,Stop the Coronavirus plz. Thx bro,
41,"Agriculture Minister Clarence Rambharat and Economist Dr. Kevin Fleary discuss the impact of Coronavirus on T&T.

http://ow.ly/xVjo50yEfXf ",
42,The reason kids are all but immune to coronavirus is that they eat a healthy amount of boogers,
43,"TRINIDAD AND TOBAGO confirms 1st Case of CORONA VIRUS. Confirmed by CARPHA at 2:45pm today. Contract tracing begun on Wednesday, yesterday. It is confirmed as a mild case and the patient is being transferred to… https://www.instagram.com/p/B9pZ4-ApXoc/?igshid=16oq1echxwkny …",
44,How DJs -- and Insurance Companies -- are Handling Coronavirus Cancellations https://www.djtimes.com/2020/03/how-djs-and-insurance-companies-are-handling-coronavirus-cancellations/ …,
45,@PharmaFactz which drug is used to treat CoronaVirus?,
46,Trinidad announces series of measures to help ease impact of coronavirus - Jamaica ObserverTrinidad... http://dlvr.it/RSKQxL pic.twitter.com/TibHzsJTum,
