,Country/Region,only_date,size
1692,Panama,2020-02-21,1
1693,Australia,2020-02-21,14
1694,South Africa,2020-02-21,4
1695,Cameroon,2020-02-21,1
1696,India,2020-02-21,9
1697,Thailand,2020-02-21,5
1698,Ghana,2020-02-21,5
1699,New Zealand,2020-02-21,1
1700,Portugal,2020-02-21,1
1701,Chile,2020-02-21,1
1702,Brazil,2020-02-21,9
1703,Mongolia,2020-02-21,2
1704,Japan,2020-02-21,8
1705,Spain,2020-02-21,2
1706,Italy,2020-02-21,3
1707,Pakistan,2020-02-21,3
1708,United Kingdom,2020-02-21,13
1709,Botswana,2020-02-21,3
1710,South Korea,2020-02-21,1
1711,Niger,2020-02-21,2
1712,Albania,2020-02-21,1
1713,Jamaica,2020-02-21,1
1714,France,2020-02-21,1
1715,Ireland,2020-02-22,4
1716,Iraq,2020-02-22,1
1717,Iran,2020-02-22,1
1718,Fiji,2020-02-22,1
1719,Cameroon,2020-02-22,1
1720,Albania,2020-02-22,2
1721,Thailand,2020-02-22,2
1722,Japan,2020-02-22,11
1723,France,2020-02-22,1
1724,Australia,2020-02-22,12
1725,Panama,2020-02-22,3
1726,Mexico,2020-02-22,1
1727,Italy,2020-02-22,3
1728,Malta,2020-02-22,1
1729,India,2020-02-22,3
1730,Nigeria,2020-02-22,5
1731,Nepal,2020-02-22,1
1732,Germany,2020-02-22,2
1733,Austria,2020-02-22,1
1734,Egypt,2020-02-22,1
1735,United Arab Emirates,2020-02-22,1
1736,Gabon,2020-02-22,4
1737,United Kingdom,2020-02-22,8
1738,Israel,2020-02-22,6
1739,Belgium,2020-02-22,1
1740,China,2020-02-22,4
1741,New Zealand,2020-02-22,2
1742,Turkey,2020-02-22,6
1743,Canada,2020-02-22,20
1744,South Korea,2020-02-22,1
1745,Argentina,2020-02-22,1
1746,Netherlands,2020-02-23,3
1747,Sudan,2020-02-23,1
1748,Australia,2020-02-23,21
1749,India,2020-02-23,2
1750,Argentina,2020-02-23,1
1751,Burkina Faso,2020-02-23,1
1752,Japan,2020-02-23,4
1753,Thailand,2020-02-23,1
1754,Malta,2020-02-23,2
1755,Italy,2020-02-23,5
1756,Panama,2020-02-23,3
1757,Nigeria,2020-02-23,4
1758,Canada,2020-02-23,43
1759,New Zealand,2020-02-23,2
1760,Germany,2020-02-23,2
1761,Israel,2020-02-23,1
1762,Malaysia,2020-02-23,1
1763,Egypt,2020-02-23,1
1764,Morocco,2020-02-23,7
1765,Botswana,2020-02-23,2
1766,Nicaragua,2020-02-23,1
1767,Russia,2020-02-23,1
1768,Tunisia,2020-02-23,2
1769,South Korea,2020-02-23,2
1770,Singapore,2020-02-23,2
1771,Iceland,2020-02-23,1
1772,South Africa,2020-02-23,3
1773,Norway,2020-02-23,1
1774,Fiji,2020-02-23,1
1775,Colombia,2020-02-23,1
1776,Brazil,2020-02-23,3
1777,Ghana,2020-02-23,3
1778,Georgia,2020-02-23,1
1779,Cameroon,2020-02-23,1
1780,Sri Lanka,2020-02-23,1
1781,Turkey,2020-02-23,7
1782,United Kingdom,2020-02-23,16
1783,Chile,2020-02-23,1
1784,Gabon,2020-02-23,6
1785,Philippines,2020-02-23,2
1786,Mexico,2020-02-23,1
1787,France,2020-02-23,2
1788,China,2020-02-23,2
1789,Guinea,2020-02-24,1
1790,Gabon,2020-02-24,3
1791,New Zealand,2020-02-24,2
1792,Malaysia,2020-02-24,1
1793,Brazil,2020-02-24,4
1794,Botswana,2020-02-24,1
1795,Sri Lanka,2020-02-24,2
1796,Israel,2020-02-24,1
1797,Canada,2020-02-24,21
1798,South Korea,2020-02-24,1
1799,Jamaica,2020-02-24,1
1800,Nigeria,2020-02-24,1
1801,Ecuador,2020-02-24,1
1802,Poland,2020-02-24,1
1803,China,2020-02-24,2
1804,Morocco,2020-02-24,3
1805,Greece,2020-02-24,1
1806,Albania,2020-02-24,1
1807,Tunisia,2020-02-24,2
1808,Ireland,2020-02-24,4
1809,Singapore,2020-02-24,2
1810,Ghana,2020-02-24,2
1811,Somalia,2020-02-24,1
1812,Pakistan,2020-02-24,2
1813,South Africa,2020-02-24,1
1814,Australia,2020-02-24,12
1815,Cambodia,2020-02-24,1
1816,Estonia,2020-02-24,1
1817,Japan,2020-02-24,3
1818,Argentina,2020-02-24,2
1819,Georgia,2020-02-24,1
1820,Netherlands,2020-02-24,1
1821,Mongolia,2020-02-24,3
1822,Turkey,2020-02-24,3
1823,Spain,2020-02-24,1
1824,Thailand,2020-02-24,1
1825,Fiji,2020-02-24,3
1826,Panama,2020-02-24,6
1827,Colombia,2020-02-24,2
1828,Malta,2020-02-24,1
1829,Peru,2020-02-24,1
1830,Italy,2020-02-24,2
1831,Saudi Arabia,2020-02-24,1
1832,Burkina Faso,2020-02-24,1
1833,India,2020-02-24,1
1834,Chile,2020-02-24,1
1835,United Kingdom,2020-02-24,10
1836,Belgium,2020-02-25,1
1837,Gabon,2020-02-25,4
1838,Trinidad and Tobago,2020-02-25,1
1839,Brazil,2020-02-25,3
1840,Fiji,2020-02-25,3
1841,Mongolia,2020-02-25,2
1842,Egypt,2020-02-25,1
1843,France,2020-02-25,2
1844,Singapore,2020-02-25,1
1845,Panama,2020-02-25,7
1846,Mexico,2020-02-25,1
1847,Bulgaria,2020-02-25,3
1848,United Kingdom,2020-02-25,14
1849,Mali,2020-02-25,1
1850,Thailand,2020-02-25,1
1851,Morocco,2020-02-25,3
1852,Germany,2020-02-25,1
1853,Saudi Arabia,2020-02-25,1
1854,Somalia,2020-02-25,4
1855,Georgia,2020-02-25,1
1856,Botswana,2020-02-25,1
1857,China,2020-02-25,1
1858,Australia,2020-02-25,11
1859,Italy,2020-02-25,3
1860,Spain,2020-02-25,2
1861,Japan,2020-02-25,1
1862,Kenya,2020-02-25,1
1863,Colombia,2020-02-25,2
1864,Israel,2020-02-25,1
1865,New Zealand,2020-02-25,1
1866,Nigeria,2020-02-25,2
1867,Portugal,2020-02-25,2
1868,Venezuela,2020-02-25,1
1869,India,2020-02-25,4
1870,Canada,2020-02-25,41
1871,Indonesia,2020-02-25,4
1872,Philippines,2020-02-25,1
1873,Sri Lanka,2020-02-25,1
1874,United Arab Emirates,2020-02-25,1
1875,Azerbaijan,2020-02-25,3
1876,Ireland,2020-02-25,5
1877,Seychelles,2020-02-25,1
1878,Ghana,2020-02-25,1
1879,Turkey,2020-02-25,6
1880,Jamaica,2020-02-25,1
1881,Argentina,2020-02-25,2
1882,Tunisia,2020-02-25,1
1883,Liberia,2020-02-25,2
1884,Albania,2020-02-25,1
1885,Cameroon,2020-02-26,1
1886,Argentina,2020-02-26,3
1887,Iran,2020-02-26,1
1888,Egypt,2020-02-26,1
1889,Israel,2020-02-26,5
1890,Liberia,2020-02-26,1
1891,United Kingdom,2020-02-26,5
1892,Venezuela,2020-02-26,3
1893,Colombia,2020-02-26,4
1894,Gabon,2020-02-26,2
1895,Turkey,2020-02-26,5
1896,Belgium,2020-02-26,1
1897,Somalia,2020-02-26,1
1898,New Zealand,2020-02-26,2
1899,Australia,2020-02-26,4
1900,Mexico,2020-02-26,2
1901,Nigeria,2020-02-26,5
1902,Botswana,2020-02-26,1
1903,Morocco,2020-02-26,5
1904,Tunisia,2020-02-26,1
1905,Azerbaijan,2020-02-26,3
1906,Canada,2020-02-26,32
1907,Mongolia,2020-02-26,1
1908,Japan,2020-02-26,1
1909,Panama,2020-02-26,10
1910,Bulgaria,2020-02-26,1
1911,France,2020-02-26,2
1912,Mali,2020-02-26,1
1913,Russia,2020-02-26,1
1914,Jamaica,2020-02-26,1
1915,Germany,2020-02-26,1
1916,Ghana,2020-02-26,6
1917,Sweden,2020-02-26,1
1918,Iceland,2020-02-26,1
1919,India,2020-02-26,2
1920,Benin,2020-02-26,1
1921,Chile,2020-02-26,2
1922,Seychelles,2020-02-27,1
1923,Jamaica,2020-02-27,1
1924,Mexico,2020-02-27,1
1925,Albania,2020-02-27,1
1926,Spain,2020-02-27,2
1927,Botswana,2020-02-27,2
1928,Turkey,2020-02-27,7
1929,Belgium,2020-02-27,2
1930,Kenya,2020-02-27,1
1931,Japan,2020-02-27,7
1932,Israel,2020-02-27,3
1933,Vietnam,2020-02-27,1
1934,Chile,2020-02-27,1
1935,Canada,2020-02-27,38
1936,Brazil,2020-02-27,1
1937,Pakistan,2020-02-27,1
1938,Portugal,2020-02-27,1
1939,Switzerland,2020-02-27,1
1940,Ireland,2020-02-27,3
1941,Germany,2020-02-27,4
1942,Austria,2020-02-27,1
1943,Panama,2020-02-27,8
1944,Philippines,2020-02-27,3
1945,Nigeria,2020-02-27,3
1946,Colombia,2020-02-27,2
1947,Australia,2020-02-27,15
1948,Netherlands,2020-02-27,5
1949,Uruguay,2020-02-27,1
1950,Norway,2020-02-27,2
1951,Mali,2020-02-27,1
1952,Venezuela,2020-02-27,1
1953,Azerbaijan,2020-02-27,3
1954,United Kingdom,2020-02-27,12
1955,Liberia,2020-02-27,2
1956,Tunisia,2020-02-27,3
1957,Gabon,2020-02-27,3
1958,Ghana,2020-02-27,3
1959,Russia,2020-02-27,2
1960,Singapore,2020-02-27,1
1961,Argentina,2020-02-27,3
1962,Cameroon,2020-02-27,1
1963,Finland,2020-02-28,4
1964,Seychelles,2020-02-28,9
1965,Ecuador,2020-02-28,1
1966,Sierra Leone,2020-02-28,1
1967,Nigeria,2020-02-28,87
1968,Denmark,2020-02-28,6
1969,Morocco,2020-02-28,39
1970,Trinidad and Tobago,2020-02-28,1
1971,Cyprus,2020-02-28,2
1972,Tunisia,2020-02-28,7
1973,United Arab Emirates,2020-02-28,6
1974,Nepal,2020-02-28,1
1975,Costa Rica,2020-02-28,2
1976,Montenegro,2020-02-28,1
1977,Fiji,2020-02-28,12
1978,China,2020-02-28,41
1979,Cameroon,2020-02-28,12
1980,Oman,2020-02-28,1
1981,Turkey,2020-02-28,49
1982,Ethiopia,2020-02-28,5
1983,Singapore,2020-02-28,8
1984,Senegal,2020-02-28,1
1985,Estonia,2020-02-28,3
1986,Botswana,2020-02-28,6
1987,Netherlands,2020-02-28,22
1988,Chile,2020-02-28,4
1989,Serbia,2020-02-28,1
1990,Norway,2020-02-28,3
1991,New Zealand,2020-02-28,9
1992,Brazil,2020-02-28,3
1993,Egypt,2020-02-28,2
1994,Colombia,2020-02-28,12
1995,Cuba,2020-02-28,1
1996,Canada,2020-02-28,303
1997,Eritrea,2020-02-28,1
1998,United Kingdom,2020-02-28,200
1999,Uganda,2020-02-28,2
2000,Haiti,2020-02-28,1
2001,Mali,2020-02-28,2
2002,South Africa,2020-02-28,15
2003,Venezuela,2020-02-28,6
2004,Sri Lanka,2020-02-28,1
2005,Rwanda,2020-02-28,1
2006,Uruguay,2020-02-28,1
2007,Argentina,2020-02-28,14
2008,Liberia,2020-02-28,2
2009,Panama,2020-02-28,30
2010,Iran,2020-02-28,5
2011,Lebanon,2020-02-28,3
2012,Germany,2020-02-28,35
2013,Ireland,2020-02-28,40
2014,Bahrain,2020-02-28,1
2015,Philippines,2020-02-28,20
2016,Liechtenstein,2020-02-28,1
2017,Russia,2020-02-28,4
2018,Indonesia,2020-02-28,15
2019,Luxembourg,2020-02-28,1
2020,Malaysia,2020-02-28,16
2021,Sweden,2020-02-28,18
2022,Slovakia,2020-02-28,1
2023,Honduras,2020-02-28,1
2024,Greece,2020-02-28,2
2025,Azerbaijan,2020-02-28,10
2026,Hungary,2020-02-28,1
2027,Bangladesh,2020-02-28,2
2028,Iceland,2020-02-28,2
2029,Maldives,2020-02-28,3
2030,India,2020-02-28,36
2031,Peru,2020-02-28,1
2032,Ghana,2020-02-28,25
2033,Switzerland,2020-02-28,33
2034,Papua New Guinea,2020-02-28,1
2035,Australia,2020-02-28,59
2036,Paraguay,2020-02-28,1
2037,Kuwait,2020-02-28,2
2038,Bahamas,2020-02-28,2
2039,Portugal,2020-02-28,1
2040,Pakistan,2020-02-28,3
2041,Jamaica,2020-02-28,2
2042,Mongolia,2020-02-28,7
2043,France,2020-02-28,20
2044,Italy,2020-02-28,22
2045,Japan,2020-02-28,21
2046,Bolivia,2020-02-28,1
2047,Albania,2020-02-28,6
2048,Thailand,2020-02-28,13
2049,Somalia,2020-02-28,6
2050,Spain,2020-02-28,17
2051,Qatar,2020-02-28,4
2052,Belgium,2020-02-28,10
2053,South Korea,2020-02-28,10
2054,Mexico,2020-02-28,9
2055,Austria,2020-02-28,9
2056,Poland,2020-02-28,2
2057,Gabon,2020-02-28,36
2058,Vietnam,2020-02-28,4
2059,Kenya,2020-02-28,82
2060,Israel,2020-02-28,19
2061,Zimbabwe,2020-02-28,1
2062,Georgia,2020-02-28,2
2063,Belarus,2020-02-28,1
2064,Zambia,2020-02-28,1
2065,Japan,2020-03-01,7
2066,Malaysia,2020-03-01,1
2067,Canada,2020-03-01,51
2068,Italy,2020-03-01,2
2069,Turkey,2020-03-01,11
2070,Seychelles,2020-03-01,3
2071,Cuba,2020-03-01,1
2072,Zimbabwe,2020-03-01,2
2073,Philippines,2020-03-01,1
2074,Ireland,2020-03-01,3
2075,Costa Rica,2020-03-01,2
2076,Israel,2020-03-01,2
2077,Burkina Faso,2020-03-01,1
2078,Colombia,2020-03-01,4
2079,Albania,2020-03-01,1
2080,Australia,2020-03-01,22
2081,Spain,2020-03-01,6
2082,Liberia,2020-03-01,3
2083,New Zealand,2020-03-01,4
2084,Portugal,2020-03-01,1
2085,South Africa,2020-03-01,2
2086,South Korea,2020-03-01,1
2087,China,2020-03-01,1
2088,Argentina,2020-03-01,5
2089,India,2020-03-01,7
2090,Kenya,2020-03-01,1
2091,Finland,2020-03-01,1
2092,Guatemala,2020-03-01,1
2093,United Arab Emirates,2020-03-01,1
2094,Singapore,2020-03-01,3
2095,Brazil,2020-03-01,2
2096,Somalia,2020-03-01,1
2097,Morocco,2020-03-01,4
2098,Mali,2020-03-01,3
2099,Mexico,2020-03-01,1
2100,Belgium,2020-03-01,1
2101,Gabon,2020-03-01,7
2102,Georgia,2020-03-01,2
2103,Panama,2020-03-01,7
2104,Ecuador,2020-03-01,1
2105,Germany,2020-03-01,2
2106,Eritrea,2020-03-01,1
2107,Egypt,2020-03-01,1
2108,United Kingdom,2020-03-01,34
2109,Uruguay,2020-03-01,1
2110,Bolivia,2020-03-01,1
2111,Norway,2020-03-01,1
2112,Trinidad and Tobago,2020-03-01,1
2113,Mongolia,2020-03-01,2
2114,Greece,2020-03-01,2
2115,Nigeria,2020-03-01,7
2116,Denmark,2020-03-01,1
2117,France,2020-03-01,2
2118,Azerbaijan,2020-03-01,4
2119,Pakistan,2020-03-01,2
2120,Switzerland,2020-03-01,1
2121,Ghana,2020-03-01,6
2122,Canada,2020-03-02,66
2123,Barbados,2020-03-02,2
2124,Niger,2020-03-02,1
2125,Jamaica,2020-03-02,1
2126,Ukraine,2020-03-02,1
2127,United Kingdom,2020-03-02,31
2128,Estonia,2020-03-02,1
2129,Israel,2020-03-02,10
2130,Chile,2020-03-02,2
2131,Turkey,2020-03-02,7
2132,Japan,2020-03-02,2
2133,Pakistan,2020-03-02,1
2134,Mexico,2020-03-02,1
2135,Poland,2020-03-02,2
2136,Italy,2020-03-02,1
2137,Sierra Leone,2020-03-02,1
2138,Portugal,2020-03-02,5
2139,Fiji,2020-03-02,1
2140,New Zealand,2020-03-02,2
2141,South Sudan,2020-03-02,1
2142,Spain,2020-03-02,1
2143,Albania,2020-03-02,2
2144,Botswana,2020-03-02,1
2145,France,2020-03-02,1
2146,Gabon,2020-03-02,2
2147,Somalia,2020-03-02,3
2148,Ireland,2020-03-02,7
2149,Indonesia,2020-03-02,1
2150,Russia,2020-03-02,1
2151,Bulgaria,2020-03-02,2
2152,Sudan,2020-03-02,1
2153,United Arab Emirates,2020-03-02,1
2154,Switzerland,2020-03-02,1
2155,Colombia,2020-03-02,5
2156,Burkina Faso,2020-03-02,1
2157,Australia,2020-03-02,15
2158,India,2020-03-02,8
2159,Ghana,2020-03-02,8
2160,Dominican Republic,2020-03-02,1
2161,Azerbaijan,2020-03-02,2
2162,Nigeria,2020-03-02,8
2163,Greece,2020-03-02,1
2164,Malaysia,2020-03-02,1
2165,Netherlands,2020-03-02,2
2166,Morocco,2020-03-02,2
2167,Afghanistan,2020-03-02,1
2168,Panama,2020-03-02,9
2169,Philippines,2020-03-02,1
2170,Bangladesh,2020-03-02,1
2171,Egypt,2020-03-02,1
2172,Mali,2020-03-02,2
2173,China,2020-03-02,3
2174,Argentina,2020-03-02,3
2175,Venezuela,2020-03-02,1
2176,Germany,2020-03-02,1
2177,Austria,2020-03-02,1
2178,Malta,2020-03-02,1
2179,Liberia,2020-03-02,1
2180,Cameroon,2020-03-02,4
2181,Venezuela,2020-03-03,1
2182,Nigeria,2020-03-03,3
2183,Niger,2020-03-03,1
2184,Azerbaijan,2020-03-03,4
2185,Seychelles,2020-03-03,2
2186,Cameroon,2020-03-03,1
2187,Burkina Faso,2020-03-03,1
2188,Canada,2020-03-03,42
2189,Panama,2020-03-03,3
2190,Albania,2020-03-03,3
2191,Bulgaria,2020-03-03,3
2192,Philippines,2020-03-03,4
2193,Argentina,2020-03-03,3
2194,Brazil,2020-03-03,2
2195,Armenia,2020-03-03,1
2196,Australia,2020-03-03,15
2197,United Kingdom,2020-03-03,29
2198,Tunisia,2020-03-03,4
2199,Georgia,2020-03-03,1
2200,Israel,2020-03-03,6
2201,Spain,2020-03-03,2
2202,Morocco,2020-03-03,4
2203,Colombia,2020-03-03,1
2204,Netherlands,2020-03-03,1
2205,Fiji,2020-03-03,2
2206,Finland,2020-03-03,1
2207,Ireland,2020-03-03,3
2208,France,2020-03-03,3
2209,Liberia,2020-03-03,2
2210,Somalia,2020-03-03,1
2211,New Zealand,2020-03-03,4
2212,Gabon,2020-03-03,7
2213,Turkey,2020-03-03,9
2214,South Africa,2020-03-03,2
2215,Mexico,2020-03-03,3
2216,Mali,2020-03-03,2
2217,Switzerland,2020-03-03,1
2218,Ghana,2020-03-03,6
2219,Indonesia,2020-03-03,1
2220,Japan,2020-03-03,4
2221,Greece,2020-03-03,2
2222,Jamaica,2020-03-03,1
2223,India,2020-03-03,8
2224,Portugal,2020-03-04,1
2225,Morocco,2020-03-04,6
2226,Spain,2020-03-04,1
2227,United Arab Emirates,2020-03-04,1
2228,Brazil,2020-03-04,1
2229,Australia,2020-03-04,25
2230,Ghana,2020-03-04,14
2231,Fiji,2020-03-04,3
2232,Montenegro,2020-03-04,1
2233,India,2020-03-04,6
2234,Israel,2020-03-04,9
2235,Ireland,2020-03-04,6
2236,Azerbaijan,2020-03-04,3
2237,Malaysia,2020-03-04,1
2238,Indonesia,2020-03-04,1
2239,Pakistan,2020-03-04,1
2240,Iran,2020-03-04,1
2241,Germany,2020-03-04,1
2242,Malta,2020-03-04,1
2243,Panama,2020-03-04,7
2244,South Africa,2020-03-04,1
2245,Somalia,2020-03-04,1
2246,Mali,2020-03-04,3
2247,United Kingdom,2020-03-04,23
2248,Mongolia,2020-03-04,1
2249,Venezuela,2020-03-04,1
2250,Tunisia,2020-03-04,2
2251,Sudan,2020-03-04,1
2252,Thailand,2020-03-04,1
2253,Belgium,2020-03-04,1
2254,Argentina,2020-03-04,3
2255,France,2020-03-04,1
2256,Bosnia and Herzegovina,2020-03-04,1
2257,Gabon,2020-03-04,4
2258,Nigeria,2020-03-04,2
2259,Botswana,2020-03-04,4
2260,China,2020-03-04,2
2261,Seychelles,2020-03-04,1
2262,Colombia,2020-03-04,1
2263,Turkey,2020-03-04,8
2264,Jamaica,2020-03-04,2
2265,New Zealand,2020-03-04,3
2266,Cameroon,2020-03-04,1
2267,Japan,2020-03-04,2
2268,South Sudan,2020-03-04,1
2269,Canada,2020-03-04,66
2270,Botswana,2020-03-05,8
2271,South Africa,2020-03-05,2
2272,Albania,2020-03-05,1
2273,Somalia,2020-03-05,1
2274,Philippines,2020-03-05,3
2275,Montenegro,2020-03-05,2
2276,Singapore,2020-03-05,1
2277,Fiji,2020-03-05,6
2278,Indonesia,2020-03-05,1
2279,Turkey,2020-03-05,5
2280,Bahamas,2020-03-05,1
2281,Ireland,2020-03-05,6
2282,Trinidad and Tobago,2020-03-05,1
2283,Seychelles,2020-03-05,3
2284,Japan,2020-03-05,1
2285,Georgia,2020-03-05,1
2286,Gambia,2020-03-05,1
2287,Mongolia,2020-03-05,1
2288,Gabon,2020-03-05,6
2289,New Zealand,2020-03-05,4
2290,Cameroon,2020-03-05,5
2291,Chile,2020-03-05,2
2292,France,2020-03-05,3
2293,Argentina,2020-03-05,8
2294,Liberia,2020-03-05,1
2295,United Kingdom,2020-03-05,19
2296,Panama,2020-03-05,5
2297,Germany,2020-03-05,2
2298,Mali,2020-03-05,2
2299,South Korea,2020-03-05,1
2300,Australia,2020-03-05,13
2301,Tunisia,2020-03-05,2
2302,Iceland,2020-03-05,1
2303,Canada,2020-03-05,123
2304,Israel,2020-03-05,14
2305,Malaysia,2020-03-05,5
2306,Costa Rica,2020-03-05,1
2307,India,2020-03-05,3
2308,Ghana,2020-03-05,11
2309,Morocco,2020-03-05,7
2310,Jamaica,2020-03-05,2
2311,Colombia,2020-03-05,8
2312,Portugal,2020-03-05,5
2313,Niger,2020-03-05,3
2314,United Arab Emirates,2020-03-05,1
2315,Thailand,2020-03-05,2
2316,Brazil,2020-03-05,2
2317,Egypt,2020-03-05,1
2318,Russia,2020-03-05,2
2319,Azerbaijan,2020-03-05,4
2320,Japan,2020-03-06,6
2321,Sweden,2020-03-06,1
2322,Sudan,2020-03-06,1
2323,Italy,2020-03-06,2
2324,Mexico,2020-03-06,2
2325,Peru,2020-03-06,1
2326,Argentina,2020-03-06,6
2327,Romania,2020-03-06,1
2328,Seychelles,2020-03-06,2
2329,Chile,2020-03-06,1
2330,Canada,2020-03-06,78
2331,Turkey,2020-03-06,7
2332,Azerbaijan,2020-03-06,6
2333,Switzerland,2020-03-06,1
2334,Central African Republic,2020-03-06,1
2335,Malta,2020-03-06,1
2336,Georgia,2020-03-06,2
2337,South Africa,2020-03-06,2
2338,Tanzania,2020-03-06,1
2339,Ghana,2020-03-06,14
2340,Panama,2020-03-06,6
2341,Indonesia,2020-03-06,1
2342,India,2020-03-06,6
2343,Somalia,2020-03-06,2
2344,United Kingdom,2020-03-06,27
2345,Gabon,2020-03-06,4
2346,Venezuela,2020-03-06,3
2347,Poland,2020-03-06,1
2348,Saudi Arabia,2020-03-06,1
2349,Netherlands,2020-03-06,1
2350,Spain,2020-03-06,1
2351,Fiji,2020-03-06,1
2352,Egypt,2020-03-06,1
2353,Burkina Faso,2020-03-06,1
2354,Philippines,2020-03-06,4
2355,Botswana,2020-03-06,1
2356,Portugal,2020-03-06,1
2357,Australia,2020-03-06,14
2358,Ireland,2020-03-06,2
2359,Estonia,2020-03-06,1
2360,Morocco,2020-03-06,5
2361,Togo,2020-03-06,1
2362,Albania,2020-03-06,2
2363,Colombia,2020-03-06,10
2364,Nigeria,2020-03-06,2
2365,China,2020-03-06,1
2366,Israel,2020-03-06,4
2367,Belize,2020-03-06,1
2368,Cameroon,2020-03-06,2
2369,Mongolia,2020-03-06,6
2370,Tunisia,2020-03-06,1
2371,Tunisia,2020-03-08,3
2372,Burkina Faso,2020-03-08,1
2373,Spain,2020-03-08,1
2374,Canada,2020-03-08,45
2375,Niger,2020-03-08,3
2376,Israel,2020-03-08,4
2377,Egypt,2020-03-08,2
2378,Switzerland,2020-03-08,2
2379,India,2020-03-08,7
2380,Ghana,2020-03-08,11
2381,Portugal,2020-03-08,1
2382,Guyana,2020-03-08,1
2383,Seychelles,2020-03-08,1
2384,United Arab Emirates,2020-03-08,1
2385,Costa Rica,2020-03-08,1
2386,Malaysia,2020-03-08,1
2387,Dominican Republic,2020-03-08,1
2388,Morocco,2020-03-08,5
2389,Jamaica,2020-03-08,1
2390,Colombia,2020-03-08,2
2391,Azerbaijan,2020-03-08,3
2392,Mali,2020-03-08,1
2393,Belgium,2020-03-08,1
2394,Slovenia,2020-03-08,1
2395,Ireland,2020-03-08,7
2396,Panama,2020-03-08,8
2397,Albania,2020-03-08,1
2398,Mongolia,2020-03-08,3
2399,New Zealand,2020-03-08,5
2400,China,2020-03-08,2
2401,Japan,2020-03-08,1
2402,Gabon,2020-03-08,4
2403,Iraq,2020-03-08,1
2404,Bosnia and Herzegovina,2020-03-08,1
2405,Cameroon,2020-03-08,2
2406,France,2020-03-08,1
2407,Chile,2020-03-08,2
2408,Thailand,2020-03-08,1
2409,Pakistan,2020-03-08,1
2410,United Kingdom,2020-03-08,29
2411,Australia,2020-03-08,21
2412,Philippines,2020-03-08,7
2413,Saudi Arabia,2020-03-08,1
2414,Netherlands,2020-03-08,1
2415,Turkey,2020-03-08,7
2416,Botswana,2020-03-08,2
2417,Fiji,2020-03-08,3
2418,Germany,2020-03-08,2
2419,Singapore,2020-03-08,2
2420,Japan,2020-03-09,1
2421,Sudan,2020-03-09,1
2422,Argentina,2020-03-09,5
2423,Qatar,2020-03-09,1
2424,India,2020-03-09,1
2425,Spain,2020-03-09,2
2426,Albania,2020-03-09,1
2427,Philippines,2020-03-09,3
2428,South Korea,2020-03-09,1
2429,Poland,2020-03-09,1
2430,Liberia,2020-03-09,1
2431,Indonesia,2020-03-09,1
2432,Malawi,2020-03-09,1
2433,Israel,2020-03-09,7
2434,Lithuania,2020-03-09,1
2435,Canada,2020-03-09,57
2436,Jamaica,2020-03-09,2
2437,United Kingdom,2020-03-09,34
2438,Singapore,2020-03-09,4
2439,Gabon,2020-03-09,2
2440,Mexico,2020-03-09,3
2441,Tunisia,2020-03-09,3
2442,Thailand,2020-03-09,1
2443,Denmark,2020-03-09,2
2444,Nigeria,2020-03-09,2
2445,Pakistan,2020-03-09,2
2446,Mongolia,2020-03-09,2
2447,Morocco,2020-03-09,4
2448,Fiji,2020-03-09,2
2449,Botswana,2020-03-09,4
2450,Australia,2020-03-09,18
2451,Brazil,2020-03-09,1
2452,Colombia,2020-03-09,2
2453,Netherlands,2020-03-09,1
2454,Costa Rica,2020-03-09,2
2455,Switzerland,2020-03-09,1
2456,Azerbaijan,2020-03-09,2
2457,Ghana,2020-03-09,3
2458,Panama,2020-03-09,4
2459,Niger,2020-03-09,1
2460,Turkey,2020-03-09,15
2461,Mali,2020-03-09,1
2462,Germany,2020-03-09,1
2463,China,2020-03-09,1
2464,Ecuador,2020-03-10,1
2465,Turkey,2020-03-10,9
2466,Egypt,2020-03-10,1
2467,Serbia,2020-03-10,1
2468,Italy,2020-03-10,1
2469,Morocco,2020-03-10,3
2470,Jamaica,2020-03-10,1
2471,Brazil,2020-03-10,1
2472,Niger,2020-03-10,1
2473,China,2020-03-10,1
2474,Netherlands,2020-03-10,1
2475,Central African Republic,2020-03-10,2
2476,New Zealand,2020-03-10,2
2477,Albania,2020-03-10,1
2478,Chile,2020-03-10,3
2479,Israel,2020-03-10,3
2480,Tunisia,2020-03-10,5
2481,Costa Rica,2020-03-10,1
2482,Cameroon,2020-03-10,2
2483,South Korea,2020-03-10,1
2484,Colombia,2020-03-10,2
2485,Japan,2020-03-10,3
2486,Nigeria,2020-03-10,3
2487,El Salvador,2020-03-10,1
2488,Peru,2020-03-10,1
2489,Spain,2020-03-10,2
2490,Australia,2020-03-10,16
2491,Ghana,2020-03-10,5
2492,Paraguay,2020-03-10,1
2493,Azerbaijan,2020-03-10,3
2494,India,2020-03-10,10
2495,Germany,2020-03-10,1
2496,Panama,2020-03-10,6
2497,Mali,2020-03-10,2
2498,Somalia,2020-03-10,2
2499,Indonesia,2020-03-10,4
2500,United Kingdom,2020-03-10,34
2501,Canada,2020-03-10,75
2502,Oman,2020-03-10,1
2503,Venezuela,2020-03-10,2
2504,Argentina,2020-03-10,3
2505,Gabon,2020-03-10,4
2506,Belgium,2020-03-10,5
2507,Liberia,2020-03-10,1
2508,France,2020-03-10,2
