,Positive,Neutral,Negative
69,Get well soon. #stayblessed,"RT @DHA_Dubai: The latest update of #Coronavirus (#COVID19) in the #UAE

#We_Are_All_Responsible
#YouAreResponsible https://t.co/e5j7y4JpMN",Oil off to worst start to year since 1991 on coronavirus fears | Brand-GID | UAE https://brand-gid.com/uae-news/oil-off-to-worst-start-to-year-since-1991-on-coronavirus-fears/ …
70,"RT @ansha_imad910: Prayers are with you Lala 🤲🏼🤲🏼
Get well soon inshaAllah.😭😭

#GetWellSoon @SAfridiOfficial 
#COVID19 #StayHomeStaySafe #H…",Scientists have begun exploring how some individuals who have never come into contact with the novel #coronavirus a… https://t.co/LfhT8oCVxv,New coronavirus cases lowest since Jan. 31 in China province at outbreak's epicenter - https://wire.thearabianpost.com/new-coronavirus-cases-lowest-since-jan-31-in-china-province-at-outbreaks-epicenter-2.aspx …
71,Get well soon @SAfridiOfficial,"RT @jenny_sandbank: As opposed to Labour who after a car crash of an election, rapidly reverse their car only to drive right into the same…","The number of fatalities from China’s new #coronavirus epidemic jumps to 1,110 nationwide after hard-hit Hubei province reported 94 new deaths.

https://english.alarabiya.net/en/News/world/2020/02/12/Death-toll-in-China-due-to-coronavirus-epidemic-jumps-to-1-110-nationwide.html …"
72,"Get well soon Sir...💪👍
@SAfridiOfficial #shahidafridi",.@coachella announces 2021 dates after cancelling 2020 edition due to #coronavirus: https://t.co/m4gNjZ8hsC #music… https://t.co/haJX3yOVnm,New coronavirus cases lowest since Jan. 31 in China province at outbreak's epicenter - https://wire.thearabianpost.com/new-coronavirus-cases-lowest-since-jan-31-in-china-province-at-outbreaks-epicenter.aspx …
73,"RT @ManviDad: I pinched myself after seeing this

Thank you @Ashi_IndiaToday bhayya. Finally you accepted the truth 

Hope other Yellow Jou…",RT @KTCityTimes: .@coachella announces 2021 dates after cancelling 2020 edition due to #coronavirus: https://t.co/m4gNjZ8hsC #music #Califo…,"Hubei province reports 94 new corona virus deaths
https://bit.ly/3bul1g5 "
74,"Prayers are with you Lala 🤲🏼🤲🏼
Get well soon inshaAllah.",RT @MigunaMiguna: Covid-19 is being used by autocrats like Uhuru Kenyatta to cling to power. The neocolonial police have murdered millions…,China reports large drop in new coronavirus cases in province at heart of outbreak - https://wire.thearabianpost.com/china-reports-large-drop-in-new-coronavirus-cases-in-province-at-heart-of-outbreak.aspx …
75,"RT @anamikamber: Diya and Baati fame, @deepikasingh150 is in a lot of trouble. @ArvindKejriwal ji help her
#COVID19 https://t.co/nBtzzKOXaO","RT @AlArabiya_Eng: So far, more than 30 health care workers on the #coronavirus frontlines have sent a selfie to one #German artist who pai…",Me trying to figure out how im gonna fight corona virus! https://twitter.com/Bomboclaato/status/1228672675536654336 …
76,RT @SaadSaleem99: Get Well Soon Lala 💪🏼💪🏼,RT @desimojito: Breaking : Shahid Afridi tested positive for both Corona and joining lSlS,And these are ore corona virus numbers. https://twitter.com/forexflowlive/status/1229191586606567425 …
77,"RT @priyadamini24: #Thread 🧵 

As India’s #COVID19 tally inches towards the 3 lakh mark, here is a thread of IMPORTANT CRUCIAL THINGS THE G…",RT @ShamikaRavi: Among non-pharmaceutical interventions (NPIs) to counter #COVID19 outbreak - mask wearing has shown the most promising res…,"OPEC cuts its forecast for global growth in oil demand this year due to the coronavirus outbreak and says its output fell sharply in January as producers implemented a new supply-limiting pact.

https://english.alarabiya.net/en/business/energy/2020/02/13/OPEC-cuts-2020-forecast-for-global-oil-demand-due-to-coronavirus-outbreak.html …"
78,RT @Usmanshinwari6: Get well soon Lala 🤲🏻,"RT @CNNnews18: Take a look at the #COVID19 hotspots in the country. 

#IndiaFightsCOVID19 

Latest Updates: https://t.co/9cYJRAMhtX https:/…",Mobile World Congress in Barcelona called off over coronavirus fears - https://wire.thearabianpost.com/mobile-world-congress-in-barcelona-called-off-over-coronavirus-fears-2.aspx …pic.twitter.com/lhPrYeMBBz
79,RT @iamAhmadshahzad: With all that work you’ve done for the people of our country🇵🇰 during this pandemic I’m sure there’ll be thousands of…,#COVID19 : Stockholm guide helps Sweden’s coronavirus-weary tourists revisit the country's pandemics past with a 'P… https://t.co/Y2frwrzy6Z,"CHINA'S HUBEI PROVINCE, EPICENTRE OF CORONAVIRUS OUTBREAK, REPORTS 14,840 NEW CASES ON FEB 12 - [RTRS]"
80,Get Well Soon Lala ❤,RT @falamb3: Joined by 2 other exceptional citizens of Pakistan @faysalquraishi &amp; @iqrarulhassan on @ARYNEWSOFFICIAL about the excessive bi…,Mobile World Congress in Barcelona called off over coronavirus fears - https://wire.thearabianpost.com/mobile-world-congress-in-barcelona-called-off-over-coronavirus-fears-2.aspx …pic.twitter.com/bi6EuR6HA4
81,RT @sarkodie: You guys got me on @JumiaGhana and I’m hooked 😊👌🏾 ... perfect way to shop without stepping out ... very essential in these #C…,Stay tuned for more updates.,Did I hear people clapping for him when he said Corona virus is caused by corruption? https://twitter.com/Emmatex1238/status/1229874817874173954 …
82,Get well soon Inshaallah,@Britanniacomms My first destination after #Covid19,Did I hear people clapping for him when he said Corona virus is caused by corruption?
83,Get well soon lala 💐♥ @SAfridiOfficial,"RT @oht20media: Philippines #Covid19 Stats,

Total cases : 25,392

Active        :  18,612 ( 73.30% )
Recovered :    5,706 ( 22.47% )
Death…","The number of new deaths in China’s central Hubei province from the coronavirus outbreak rises by 139 in one day, says the province’s health commission.

https://english.alarabiya.net/en/News/world/2020/02/15/China-s-Hubei-province-reports-139-new-coronavirus-deaths-.html …"
84,"RT @Tejasvi_Surya: The only CM in India today who can start his weekend with a breakfast at MTR - city’s most famous joint. 

Sri @BSYBJP’s…","RT @MoFAICUAE: #UAE sends medical aid to #Chile in fight against #COVID19. 

https://t.co/NBROj7qzeu https://t.co/hut53IWD78","A Philippine businesswoman is selling Valentine’s Day bouquets packed with hand sanitizers, face masks, soap, and gloves in a unique offer to help romantics fight the deadly #coronavirus outbreak.

https://english.alarabiya.net/en/variety/2020/02/13/Anti-coronavirus-Valentine-bouquets-on-sale-in-Philippines.html …"
85,"RT @sanchezcastejon: Spain is coleader in initiatives such as the ACT-Accelerator to achieve equitable access to vaccines, treatments and d…","RT @SkyNews: BREAKING: A smiling Queen looks on at a scaled back military parade at Windsor Castle, in her first outdoor event since the st…","Cases of coronavirus infections are not rising dramatically outside China apart from on a cruise liner now quarantined off a Japanese port, says the World Health Organization’s emergency measures director.

https://english.alarabiya.net/en/News/world/2020/02/13/Coronavirus-not-rising-dramatically-outside-China-except-on-cruise-ship-WHO.html …"
86,"RT @UNICEF: ✋ ""Tadaaaaaa!"" 🤚

Two-year-old Natalie shows us how fun handwashing can be at her home in South Sudan as she protects herself f…","RT @ShamikaRavi: I've been asked about lessons from New Zealand's #COVID19 experience for India:
1) Having a scientific temperament - the o…",China's Hubei province reports 93 new coronavirus deaths on Feb. 17 - https://wire.thearabianpost.com/chinas-hubei-province-reports-93-new-coronavirus-deaths-on-feb-17.aspx …pic.twitter.com/iIiC6TpLLi
87,"Global connectivity has never been more threatened than this year, yet technology is more advanced than ever.
Doodl… https://t.co/rMtNhJ2wGu",RT @ChaiMIRROR: Breaking. #covid19 testing rates reduced in Maharashtra. Private labs testing charges now ₹2200 for bulk collection from ho…,"How coronavirus will hurt UAE, Gulf if not contained 
https://bit.ly/38E0bJE "
88,RT @vijai63: This is an interesting comparison,Why do we need to comparr such things when we haven't won over the disease,Coronavirus fears pull U.S. chip index into a correction - https://wire.thearabianpost.com/coronavirus-fears-pull-u-s-chip-index-into-a-correction-2.aspx …pic.twitter.com/WbfgUc9gbt
89,"RT @arabnews: #SPOTLIGHT: If countries have successfully banned #shisha use during the #coronavirus pandemic, they could ban it beyond #COV…","RT @srinivasiyc: If Maharashtra Government can do this,
Who is stopping Delhi Government ? https://t.co/FMwW61wJRu","U.S., South Korea weigh scaling back training over coronavirus concerns - https://wire.thearabianpost.com/u-s-south-korea-weigh-scaling-back-training-over-coronavirus-concerns-2.aspx …"
90,"RT @CTRavi_BJP: 30 COVID-19 patients discharged after ""Siddha Treatment"" in Chennai.

Traditional Bharatiya medicine comes to the rescue du…","RT @MoFAICUAE: #UAE sends medical aid to #Chile in fight against #COVID19. 

https://t.co/NBROj7qzeu https://t.co/hut53IWD78","U.S., South Korea weigh scaling back training over coronavirus concerns - https://wire.thearabianpost.com/u-s-south-korea-weigh-scaling-back-training-over-coronavirus-concerns.aspx …"
91,RT @Dr_Turyasingura: This puts a big hole in the CoVid 19 patients our government has since most were contacts of asymptomatic patients. 😂😂…,"https://t.co/7sWJm8lbuB Corona dispensing machine, cheaper and more plentiful than petrol. 🤣😜😂",My heart was deeply heavy on seeing this clip as the minister of health makes awareness of his contamination with Coronavirus. May Allah protect and keep us all through this decease crises.
92,We have been right in the middle of a fight against COVID-19 from day 1. As part of the same are these mobile clini… https://t.co/HYrC3dJXL7,"RT @dockaurG: #COVID19 Fact Checking of
political WHO:

❌Jan14 No H-t-H transmission

❌Feb4 No travel bans

❌Feb17 “extremely cautious usin…",@PDChina Health experts condemn claims of dog catching coronavirus. Please update your twitter feed to reflect this.  https://uk.news.yahoo.com/health-expert-condemns-coronavirus-dog-claims-143001211.html …
93,A simple yet effective way of controlling the corona pandemic.,RT @SaeedGhani1: My son Usman’s painting on #Covid19. Globe wearing mask to avoid virus. https://t.co/zQ90BwN8EG,Big tech cos pull out of San Francisco conferences on coronavirus concerns - https://wire.thearabianpost.com/big-tech-cos-pull-out-of-san-francisco-conferences-on-coronavirus-concerns-2.aspx …pic.twitter.com/zEckCJZWAb
94,Waiting for good news,"The latest update of Coronavirus (#COVID19) in the #UAE. @MOHAPUAE

#StayHome                  #Pulse95Radio https://t.co/16uksDTSYp","#loymachedo shares
The Financial Impact Of The Corona Virus On 
UAE's Economy, Property, Banks & Business Giants. 
https://youtu.be/KEnu0ukztpo 
#thinkpersonalbranding #personalbranding #UAE #Dubai #coronavirus #Dubai #expo2020"
95,There are millions or may more than billions prayers are with you @SAfridiOfficial Get well soon Ameen 🤲 #Covid_19… https://t.co/lDMbckpQUZ,"COVID IS A SERIOUS THREAT TO LIFE AS WE KNOW IT
We have to change behaviours efficently and effectively",Big tech cos pull out of San Francisco conferences on coronavirus concerns - https://wire.thearabianpost.com/big-tech-cos-pull-out-of-san-francisco-conferences-on-coronavirus-concerns-2.aspx …pic.twitter.com/uJGk8HMkjL
96,People are making money by selling their Plasma’s to Patients in Pakistan. I can see Humans but no humanity in Paki… https://t.co/Pq0AQSEuK2,"RT @NewsComWorld: Chinese CCP Confirms A New War On The US: COVID-19

#China #ChineseVirus #COVID19 #BioTerrorism

https://t.co/q4DG868Mbu",Big tech cos pull out of San Francisco conferences on coronavirus concerns - https://wire.thearabianpost.com/big-tech-cos-pull-out-of-san-francisco-conferences-on-coronavirus-concerns-2.aspx …pic.twitter.com/DchoQpM9uy
97,Oh no.. Get well soon.,RT @ANI: Parts of Beijing locked down due to fresh virus cluster: AFP news agency. #COVID19,Big tech cos pull out of San Francisco conferences on coronavirus concerns - https://wire.thearabianpost.com/big-tech-cos-pull-out-of-san-francisco-conferences-on-coronavirus-concerns-2.aspx …pic.twitter.com/a06Br7xCES
98,"RT @JKDubai1: 🎊🇵🇰Good News🇵🇰🎊

#NUST receives approval from
@DRA_Pakistan for N-CovKit – a PCR-based #Coronavirus Testing Kit.

Congratulat…","UAE one of safest countries in the world for Covid-19

#Dubai #UAE #RealEstate #DubaiPlan #expo2020 #Investment… https://t.co/2HN3evseEc",Samsung Electronics confirms coronavirus case at phone factory complex in South Korea - https://wire.thearabianpost.com/samsung-electronics-confirms-coronavirus-case-at-phone-factory-complex-in-south-korea-2.aspx …pic.twitter.com/fnfFvl0Tdx
99,Get this guy in charge. Seems to have a solid handle on where things are at and common sense arguments.,"RT @ANI: #WATCH We appointed a team of scientists after #COVID19 outbreak. Firstly, simulation was done&amp;compounds were identified which can…",Trains between Italy and Austria resume after passengers test negative for coronavirus - https://wire.thearabianpost.com/trains-between-italy-and-austria-resume-after-passengers-test-negative-for-coronavirus.aspx …
100,RT @TheMahiraKhan: Hope you feel better real soon! InshAllah. 🤲🏼🤍,"RT @ANI: #WATCH We appointed a team of scientists after #COVID19 outbreak. Firstly, simulation was done&amp;compounds were identified which can…",RT @AdamJKucharski: Useful summary of evidence that the observed declines in COVID-19 epidemics across Europe were the result of difference…
101,"May Allah SWT, give you shifa 
Insha Allah you will be well soon","RT @SkyNews: BREAKING: A smiling Queen looks on at a scaled back military parade at Windsor Castle, in her first outdoor event since the st…",RT @RatanSharda55: #Delhi has turned on into this while #KejriwalDelhiModel spent 💯 s of Crores on propaganda. @mssirsa opens the dark bell…
102,Guys ready to do everything 😂🔥✅ #INC @INCIndia @INCKerala #Kerala #Covid19 https://t.co/Srgmylh0f8,"RT @MastercardMEA: Join Raghu Malhotra, President, Mastercard MEA as he discusses the impact of #COVID19 on the Digital Economy at the @Wor…","RT @WIONews: Watch | With nearly 42,000 new #coronavirus deaths, #Brazil 's toll becomes second-highest in the world

Priyanka Sharma (@Pri…"
103,RT @DailyExcelsior1: Former Pakistan Prime Minister Yousuf Raza Gilani tests positive for #COVID19: (file pic) https://t.co/iGwsJzRLJ6,RT @HamadRajpvt: Look at the butthurt randians in replies,"#Covid_19 Brazil's has recorded a total of 41,828 deaths during the #coronavirus pandemic, meaning it has surpassed… https://t.co/xtyhcAW0Of"
104,@SAfridiOfficial get well soon !,"The Agreements to enter into arbitration for dispute resolution, like any other agreements, are dependent upon the… https://t.co/d3Vh77iDEw","RT @TheNationalUAE: #Coronavirus has taken a toll on the mental health of students, says @omsalowais https://t.co/mDoW1vGRaz"
105,get well soon shahid Bhai,"RT @peijin_zhang: #Beijing 's largest wholesale food market shutdown after the spike in #COVID19 cases. The city's Fengtai district is in ""…",RT @arabnews: Unemployed #Filipina in #Dubai cooks 200 meals a day to distribute for other people who lost their jobs amid the #coronavirus…
106,Get well Soon Lala,"RT @Dix5a: Get well soon.... from your Hinduphobia, Hindu hatred and from Coronavirus 🙏 https://t.co/LshzRfMXEG",RT @SAfridiOfficial: I’ve been feeling unwell since Thursday; my body had been aching badly. I’ve been tested and unfortunately I’m covid p…
107,"Pakistan cricketer #shahidafridi confirmed positive for #CoronavirusPandemic 

#coronavirusinpakistan","RT @timesofindia: ANI quotes Balkrishna, CEO Patanjali: We appointed a team of scientists after #COVID19 outbreak. Firstly, simulation was…","RT @Emmad81: He has gone all around the country in his bid to help the needy, he has been on his feet since March. Even in private gatherin…"
108,RT @DrSaqlainSh: Recovering #COVID19 patients selling blood Plasma in 2-3 lacs is the new low in a morally starved jungle.,"RT @prudentgoa: Village panchayat Agarwada-Chopdem-Pernem decides to opt for complete lockdown from 15th to 21st June, all shops to remain…","The amount of #Indians wishing for #shahidafridi to die because of #COVID19 is unbelievable. Their hatred is so strong, it’s disgusting."
109,RT @ggiittiikkaa: Do Namaj 5 times for speedy recovery. Don't go to hospital. Don't take medicines. Those are all Kafir haraam conspiracies…,"RT @Dix5a: Get well soon.... from your Hinduphobia, Hindu hatred and from Coronavirus 🙏 https://t.co/LshzRfMXEG","RT @MehekF: He made you clap and bang thaalis.
He made you light diyas.
But when the real crisis has struck us, he has disappeared. 
#COVID…"
110,Get well soon you have served people in the beginning of the panepidemic.,"Let us grow your business here with #SNAPDIGITAL.AE 
#snapdigitalae #emailmarketing #ppcmarketing #covid19… https://t.co/Bbx37Ere2q","#AbuDhabi_Police warn against cyber scams as it has significantly increased during #COVID19 pandemic.

#UAE_BARQ_EN https://t.co/ui7yJPDR9X"
111,"RT @GTDC_org: ""Distributors were able to quickly work with the vendor community using very established processes that have been in place fo…",Making off corona 20 @zabarotti @zabarotti #zibara # corona #beirut #lebanon #coronafm #covid19 #saadhamdan #song https://t.co/eq3E2YCFQ9,May Allah grant you a long life for the sake of the poor people of Pakistan and for the sake of your family.. Get w… https://t.co/gNHIPuYqwZ
112,#ShahidAfridi has been tested positive for #COVID19. #COVID19Pakistan https://t.co/e8tVPhEFPP,"RT @TajinderBagga: I talked to @deepikasingh150 husband at 11.06 PM . He have my number, he said he is in touch with someone  if he needs h…",Twitter deletes China-linked accounts that spread false information about Hong Kong and Covid-19… https://t.co/Wo0GJHSvhZ
113,"RT @Reddychan7: #TsGovtFailedItsPeople 
 
We don't know how many of us are #COVID19 positive, none of us are tested - #GandhiHospital Docto…",As a cricket lover..I used to be ur fan but in recent past the way you have reacted against our country. U forced t… https://t.co/EYQiYrovNT,RT @SAfridiOfficial: Proud to see our @SAFoundationN team tirelessly continuing their efforts in the scorching heat for #DonateKaroNa Ratio…
114,RT @arabnews: #WATCH: Popcorn at the ready! @Mouna_ElHaimoud in #Madrid for Arab News as the city's cinemas reopen in #Spain's second phase…,RT @Kasinos_facts: A message from Doctors 😪❤️🙏 #COVID19 #CoronaVirusUpdate #COVID19SouthAfrica https://t.co/T9HO2QAUmJ,RT @ANI: Loss of smell (anosmia) or loss of taste (ageusia) added to the list of #COVID19 symptoms by the Health Ministry. https://t.co/PM6…
115,"Chinese think they will succeed , they can prosper in this pandemic only if India fails. And Chinese are trying ver… https://t.co/zbB6Qrlxjs","RT @ANI: #WATCH We appointed a team of scientists after #COVID19 outbreak. Firstly, simulation was done&amp;compounds were identified which can…","RT @aintyourasma: -Shahid Afridi Tested Postive For #Covid19 😣😪

I’ve been feeling unwell since Thursday; my body had been aching badly. I’…"
116,"#Egypt’s health ministry says a “foreigner” tested positive for the #coronavirus inside the country, according to a joint statement with the World Health Organization (@WHO).https://english.alarabiya.net/en/News/middle-east/2020/03/02/Egypt-says-one-foreigner-tested-positive-for-coronavirus-inside-the-country.html …",The latest BoP Designer Daily! https://t.co/a0KpKPTL8f Thanks to @unfoundation #covid19 #buildbackgreener,RT @Aba_AlHarith: As a businessman I feel sorry for all the businesses got lost due to unjustified decision from WHO to lockdown the globe…
117,"UK government says 12 new positive tests for coronavirus, total now 35 - https://wire.thearabianpost.com/uk-government-says-12-new-positive-tests-for-coronavirus-total-now-35-2.aspx …pic.twitter.com/YbKYR903Tf","Experts from the UAE, the Kingdom of Saudi Arabia and the US shed light on the “information challenge” faced by hea… https://t.co/f8MW8i6w4S",RT @DebbieStot: #Black4Rohingya @ProtectRohingya It's been 8 years since the current wave of organized #racist violence targeting #Rohingya…
118,"If you can't cure the Corona virus, the war will win",RT @CoronaNet_org: #StayAtHome orders have been implemented by nearly every U.S. #state during #COVID19. Our author Laura has analyzed diff…,"RT @AAI_Official: ""We seek your cooperation to break the chain of #COVID19 transmission""- #AAI's @AirportUdaipur requests its passengers.
T…"
119,"#Coronavirus hits Bollywood movies, awards ceremonies 
https://bit.ly/2xJw4CV ","RT @StephenMcDonell: In #Beijing a new cluster of #covid19 cases emanating from, wait for it, a seafood market. Footage appears to show hun…","RT @UAE_BARQ_EN: #AbuDhabi_Police warn against cyber scams as it has significantly increased during #COVID19 pandemic.

#UAE_BARQ_EN https:…"
120,,"RT @camranmahar: I got #COVID19 in my eyes after watching this, I must self-quarantine now 🏃‍♂️🏃‍♂️🏃‍♂️ https://t.co/zOEZ4HZpCk","If Patanjali actually finds a medicine that stops this virus, then I’ll really lose all my faith in science."
121,,"RT @ANI: #WATCH We appointed a team of scientists after #COVID19 outbreak. Firstly, simulation was done&amp;compounds were identified which can…","RT @YourAnonNews: Yesterday, there were 140,927 new cases of #COVID19 and 4,603 additional deaths were reported in the past 24 hours.

This…"
122,,"RT @ANI: #WATCH We appointed a team of scientists after #COVID19 outbreak. Firstly, simulation was done&amp;compounds were identified which can…","RT @MeghUpdates: #coronavirus Strikes Chene again .

Eleven Residential estates , nine schools and Biggest Food Mkt in South Beijing all ar…"
123,,Sending all our prayers to our cricket legend and #PakistanCentre ambassador #ShahidAfridi. We wish and pray for yo… https://t.co/KLrRZmkamc,"RT @Saj_PakPassion: Gautam Gambhir ""Nobody should be infected with this virus. I have political differences with Shahid Afridi but I want h…"
124,,"The #logistics industry has helped to transform the Middle East into the trading hub it is today, taking full advan… https://t.co/SJWCtwdc6b","RT @azeema_1: Another low in barbarism against minorities in #Pakistan. Now even dead are abused&amp;can't die in peace.
Muslim goons poured wa…"
125,,RT @dubai_pad: Sending all our prayers to our cricket legend and #PakistanCentre ambassador #ShahidAfridi. We wish and pray for your speedy…,RT @KanchanGupta: To think #China which has wrought global havoc with its Made in Wuhan #ChineseVirus is not in the Billboard Top 10 #Covid…
126,,"Try this on weekend!
https://t.co/wK2XSCIB9R

#louiesgoingtojailparty #COVID19 #2020BTSFESTA #اجمل_صوره_صورتها #بلايستيشن5",And I thought this year had seen its worst! 🤦🏻‍♂️
127,,RT @ANI: Prime Minister Narendra Modi held a detailed meeting with senior ministers and officials to review India’s response to #COVID19 pa…,@betterpakistan And even with smart or stupid whatever lockdown you are talking about you got the virus because of… https://t.co/qLrM3pGuun
128,,"RT @ANI: #WATCH We appointed a team of scientists after #COVID19 outbreak. Firstly, simulation was done&amp;compounds were identified which can…","RT @Refinitiv: Old Crime, New Tricks? Phil Cotter, Managing Dir. of #Refinitiv's Risk Business, discusses money laundering &amp; the evolving t…"
129,,"RT @srinivasiyc: If Maharashtra Government can do this,
Who is stopping Delhi Government ?",RT @ABSCBNNews: DFA: #COVID19 deaths among overseas Filipinos reach 400 https://t.co/95NSdw6jpJ
130,,RT @falamb3: Joined by 2 other exceptional citizens of Pakistan @faysalquraishi &amp; @iqrarulhassan on @ARYNEWSOFFICIAL about the excessive bi…,"RT @steve_hanke: In #Modi's #India, #COVID19 victims are treated worse than livestock. Bodies are being tossed into the garbage. #Hospitals…"
131,,"amateur but proud.. 🙂🙂🙂

#sharjah #sharjahuae #mydubai #sharjahart #mydubai #dubailife #bloggerstyle #xa5… https://t.co/A66n94iUsC","RT @Khawaja_Jeee: The amount of #Indians wishing for #shahidafridi to die because of #COVID19 is unbelievable. Their hatred is so strong, i…"
132,,"RT @sri50: #Chennai, June 13 #COVID19 

Today Cases in #Chennai - 1484

#Chennai crosses 30 K!

Total so far - 30,444","RT @HerNameIs_Bea: This is so sad news! 

All of #Kashmir is in distress for you #ShahidAfridi and prayers and hope for your speedy recover…"
133,,RT @falamb3: Joined by 2 other exceptional citizens of Pakistan @faysalquraishi &amp; @iqrarulhassan on @ARYNEWSOFFICIAL about the excessive bi…,"RT @KolkataPolice: We deeply mourn the untimely demise of Constable Dilip Sardar, who was posted in Sealdah Traffic Guard. He was affected…"
134,,"RT @ANI: Jammu &amp; Kashmir Government has evacuated around 135277 residents, stranded in other parts of the country due to #COVID19 lockdown,…",RT @PawaneSaud: Dear Muslim brothers from #Bihar please boycott #AIMIM in bihar election. #AsaduddinOwaisi is #BJP agent &amp; he is enemy of #…
135,,"RT @ANI: #WATCH We appointed a team of scientists after #COVID19 outbreak. Firstly, simulation was done&amp;compounds were identified which can…","RT @MahmoodK69: Sad to watch @ImranKhanPTI telling people of Lahore, that they are not following #COVID19 SOPs.

Only the people can save t…"
136,,"RT @drapr007: #Retweet if you want capping in treatment charges of #Covid19 in private hospitals so that Common people can bear it.

@drhar…","RT @ians_india: #GautamGambhir batted on frontfoot to attack Kejriwal-led Delhi govt. He mocked the Delhi CM, saying he blamed #Centre, tes…"
137,,We r proud of u @PypAyurved,RT @saileenas: The shameless @BJP4India netas are posting photos of stuffing themselves with food when so many migrant workers died of hung…
138,,"RT @DHA_Dubai: The latest update of #Coronavirus (#COVID19) in the #UAE

#We_Are_All_Responsible
#YouAreResponsible https://t.co/ifoviK2P4x",The corona virus is spreading by hairs now https://www.instagram.com/p/B9Nc8YVgpNU/?igshid=1d9ww6961xfv7 …
139,,RT @desimojito: Breaking : Shahid Afridi tested positive for both Corona and joining lSlS,"As the #coronavirus rises from a regional crisis toward a global pandemic with thousands of people infected across more than 50 countries, scientists are racing to develop a vaccine to prevent the infection.

#COVID_19https://english.alarabiya.net/en/features/2020/03/04/Coronavirus-Vaccines-and-treatments-being-developed.html …"
140,,"Blood Group: A+
Plasma required from blood group A+ Covid  Recovered
HOSPITAL Benazir Bhutto Hospital Rawalpindi
Co… https://t.co/vMFNfpvr1c",Embattled Twitter chief Dorsey reconsiders Africa move amid coronavirus concerns - https://wire.thearabianpost.com/embattled-twitter-chief-dorsey-reconsiders-africa-move-amid-coronavirus-concerns-2.aspx …pic.twitter.com/vMAw9EC3tb
141,,"Are you UAE  resident stranded and wish to return? Here is the guide: 

Read: https://t.co/xc2U90a48r… https://t.co/TazLhD4xyk","Saudi Arabia postpones the #SaudiGames due to run from March 23 to April 1, the Kingdom’s largest sporting event, until further notice over #coronavirus fears, according to the organizing committee.

#COVID_19https://english.alarabiya.net/en/sports/2020/03/08/Saudi-Arabia-puts-of-Saudi-Games-over-coronavirus-.html …"
142,,"Are you UAE resident stranded and wish to return? Here is the guide: 

Read: https://t.co/a50z6bg40P

#realestate… https://t.co/iENs0rRqQi",EU privacy rules no obstacle to coronavirus fight; smartphone tracking a no-no - https://wire.thearabianpost.com/eu-privacy-rules-no-obstacle-to-coronavirus-fight-smartphone-tracking-a-no-no-2.aspx …pic.twitter.com/qax9mHvQDS
143,,RT @desimojito: Breaking : Shahid Afridi tested positive for both Corona and joining lSlS,Coronavirus ain’t shit my ex was more toxic
144,,RT @ANI: Maharashtra has capacity to test 38000 samples per day for #COVID19 but only 14000 tests are conducted. Mumbai has capacity to tes…,"#Coronavirus is less deadly but more easily transmissible than SARS or MERS, two recent viral epidemics.

https://english.alarabiya.net/en/features/2020/03/12/Coronavirus-Western-world-braces-for-explosion-of-infections-as-death-toll-mounts.html …"
145,,"RT @BloodDonorsIn: #SOS
#Gurugram
Need #Blood Type :  A-positive
At : Medanta Hospital. 
Blood Component : Need Plasma A+ve from #COVID19 r…",Italy's coronavirus toll surges as worries grow over hospitals - https://wire.thearabianpost.com/italys-coronavirus-toll-surges-as-worries-grow-over-hospitals-2.aspx …
146,,RT @ANI: Maharashtra has capacity to test 38000 samples per day for #COVID19 but only 14000 tests are conducted. Mumbai has capacity to tes…,"#Morocco declares a health emergency and restricts movement across the country from 6 PM on Friday to prevent the further spread of the #coronavirus, says the interior ministry.

https://english.alarabiya.net/en/News/north-africa/2020/03/20/Coronavirus-Morocco-declares-health-emergency-restricts-movement.html …"
147,,Tourists/ residents returning to Dubai will be required to quarantine for 14 days - under new plans issued by the g… https://t.co/4ZL9SeO4El,"Check out my latest article: Market News
Toronto home sells for $330k over asking amid coronavirus chaos
 https://www.linkedin.com/pulse/market-news-toronto-home-sells-330k-over-asking-amid-nadeem-ahmed … via @LinkedIn"
148,,RT @desimojito: Breaking : Shahid Afridi tested positive for both Corona and joining lSlS https://t.co/bGCU41qXj8,"The only thing worse than being invited to an excruciatingly boring office meeting is not being invited to one, writes @omareconomics #coronavirus #stayathomehttps://english.alarabiya.net/en/views/news/world/2020/03/21/Forced-working-from-home-under-coronavirus-may-spell-the-end-of-useless-meetings.html …"
149,,"Watch #StayAtHome for #COVID19 related news, information and remote interviews. #DubaiOneTv 
Sunday to Thursday
Tim… https://t.co/9oeXTzLgee",What Is Social Distancing And How Does It Help ‘Flatten The Curve’ During the Coronavirus outbreak? https://youtu.be/5KIJRxU0AvE 
150,,RT @GovernorObaseki: We have discharged 14 more #COVID19 patients from our isolation facilities. This brings the total number of recoveries…,"Dozens of Shia pilgrims in the #Iraqi capital Baghdad defy curfews and #coronavirus outbreak to visit and kiss the gold-domed shrine housing an imam’s resting place on the banks of the Tigris River.

#COVID_19https://english.alarabiya.net/en/News/2020/03/18/Iraqi-shia-pilgrims-defy-curfews-and-coronavirus-outbreak.html …"
