,Positive,Negative
15,"RT @BdaGovernment: 🎙 Ask The Premier: Share your questions in the comments section.
Premier the Hon. E. David Burt will be addressing your…","House of Cards
https://www.cnn.com/2020/02/23/business/stock-futures-coronavirus/index.html …
Dow plunges 1,000 points, posting its worst day in two years as coronavirus fears spikes"
16,"Pro-Tip:
Even though you may be working from home in quarantine it's still important to dress up like you would for work. It helps your brain focus in and distinguish work time 
We recommend plaid  #JackAndAmandaAdventures 
Stay focused, stay safe & have some fun #coronavirus pic.twitter.com/JqXHDjrSj8",RT @SAfridiOfficial: I’ve been feeling unwell since Thursday; my body had been aching badly. I’ve been tested and unfortunately I’m covid p…
17,,RT @BermudaPremier: (1/5) We received 145 new #COVID19 results today. 144 were negative and  1 was positive. Total confirmed cases in #Berm…
18,,RT @SJAOntario: The Ontario Government is recommending the use of a face covering (non-medical mask) to reduce the transmission risk of #CO…
19,,"#Bermuda Newsflash Sat, June 13
- Rena Lalgie appointed as Governor
- First Black &amp; female Governor
- Liquidators a… https://t.co/A0bVLqVMOu"
20,,Ill take this over giving one of my loved ones this disease
21,,RT @CochraneUK: Starting soon: 3pm: How do we deal with the overwhelming evidence being produced during the #pandemic? @DrRebeccaGould &amp; th…
22,,"Saudi Arabia considers cancelling Haj for first time #COVID19Pandemic
#COVID19 https://t.co/0WdS63iMwA"
23,,"RT @brains_money: Let's Chit-Chat with members of The TLC Group &amp; Host Juliana via FACEBOOK LIVE on Saturday, June 13 @ 5pm AST on https://…"
24,,"RT @bernewsdotcom: #Bermuda Hospitals Board announced the re-opening of the Lamb Foggo Urgent Care Centre with revised hours from Tuesday,…"
25,,@BAOntario have let us know that capacity for Funerals have increased. #COVID19Ontario
26,,Is this a symptom of the coronavirus: paranoia?
27,,'A matter of time:' Some Hamilton shoppers start stockpiling groceries as coronavirus spreads | CBC News https://www.cbc.ca/news/canada/hamilton/coronavirus-hamilton-shopping-1.5482917?__vfz=medium%3Dsharebar …
28,,"If Coronavirus doesn’t getcha, thos asshemoroid will."
29,,"Stop using our vodka to make hand sanitizer, major brand begs amid coronavirus outbreak  https://www.nj.com/entertainment/2020/03/stop-using-our-vodka-to-make-hand-sanitizer-major-brand-begs-amid-coronavirus-outbreak.html …pic.twitter.com/cp7EeIjZms"
30,,Because if you get Corona Virus you are in deep shit?
31,,Coronavirus: What live sport can you watch this weekend? https://www.stuff.co.nz/national/health/coronavirus/120430130/coronavirus-what-live-sport-can-you-watch-this-weekend …
32,,"401K is again significantly down with Corona Virus. 
Try something new and different. 
Use Artificial Intelligence with Quant Trading to grow your idle cash. 
https://wgsinvestmentclub.com/why-keep-idle-cash/ …"
