,Positive,Neutral,Negative
25,Pritzker Details How Illinois Plans to Deal With Coronavirus Outbreaks at Nursing Homes http://nbcchi.com/lFpCq4X,"Public Health Officials Announce 2,253 New Cases of Coronavirus Disease https://shar.es/aHAUUk",Vietnam: How this country of 95 million kept its coronavirus death toll at zero 
26,President @realDonaldTrump said today the federal government will not be extending its coronavirus social distancing guidelines once they expire Thursday. ,Fauci: Gilead’s remdesivir can block coronavirus | ,"The coronavirus outbreak is going to deal a huge blow to thousands of school district budgets across the country, with teachers cut, fewer days in classrooms and fewer resources.​ "
27,"The coronavirus might spell the end for the connecting flight, says @tylercowen, and travelers will be better off because of it https://www.bloomberg.com/opinion/articles/2020-04-29/tourism-after-the-coronavirus-shorter-trips-to-safer-places?sref=NXPZRAal via @bopinion",ICE Moved Dozens Of Detainees Across The Country During The Coronavirus Pandemic. Now Many Have COVID-19. ,"""They"" are killing off ""certain people"" with Coronavirus by staging these protests so ""They"" can't vote in November. #Q"
28,Why Trump Can't Stop His Coronavirus Briefings - The Atlantic ,parks and rec is coming back for a coronavirus episode omg ,"Last week: If you go to church or try to get a haircut, we’ll arrest you and the media will say you’re a fascist. Coronavirus! This week: If you steal 70-inch flat screens from Target and burn down police stations, the media will call you a hero. No masks required! "
29,Florida ordered coroners to stop releasing coronavirus death data: report | TheHill #SmartNews,"Dana, the coronavirus isn’t forever, but TikTok is. Stop playin.","Perspective | No, the coronavirus pandemic wasn’t an ‘unforeseen problem’ | The coronavirus pandemic isn’t a ‘black swan.’ It’s a gray rhino. https://ecs.page.link/fYXtq"
30,Saw Kendall Jenner trending and I thought she was trying to cure coronavirus with a Pepsi.,"Charts: How the coronavirus pandemic has remade every link in the supply chain, from farms to manufacturers to shippers to stores. https://www.wsj.com/articles/two-months-that-tore-apart-the-food-chain-11588174236 via @WSJ","it has been on US soil since at least Oct '19, you can easily do some research into this bcz there was plenty of nursing home residents dying of a mystery lung infection last fall (it was coronavirus, no doubt about it)"
31,"@seanhannity Breaking News: Homeless-Forgotten/Non-Essential?! CoronaVirus Infection/Death Rates Of Homeless? Out of sight, out of mind? Why are Illegal Immigrants more important? Big Business? Taxes? Voting Block? What happens if you become homeless? Kim-Team Duckey.","Colleges, Universities in Illinois, Indiana Extend Decision Deadline Amid Coronavirus Pandemic http://nbcchi.com/qUKCfAR","There is a virus loose in the land. I’m not talking about coronavirus. It is the virus of hate, division, bigotry, racism, cruelty perpetrated on people of color aided &amp; abetted by a faux leader who only wants to go to war and win the election!!!"
32,A special thank you to all healthcare providers and first responders for helping to keep us safe during the coronavirus pandemic. ,Local kindergarteners’ video lifts the spirits of those on the front lines of coronavirus ,"Armed with a coding manual, one group of students is logging all the lies, conspiracy theories, and misleading political attacks that have seemingly spread as fast as the coronavirus itself. http://bit.ly/3gjyyd1"
33,I just got word that the president has invoked the Defense Production Act to draft me into the Dinner Force. We'll be liberating the Olive Garden. My country needs me to fight the coronavirus by scarfing delicious breadsticks in order to preserve our way of life.,Amazon just purchased surveillance equipment from a US government blacklisted company! #amazon #privacy #coronavirus #covid19,"Coronavirus updates: Officials report another 60 COVID-19 deaths in Illinois, bringing the statewide death toll to 5,330 "
34,"@Acosta: Trump “took a gamble” that warmer weather would cause Coronavirus to dissipate, siding with aides pushing back on dire warnings coming from doctors. ""He took a gamble and got it wrong,” the adviser said. NO. MORE. GAMBLING. #DidntHaveToHappen",Daily podcast audio: Amazon just purchased surveillance equipment from a US government blacklisted company! #amazon #privacy #coronavirus #covid19 #podcast,"Police brutality and coronavirus at the same time , it’s so sad and tragic "
35,"""Thread: Let’s count the ways Trump has made the coronavirus worse: 1. In 2018, Trump disbanded Obama’s [...]"" - @blakesmustache on #Threader", stop playing with me.,"The Henry and Stark County Health Department today, Saturday, May 30th announce a cumulative total of 73 confirmed cases of Coronavirus Disease (COVID-19) in Henry County and 3 confirmed cases in Stark County. "
36,Oh FFS. I really can’t w/this dotard shitbag anymore. #BlameGame #COVID19 #COVIDIOT #coronavirus #covidresponse #TrumpGenocide #TrumpVirus #TrumpOwnsEveryDeath #TrumpLiesPeopleDie #TrumpFailedAmerica #TrumpIsAnIdiot #TrumpCoronavirusTestFailure #Corruption #CorruptToTheCore.,"Are we going to hold the government accountable for not doing community #testing (the supplies for which have been in #Israel for over a month) now that there are signs of a possible second wave, or will we wait for a third wave of #coronavirus before any action is taken?","October- 2 seizures. November- a dog with a nasty eye infection. December- 1 seizure. January- WW3, Corona Virus and other dog with a torn ACL and likely Cushings disease. Let’s hope we make it through February team"
37,Nearly half of St. Clair County’s coronavirus deaths were long-term care residents ,"Coronavirus May Be a Blood Vessel Disease, Which Explains Everything by @SmithDanaG in @elemental", World Health Organization declares coronavirus outbreak a global emergency 
38,The National Baseball Hall of Fame induction ceremony has been pushed back to 2021 because of coronavirus. This year's inductees were to include Yankees shortstop Derek Jeter and White Sox announcer Ken “Hawk” Harrelson. ,"CORONAVIRUS GEORGE Sat, 30 May 2020 18:00:00 CDT",You dirty ass mfs need to worry about all your stds before worriying about that coronavirus
39,Here’s How We Can Keep This Crisis From Digging Even Wider Educational Divides ~ Dr. Jawan Brown-Alexander #COVID19 #Coronavirus #Equity #StudentSupport,Coronavirus racism wasn't quite disparate enough,"Coronavirus Geometric Progression Suggests 100,000 Infections In A Week | Zero Hedge "
40,"Beloved Brooklyn teacher, 30, dies of coronavirus after she was twice denied a COVID-19 test - ABC News - https://abcn.ws/2zFIJrv via @ABC",Will this diet and NAC help prevent the Coronavirus?,"Children With ""Stealth"" Coronavirus Infections Raise Fears Of 'Community Outbreaks' | Zero Hedge "
41,Trump-favored anti-coronavirus drug receives doctors' support ,No one talking about Coronavirus now... just race and riots is the only thing on the news.,Is the coronavirus outbreak as bad as SARS or the 2009 influenza pandemic? A biologist explains the clues https://theconversation.com/is-the-coronavirus-outbreak-as-bad-as-sars-or-the-2009-influenza-pandemic-a-biologist-explains-the-clues-130766?utm_source=twitter&amp;utm_medium=footertwitterbutton via @ConversationUS
42,"“There’s a lot of bartenders, there’s a lot of barbers, beauticians, et cetera, in Riverton, and we knew they’d be, you know, forced out of work for a while, so our deal was to make sure all their families were fed through the duration of the coronavirus” ","Jerusalem middle/high schools are trying to figure out whether kids should come to class tomorrow, given the uptick in coronavirus cases in some schools. Govt is letting the schools decide.","The #WorldHealthOrganization has declared the #coronavirus outbreak a global emergency. On Thurs., China raised the death toll to 170."
43,We’re featuring Northwestern Mutual clients whose businesses have been affected by the coronavirus. You can support them by sharing their stories and helping them get the word out. #openforbusiness #supportsmallbusiness #planprepareproduce,CDC suggests coronavirus started spreading in the U.S. in January ,You damn right I will 409 the whole gah damn world before I let a damn #coronavirus get at me #slyflymccartney
44,"Boeing, Airbus and their engine supplier General Electric outlined survival plans as their airline customers reel from the coronavirus pandemic. https://www.wsj.com/articles/boeing-and-airbus-brace-for-prolonged-downturn-triggered-by-coronavirus-11588199021 via @WSJ",Coronavirus: Shielders in England allowed outdoors again from Monday This article https://www.bbc.co.uk/news/health-52862440 appeared first on https://bypurify.com,The World Health Organisation has declared the coronavirus outbreak a global emergency. 
45,"CORONAVIRUS TRUMP Wed, 29 Apr 2020 17:00:00 CDT","Italy can’t expect European help to counter the deep economic slump induced by the coronavirus lockdown to come “free of charge,” Bank of Italy Governor Ignazio Visco warns https://www.bloomberg.com/news/articles/2020-05-29/italy-shouldn-t-expect-free-help-from-europe-visco-says?sref=NXPZRAal via @markets","IN CASE YOU WERE CONFUSED Corona beer has NOTHING to do with the coronavirus. There has been a significant spike in web searches for “corona beer virus,” “beer virus” and “beer coronavirus” in the past two weeks, according to Google Trends. "
46,"An Illinois Democrat, Republican Weigh in on Coronavirus Response, Relief and Pence’s Mask-less Photo http://nbcchi.com/XqilFHf","Coronavirus: Britain faces 'very dangerous moment' as lockdown eased, says top government adviser #SmartNews",“We are on the verge of a global transformation. All we need is the right major crisis and the nations will accept the New World Order.” ~ David Rockefeller - Crisis: Corona Virus
47,"If you don't report coronavirus deaths, they will do at zero by no time...",Mf’s worried about the second wave of coronavirus when I’m pretty sure we haven’t gotten past the first...,"to ppl participating in racist & xenophobic comments/acts against Chinese/Asian ppl, spreading misinformation abt the coronavirus for clout &amp; contributing to the fear mongering, or using this virus for whatever political agenda, hope y'all get gravely sick from the flu instead."
48,"Special Coronavirus Update - Paycheck Protection Program now open, access the new coronavirus web app at http://chicago.gov/covidcoach, protecting victims of domestic violence, and more - https://mailchi.mp/50thwardchicago/special-coronavirus-update-1601364","Coronavirus Briefing: Zoom, hydroxychloroquine and tap dancing bellhops ",Four days later. Will we start to get the flu dirt on February 15th? “The dirt” on what really happened regarding the origins of the Corona Virus? 
49,"Join IRRPP & SJI for ""Imagining and Demanding Economic Justice in the time of Coronavirus"" May 7th at 9am. How can the solidarity economy help address immediate needs and create an alternative economic future. More info at https://covid_racial_justice.eventbrite.com #CovidRacialJustice @sji_uic",not the coronavirus cases spiking ,The World Health Organization has officially declared the Coronavirus outbreak a Global Public Health Emergency as the first person-to-person transmission of the virus was reported in Chicago. #CoronavirusOutbreak
50,Need tips for reinventing your career during the coronavirus crisis? @HarvardBiz #Career #CareerPlanning #Coronavirus ,"Coronavirus Live Updates: Major U.S. Cities Ease Restrictions, as Global Caseload Nears 6 Million ",Dow falls 350 points Friday to cap the worst week for Wall Street since the financial crisis https://www.cnbc.com/2020/02/27/dow-futures-fall-100-points-after-another-massive-rout-amid-coronavirus-fears.html?__source=sharebar|twitter&amp;par=sharebar #Dow #Stocks #StockMarket #COVID19 #Coronavirus
51,Racism Against Asian Americans Isn't New During Coronavirus | HelloGiggles ,"Fr. Jenkins should understand that the effects of coronavirus are being felt disproportionately by people of color and the working class, and he should abstain from making any plans to re-open campus until everyone’s safety, not just ND students and faculty, can be guaranteed.",I fear the day when the same virus affects both humans and machines. #coronavirus #COVID19
52,Roughly half of all laid-off workers in the United States could reportedly make more money in unemployment benefits than they did at their job prior to the coronavirus pandemic. ,i love that the new mentality is: corona virus = open intox is longer a thing &amp; everyone is just walking around with open beers and vodka in their yetis,Liar you told everyone it’s not a big deal and will go away in April. #Liar #TrumpVirus #coronavirus #COVID19
53,ITS OVER. THE DAYDREAM/ NIGHTMARE IS OVER Coronavirus: US top infectious disease doctor says drug trial shows 'quite good news' #Coronavirus ,"Impressive crowds at clubs, restaurants, parks, beaches over this weekend in Israel. Very few masks. Very little care for distancing. Let's make sure not to blame the ultra-orthodox when this all goes kaboom #coronavirus #COVID19","#CNBC after 94,98,01,08 I have been thru drawdowns. Media sensationalizes everything and makes things worse,then everyday folks freak out.Stay calm.Focus on quality, have a pro!Covid19 virus,is horrible,maybe ST issues in US but parents still need to spend $, n kids out of home!"
54,"The Cubs outlined a ticket refund policy to season ticket holders for games postponed by the coronavirus, @GDubCub reports:","There have been 0 cases of coronavirus of the elbow, wrist, or neck... so please wear your masks over your mouth and nose when you're , , , near other people! #coronavirus #CoronavirusPandemic #notahoax","Majors (CNN, Fox, and MSNBC) the most pessimistic over a health scare on record of data set (back to 2010). Surprisingly, financial networks see pessimism mildly temper after erupting to start Feb 2020. Currently, CNN and Fox the most bearish over #COVID19 (2/2) "
55,Corona virus is gonna have a field day today,"CORONAVIRUS GEORGE Sat, 30 May 2020 15:00:00 CDT","The #coronavirus outbreak has yet to dent South Korea's Moon Jae-in in the polls, writes the Council's @KarlFriedhoff. #COVID19 Read more here: https://bit.ly/2vggP3D"
56,"coronavirus been HELLA quiet. think its time to lift that stay at home order because if we gon die, its gon be all of us at this point.","ICYMI #Coronavirus #Disparities: “#Race &amp; COVID-19–#CHICAGO Impact &amp; Opportunities 4 Change,” hosted by our @BurtonABC7/@ABC7Chicago http://abc7.ws/2yMp1Ku “Special Report: The #COVID19 Divide,” hosted by our @mmaterre/@WGNNews, w/@nahj_chi’s @LourdesWGN http://bit.ly/2ZKmvzw","While I appreciate the lack of #COVID19 fearmongering in this post, I fear that’s a SERIOUS tactical error when Bloomberg is already featuring it in all his ads. Hit harder Senator"
57,Lmfao coronavirus is literally not even a thing anymore. Imagine Lori getting on tv talking bout “only 10 people or less can protest per area” lmfao bye,PM Netanyahu: Reopening after coronavirus lockdown was 'experimental' ,"As of now, #COVID19 seems to be a threat to only the immino-compromised and the elderly, with most cases being mild. It's seems the #Virus will do the most damage to a global #economy that was already showing signs of faltering after a decade of growth."
58,Dildo pandemic sounds wayyyy more fun than coronavirus,". @CNN has been fact-checking President Trump’s comments during the Coronavirus pandemic, keeping track of his 654 (and counting) false claims about the virus while helping stop the spread of misinformation ","This confirms the ""rumor"" circulating and showing the wording ""#coronavirus"". The question is how contagious it is between humans. And pray it's not as contagious as SARS, which was a coronavirus. https://twitter.com/onlyyoontv/status/1215101019685715969 …"
59,“GuEsS CoRoNa ViRuS iS OvEr” shut the fuck up these people are risking their lives for the betterment of society what the fuck have YOU done to be on that high horse,"Wearing masks can help reduce the spread of coronavirus, but the practice has led to a new complaint — “maskne,” breakouts caused by wearing a mask for long periods of time. https://thesouthern.com/lifestyles/health-med-fit/how-to-prevent-maskne-and-other-face-mask-skin-issues-according-to-dermatologists/article_5c490ed2-7e0b-510e-9973-bb4544b954e1.html?utm_campaign=snd-autopilot&amp;utm_medium=social&amp;utm_source=twitter_thesouthern","The # of people already infected by the mystery #coronavirus emerging in #China is far greater than official figures suggest, scientists have told the BBC. 

There have been 45 laboratory-confirmed cases but experts estimate figure is closer to 1,700.https://www-bbc-com.cdn.ampproject.org/v/s/www.bbc.com/news/amp/health-51148303?usqp=mq331AQCKAE%3D&amp_js_v=0.1#referrer=https%3A%2F%2Fwww.google.com&amp_tf=From%20%251%24s&ampshare=https%3A%2F%2Fwww.bbc.com%2Fnews%2Fhealth-51148303 …"
60,Fox Business host out after coronavirus comments - AOL News - Regan was absolutely correct - Fox is run by liberal liars - it’s the media - It’s $$$baby - No feelings - Truths - Joke! ,"Wearing masks can help reduce the spread of coronavirus, but the practice has led to a new complaint — “maskne,” breakouts caused by wearing a mask for long periods of time. https://herald-review.com/lifestyles/health-med-fit/how-to-prevent-maskne-and-other-face-mask-skin-issues-according-to-dermatologists/article_b4d19b7a-9967-5300-9eb5-ad8c95960873.html?utm_campaign=snd-autopilot&amp;utm_medium=social&amp;utm_source=twitter_heraldandreview",Watch out for the #china virus spread! Just like #Chinazi ideology spreading!  WHO issues warning after 'mysterious' Chinese coronavirus spreads to Japan  https://twitter.com/i/events/1217928133917044736 …
61,"A lawyer is limited by his client's courage. Pastór Giovannetti has the courage to challenge limits on our religious freedom. Honored to be his attorney in this case, thanks the Illinois Family Institute. @ProFamilyIL #twill @JBPritzker #coronavirus ","Wearing masks can help reduce the spread of coronavirus, but the practice has led to a new complaint — “maskne,” breakouts caused by wearing a mask for long periods of time. https://qconline.com/lifestyles/health-med-fit/how-to-prevent-maskne-and-other-face-mask-skin-issues-according-to-dermatologists/article_3a21a57c-a5be-5443-b617-c6e162e4ffa6.html?utm_campaign=snd-autopilot&amp;utm_medium=social&amp;utm_source=twitter_Dispatch_Argus",Mfs out here having unprotected sex worried about coronavirus y’all worried about the wrong virus
62,"TL;DR: Take Vitamin D! Even in our hot country (Israel) #Covid19 is still spreading! Last week we had 40-50 Celsius degrees, but #Coronavirus keeps spreading. Just like in neighbour countries (Jordan, Egypt, etc). Take care and be safe. ","Where Coronavirus Is More Likely To Be Airborne, 5 Places To Avoid http://dlvr.it/RXgVVJ","The Coronavirus is serious business, but my goblin brain is watching the news and saying “This is the worst game of Plague, Inc ever”"
63,"""From its very outset, Iran’s response to the coronavirus pandemic has been shrouded in secrecy, cover-ups, and arrests redolent of authoritarian reactions to large-scale crises."" https://bit.ly/2yFwIlC","Coronavirus at Illinois long-term care facilities: More than 17,000 confirmed cases and 2741 deaths. Our searchable database is here: ",Are you stock piling for the corona virus outbreak
64,"Although we have never encountered a “crisis” such as #coronavirus in the real estate world, the comparison to other market challenges are similar in terms of the #psychology of buyers and sellers.",Kidneys And Covid-19: Renal Manifestations Of The Novel Coronavirus http://dlvr.it/RXgTx9,Reading the coronavirus news and it’s just heartbreaking and terrifying. I’m seeing people make jokes about it? Nothing about people suffering or dying is funny. Please stop.
65,"Lmao, yeah dems are handing this to Trump, let’s add these riots to his disastrous Coronavirus response. He’s done. People like you are so delusional it’s sad.",Coronavirus in Chicago? Gotta cop that Off White mask now ,"Canada now!
President Xi Warns Coronavirus Outbreak Is ""Accelerating"" As Canada Confirms First Case | Zero Hedge https://www.zerohedge.com/political/56-million-chinese-lockdown-virus-spreads-australia-malaysia?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+zerohedge%2Ffeed+%28zero+hedge+-+on+a+long+enough+timeline%2C+the+survival+rate+for+everyone+drops+to+zero%29 …"
66,Cities of Minneapolis and St. Paul Issue Face-Covering Orders http://ow.ly/J7Lt30qL4UJ #COVID19 #Coronavirus,The #coronavirus will determine my summer @Olympics attendance. #Tokyo2020, World Health Organization declares coronavirus outbreak a global emergency https://www.chicagotribune.com/nation-world/ct-nw-china-coronavirus-spread-20200130-3krnuevwvzhspmnrjl345orld4-story.html …
