,Positive,Negative
15,"Coronavirus spreads for first time in U.S., CDC says https://www.nbcnews.com/health/health-news/coronavirus-spreads-first-time-u-s-cdc-says-n1126566 via @nbcnews",The doctor that first told the world about the corona virus and got silenced by the government with a warning note on reporting fake chaos was reported dead by the government hours before he was actually dead. Fuck the chinese goverment!
16,Laboratory testing for 2019 novel coronavirus (2019-nCoV) in suspected human cases ,"#Pangolins are possible #coronavirus #hosts, Chinese #scientists say; i.e. #humanity will probably suffer because #Chinese people eat all kinds of weird #animals. Maybe they should change their #EatingHabits drastically! #Wuhan #China https://www.cbsnews.com/news/pangolin-coronavirus-scale-anteater-possible-host-of-virus-chinese-scientists-say/ … via @CBSNews"
17,Coronavirus: Flight taking Britons out of Wuhan 'unable to take off' https://blogfactory.co.uk/2020/01/30/coronavirus-flight-taking-britons-out-of-wuhan-unable-to-take-off/ via @Bumbleslumber,Or probably this is another pharma strategy to sell more shares on the stock exchange... Corona virus is a big lie as it was ebola two years ago in Guinea Conakry... The story repeats itself
18,Coronavirus: What does being in quarantine mean? - BBC News https://blogfactory.co.uk/2020/01/30/coronavirus-what-does-being-in-quarantine-mean-bbc-news/ via @Bumbleslumber,"RT @GreenPartyMolly: Awful to hear that Brazil (pop 210m) has overtaken UK (pop 60m) in terms of #COVID19 deaths, with US (pop 330m) at top…"
19,"If this corona virus stask force works out like everything trump does, american people must be feeling really safe. ",RT @SAfridiOfficial: I’ve been feeling unwell since Thursday; my body had been aching badly. I’ve been tested and unfortunately I’m covid p…
20,Now I understand... #coronavirus #memesdaily,"RT @MSCecolabel: This crisis is a wake-up call for humanity. Let’s not ignore it. 
 
MSC CEO Rupert Howes on the #covid19 pandemic and its…"
21,"Preparing/testing #insaflu for #SARSCoV2 using the few reads publicly available. So far, getting 100% match to the published consensus sequences. INSaFLU goes from NGS reads to alignments, variants, trees and metadata visualization. https://insaflu.insa.pt/ #COVID19 ","RT @Iran_GOV: ""Despite the hardship caused by #COVID19 pandemic, #Iran managed to turn threats into opportunity. We're observing a national…"
22, Imagine there's no countries It isn't hard to do Imagine all the people Sharing all the world And #COVID19 too...,"Coronavirus: three more cases in UK amid fears over strain on NHS

https://www.theguardian.com/world/2020/mar/02/coronavirus-three-more-cases-in-uk-amid-fears-over-strain-on-nhs?CMP=Share_AndroidApp_Tweet …"
23,"""At the same time, work is also progressing on vaccines and therapeutics. More than 20 vaccines are in development globally, and several therapeutics are in clinical trials. We expect the first results in a few weeks""-@DrTedros #COVID19 #coronavirus","Is it possible that we (humans) are the virus and ""corona virus"" is the anti-virus?!
Earth needs a break and i don't believe in coincidences...
@govpt @WHO #COVID19PT #COVID19"
24,"Japan confirms first case of new China coronavirus strain

https://www.theguardian.com/world/2020/jan/16/japan-confirms-first-case-of-new-china-coronavirus-strain?CMP=Share_AndroidApp_Tweet …",Coronavirus: WHO addresses conflicting reports over ibuprofen and if it can make COVID-19 symptoms worse https://www.masslive.com/coronavirus/2020/03/coronavirus-who-addresses-conflicting-reports-over-ibuprofen-and-if-it-can-make-covid-19-symptoms-worse.html …
25,"Three U.S. Airports to Screen Passengers for Chinese Coronavirus !!!

Passengers from Wuhan, China, will be screened at J.F.K. beginning Friday night, and in San Francisco and Los Angeles starting Saturday.

 https://nyti.ms/2G0j1Os ","Coronavirus updates: All 50 states report coronavirus cases, U.S. death toll crosses 100 https://www.nbcnews.com/health/health-news/live-blog/coronavirus-updates-countries-across-world-step-restrictions-combat-crisis-n1161301 … via @nbcnews"
26,well just try to make the place safe and all so it won't spread. and it's heard that the coronavirus only kills people with very weak immune systems which means there is a chance that european people are kinda safe. well think this as a meme but you survived the Black Death.,
27,"Sinto que tenho gripe. Coronavirus, it’s that you?",
28,when coronavirus wins all the categories tomorrow. ,
29,League of Legends: FunPlus Phoenix donates 2 million yuan for Coronavirus victim relief in China https://www.invenglobal.com/articles/10281/funplus-phoenix-donates-2-million-yuan-for-coronavirus-victim-relief-in-china …,
30,Coronavirus = vontade de ouvir rhythm of the night sem parar,
31,Transportation shut down in city where new coronavirus originated https://www.theverge.com/2020/1/22/21077545/coronavirus-transportation-shut-down-wuhan-china-who-emergency-public-health …,
32,US advises citizens to reconsider travel to China after coronavirus outbreak - CNNPolitics https://edition.cnn.com/2020/01/27/politics/us-travel-advisory-china-novel-coronavirus/index.html …,
33,The Fiji Times » Germany mulling evacuation of citizens from Chinese region affected by coronavirus https://www.fijitimes.com/germany-mulling-evacuation-of-citizens-from-chinese-region-affected-by-coronavirus/ …,
34,Coronavirus: Kenyans advised to avoid non-essential travel to China's Hubei Province - Journal du Cameroun https://www.journalducameroun.com/en/coronavirus-kenyans-advised-to-avoid-non-essential-travel-to-chinas-hubei-province/ …,
35,Coronavirus: Global alarm heightens as Beijing reports first fatality - The Hindu https://www.thehindu.com/news/international/coronavirus-global-alarm-heightens-as-beijing-reports-first-fatality/article30671205.ece …,
36,Second Canadian case of new coronavirus suspected https://montreal.citynews.ca/video/2020/01/27/second-canadian-case-of-new-coronavirus-suspected/ …,
37,"Much respect for the @guardian's succinct Q&A advice on the new corona virus:

""Should we panic?

No.""",
38,"Coronavirus, time to act",
39,"Los Angeles County confirms first case of coronavirus
https://www.reuters.com/article/us-china-health-usa-la-county-idUSKBN1ZP0Q6?taid=5e2e224cecb7110001ba14c5&utm_campaign=trueAnthem:+Trending+Content&utm_medium=trueAnthem&utm_source=twitter …",
40,"The only #coronavirus I ever wanna deal with. Seriously though, hope everyone gets well and Nature loses this Plague Inc game. Fast. #SundayThoughtshttps://www.youtube.com/watch?v=u3ltZmI5LQw …",
41,I am VerCinda patron saint of the corona virus  noooooo https://twitter.com/kalasaurus/status/1223908864657182720 …,
42,BBC News - #Coronavirus: WHO chief warns against 'trolls and conspiracy theories' https://www.bbc.com/news/world-51429400 …,
43,people dying with coronavirus n shit and these mfs playin in the lab... https://twitter.com/Gizmodo/status/1225204440480784387 …,
44,YESSIR  Now that’s some Coronavirus ,
45,LG backs out of MWC 2020 due to coronavirus https://ift.tt/371NWEW ,
46,"'It’s a Moral Imperative:' Archivists Made a Directory of 5,000 Coronavirus Studies to Bypass Paywalls 
https://www.vice.com/en_us/article/z3b3v5/archivists-are-bypassing-paywalls-to-share-studies-about-coronaviruses …",
47,#coronavirus #2019nCoV 2X #SARS in 22 dayspic.twitter.com/RieUdynJ6b,
48,Vibe house a substituir a Team strada #coronavirus,
49,The race to find a cure for the coronavirus https://pca.st/wfkqbcvo  via @pocketcasts,
50,"Well... Maybe someone found out the solution for social security problems #darkhumor 
The coronavirus appears to be sparing one group of people: Kids https://cnb.cx/2SETlwm ",
51,Francis Boyle Wuhan Coronavirus Biological Weapon The Truth Interview https://youtu.be/5snzKNXP-S8  via @YouTube #Coronavirus,
52,How North Korea is reporting on coronavirus (English subtitles) https://youtu.be/rI_MG3ZnDak  via @YouTube,
53,Chinese worker beats dog to death to 'stop spreading coronavirus' https://mol.im/a/7996217#v-9022175663988456716 …,
54,"China’s illicit wildlife trade persists despite coronavirus claiming more than 1,367 lives https://www.totallyveganbuzz.com/news/chinas-illicit-wildlife-trade-persists-despite-coronavirus/?fbclid=IwAR1NDfs455wBNvX1G-ZSXHCGhZ7mNnqb6hS7ZS3BhMdyAg79YDqJLSbSCSo …",
55,"Could the Coronavirus finally burst the debt bubble?
https://born2invest.com/articles/could-the-coronavirus-finally-burst-the-debt-bubble/ …",
56,Novel coronavirus (2019-nCoV) https://youtu.be/mOV1aBVYKGA  via @YouTube and @WHO #COVID19,
57,"Situation report - 24
Novel Coronavirus (COVID-19) 
13 February 2020 #COVID19 by ⁦@WHO⁩  https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200213-sitrep-24-covid-19.pdf?sfvrsn=9a7406a4_4 …",
58,7 died... BBC Sport - Coronavirus: Five Serie A matches to be played behind closed doors http://www.bbc.com/sport/football/51637700 …,
59,"ɥʇnɹʇ ǝɥʇ s'nɹᴉiʌʌ åuoɹoɔ Part 6 (reup) https://youtu.be/WSOKpAfcuHw  via @YouTube
coronavirus video...",
60,"Chinese whistleblowers who spoke about coronavirus have vanished, died - Business Insider https://www.businessinsider.com/china-coronavirus-whistleblowers-speak-out-vanish-2020-2 …",
61,Coronavirus disease 2019 (COVID-19) @WHO Situation Report – 38 https://www.who.int/docs/default-source/coronaviruse/situation-reports/20200227-sitrep-38-covid-19.pdf?sfvrsn=47fdaf7_2 … #COVID19,
62,"RT @DrSamirBhatt: https://t.co/M14NVHhx2q 

Have deaths from COVID-19 in Europe plateaued due to herd immunity? https://t.co/jej7lsQP8L",
63,RT @donna_impresa: WOMAN INSPIRING THE FUTURE by Donna Impresa https://t.co/vBnlXY8pTR #13GIUGNO #sandroferrari #時尚 #中國 #CINA  #canada #CHI…,
64,"RT @allkeyshop: @Allkeyshop join @globalgiving !  Fight the covid19 with the allkeyshop team

https://t.co/ld4c3oZ2Iy

#Allunitedagainstcov…",
65,RT @AFP: #UPDATES Eleven residential estates in south Beijing are locked down due to a fresh cluster of #coronavirus cases linked to the ne…,
66,RT @Cartoon4sale: Peter Brookes on #BorisJohnson #BritishEconomy #COVID-19 #EndingLockdown #£ #Coronavirus - political cartoon gallery in L…,
67,"RT @DarrenEuronews: Top 5 countries 🌍 with highest number of #coronavirus cases

1. 🇺🇸 USA (Trump)
2. 🇧🇷 Brazil (Bolsonaro)
3. 🇷🇺 Russia (P…",
68,Karma is a bitch,
69,RT @wef: ‘More masks than jellyfish’: our oceans are paying the price of our disposable COVID waste https://t.co/mAFQ013au2 #covid19 #ocean…,
70,"RT @ProgPost_FEPS: to make #finance work for the people and the planet, it needs to be understood as a #publicutility, the same way as a se…",
71,there’s a glitch in the simulation,
72,Honored to be part of it and a pleasure to interact with you all.,
73,"RT @MileyCyrus: Spain, you united in solidarity with Black Lives Matter in the US. We must keep standing together to tackle #COVID19 and it…",
74,Finally !! 🥺💃🏽,
75,"RT @VANurse1212: ➡️ Covid Poll 

🔄 Please RT After Voting For a Better Illustration

➡️ Did Anyone You Personally Know Test Positive For #C…",
76,RT @ScottGottliebMD: This is a critical milestone. Two therapeutic antibodies are now in the clinic with more on the way. These drugs can b…,
77,"RT @GreekAnalyst: ""#Greece has gambled on a decision to relax #COVID19 health inspections at ports and airports to try to avoid another cri…",
78,"Ni para tirarle los tejos sirve...

I CAMEE LIKE A WRECKING BALL, DESTROYING ALL YOUR ESCHEMEES WITH PABLITOOO.",
79,"RT @sanchezcastejon: Spain is coleader in initiatives such as the ACT-Accelerator to achieve equitable access to vaccines, treatments and d…",
80,"RT @Ironhorse76: Let's get this show on the road!  FOLLOW ALL WHO: 

LIKE 
RT
COMMENT 

Nov will soon be upon us &amp; the #OrangeShitGibbon mu…",
81,RT @ThatTimWalker: Damniing: Johnson disbanded the Cabinet pandemic team six months before #COVID19 hit the UK (to focus on Brexit). https:…,
82,RT @smartdissent: NEW: Trump Uses #COVID19 To Eliminate Environmental Protections (We're Serious). READ: https://t.co/BLVdq6n82W #SmartDiss…,
83,"TOMA!

#Sebastião #Rei #Portugal #Desejado #Pensamentos #nemseioquedizem

@nemseioquedizem https://t.co/UJJnhzTzTp",
84,"RT @nemseioquedizem: TOMA!

#Sebastião #Rei #Portugal #Desejado #Pensamentos #nemseioquedizem

@nemseioquedizem https://t.co/usHJj1SrHJ htt…",
85,RT @Sanath07: My prayers and well wishes to you brother Afridi. Get well soon and continue your good work,
86,"RT @ICLEI_Europe: How can #SmartCity solutions drive a sustainable recovery following #COVID19?

Join the #EUSmartCities Matchmaking event…",
87,"RT @YourAnonNews: Yesterday, there were 140,927 new cases of #COVID19 and 4,603 additional deaths were reported in the past 24 hours.

This…",
88,"RT @hayesluk: @appledaily_hk 
there is another wetmarket #COVID19 outbreak in beijing with 6 cases. 45/517 throat swabs of market staff are…",
89,"RT @simoninmadrid: Just the Spanish PM and Miley Cyrus bantering on Twitter, nothing to see here",
90,"RT @bsexii3: Due to #COVID19 aka #Coronavirus I’m sending the first 400 people to like &amp; retweet $400-$4,000 through CashApp, PayPal, Apple…",
91,"RT @UN: Amid #COVID19, people with albinism continue to suffer human rights violations, including being blamed for the pandemic. 

On Satur…",
92,RT @MileyCyrus: Across the Netherlands🇳🇱 you united in solidarity with Black Lives Matter in the US. We must keep standing together to tack…,
93,this is sof cukfing funny,
94,"RT @chartersazevedo: 🚶🚲 Moving around during the #COVID19 outbreak @WHO #vaidebicla #vaiapé
https://t.co/uOlIMgeuxb https://t.co/eA0REQZOmL",
95,"RT @antonioguterres: Saturday marks the 100-day countdown to #PeaceDay.

We are living through a difficult time, but we can turn the #COVID…",
96,"RT @davcascodes: #EuroMomo #covid19
Normalized deaths as the number of accumulated exceeded standard deviations by country over the expecte…",
97,"RT @Wethepe11221963: I STILL DO NOT PERSONALLY KNOW ONE PERSON THAT HAS DIED oF #COVIDHOAX..

However, my coworkers brother ""died of covid""…",
98,"RT @creativecommons: 👋 BIG NEWS:

Amazon, Facebook, Hewlett Packard Enterprise, IBM, Microsoft, and Sandia National Laboratories have all j…",
99,RT @CasioFam: This man was all over the place in backward areas helping poor people in this pandemic. You the real hero. Nothing will happe…,
100,"RT @jenny_howard9: Politics and #COVID19 news getting you down? I highly recommend staring at boobies! 12/10 for reducing stress 

(video o…",
101,"RT @DSMeu: The #COVID19 pandemic has been accompanied by a massive wave of false/misleading information.

🔎 The Joint Communication publish…",
102,RT @PenalReformInt: PRI joins @IDPCnet and @WOLA  in calling for women in prison to not be left behind in responses to #COVID19 at joint ev…,
103,PM warns that thousands will catch coronavirus across Britain https://www.independent.co.uk/news/health/coronavirus-kill-deaths-uk-who-boris-johnson-a9369201.html …,
104,"how cute y’all wanna wear masks to prevent corona virus, don’t see y’all wearing condoms to prevent stds :)",
105,Rocks and bottles thrown at cruise ship over coronavirus fears https://www.independent.co.uk/travel/news-and-advice/coronavirus-news-covid-19-cruise-ship-sun-princess-la-reunion-a9368246.html …,
106,"Coronavirus: today's developments at a glance

https://www.theguardian.com/world/2020/mar/02/coronavirus-all-the-days-developments-at-a-glance?CMP=Share_AndroidApp_Tweet …",
107,"Budget to focus on protecting economy against coronavirus
https://www.theguardian.com/world/2020/mar/02/budget-to-focus-on-protecting-economy-against-coronavirus?CMP=Share_AndroidApp_Tweet …",
108,"UK supermarkets draw up plan to 'feed the nation' as coronavirus spreads

https://www.theguardian.com/business/2020/mar/02/uk-supermarkets-braced-for-stockpiling-if-coronavirus-escalates-panic-buying?CMP=Share_AndroidApp_Tweet …",
109,China targets travellers at its borders in strategy change to stop coronavirus spread | South China Morning Post https://www.scmp.com/news/china/diplomacy/article/3053091/china-targets-travellers-its-borders-strategy-change-stop …,
110,hope those with Mild symptoms #coronavirus showed up 4 work like Donnie said was ok 2 do.,
111,Coronavirus can't infect me because entering inside a boy is gay,
112,"welcome to europe #coronavirus 
more 4 weeks and we’re green again… hopefully pic.twitter.com/YOx259fHqa",
113,Fuck coronavirus,
114,"Coronavirus update LIVE: Epping Boys High School closed after student contracts COVID-19, infections continue to rise around globe https://www.smh.com.au/national/coronavirus-updates-live-sydney-school-closed-un-tells-world-to-pull-out-all-stops-20200306-p547e5.html …",
115,"WHO launches new social media campaign against coronavirus, Europe News & Top Stories - The Straits Times https://www.straitstimes.com/world/europe/who-launches-new-social-media-campaign-against-coronavirus?cx_testId=20&cx_testVariant=cx_1&cx_artPos=0#cxrecs_s …",
116,"Coronavirus: Indonesia bans entry and transit of foreigners from worst-stricken regions in Iran, Italy and South Korea, SE Asia News & Top Stories - The Straits Times https://www.straitstimes.com/asia/se-asia/coronavirus-indonesia-bans-entry-and-transit-of-foreigners-from-worst-stricken-regions …",
117,"Coronavirus: 'Long list' of countries not doing enough to combat bug, says WHO, Europe News & Top Stories - The Straits Times https://www.straitstimes.com/world/europe/coronavirus-long-list-of-countries-not-doing-enough-to-combat-bug-says-who …",
118,First school in Massachusetts closes due to Coronavirus – Lowell Sun https://www.lowellsun.com/2020/03/05/first-school-in-massachusetts-closes-down-due-to-coronavirus/ …,
119,Airlines are getting walloped by the coronavirus. https://slate.com/business/2020/03/airlines-are-getting-walloped-by-the-coronavirus.html …,
120,"Trump has many hunches about the coronavirus. Here's what his own experts say. Trump has spread misinformation on the coronavirus, contradicting his health officials on significant facts and advice. https://www.nbcnews.com/politics/donald-trump/just-my-hunch-trump-contradicts-health-experts-coronavirus-n1151006 …",
121,How a healthy-looking baby might spread the coronavirus - Los Angeles Times https://www.latimes.com/california/story/2020-03-05/healthy-baby-coronavirus …,
122,‘Almost Without Precedent’: Airline Industry Hit Hard by Coronavirus - The New York Times https://www.nytimes.com/2020/03/05/business/coronavirus-airline-industry.html …,
123,Colorado’s First ‘Presumptive’ Case Of Coronavirus Confirmed – CBS Denver https://denver.cbslocal.com/2020/03/05/colorados-first-case-coronavirus/ …,
124,Coronavirus in N.Y.: 11 New Cases Are Reported in New York City Region - The New York Times https://www.nytimes.com/2020/03/05/nyregion/coronavirus-new-york-cases.html …,
125,Coronavirus is an RNA virus that mutates too fast for an effective vaccine. This is why the flu vaccine is also useless.,
126,"Media noise... 

Coronavirus Is Our Future | Alanna Shaikh | TEDxSMU https://youtu.be/Fqw-9yMV0sI ",
127,"Kojima really keeps on giving. First MGS2 basically predicting Internet misinformation, then Death Stranding and Coronavirus, and now this? https://twitter.com/ByYourLogic/status/1237488887699771393 …",
128,"Amid Coronavirus Outbreak, Trump-aligned Pressure Group Pushes to Stop Medicine Sales to Iran https://shar.es/aHbU8Y  via @grtvnews",
129,afterlife will save us all from the corona virus https://twitter.com/afterlife_ofc/status/1238419535729852416 …,
130,"Checking news here in Portugal. It seems a 17 year old presented 4 times at hospital before they tested her for Coronavirus. He mum subsequently tested +ve too.
Schools closed here. Govt here trying to prevent stockpiling, saying won't be food shortages. Hm.",
131,"Ohio health official estimates 100,000 people in state have coronavirus https://thehill.com/policy/healthcare/487329-ohio-health-official-estimates-100000-people-in-state-have-coronavirus …",
132,I've Been In Coronavirus Quarantine In China Since January. Here's How I Spend My Days https://wbur.fm/2TzLhPl  via @cogwbur,
133,the Coronavirus is cancelled,
134,In the old days you would cough to hide a fart. These days you fart to hide a cough. #coronavirus #Covid_19,
135,DAVID ICKE - THE TRUTH BEHIND THE CORONAVIRUS PANDEMIC: COVID-19 LOCKDOW... https://youtu.be/gMTZu6_TjU8  via @YouTube,
136,Love its time to corona vírus you aren’t going to anywhere,
137,yeah but have heard of this coronavirus thing?,
