,Positive,Neutral,Negative
18,"You guys, Jared Kushner is totally correct calling the administration's response to the coronavirus pandemic a ""great success story."" The US (with the help of COVID) has SUCCESSFULLY killed over 60 thousand Americans. HUGE NUMBERS! #JaredKushnerForPrison",How China is planning to stop a second wave of coronavirus https://www.weforum.org/agenda/2020/04/china-covid-19-second-wave-prevention/ via @wef,"Oh no, Tesla posted a profit during the Coronavirus. Shame on Tesla "
19,"https://www.youtube.com/watch?v=iBHRTf9Q7eA THE CURE - #Leronlimab novel antibody by #Cytodyn helping ALL mild, moderate &amp; severely ill patients RECOVER in 1 to 7 days! - Two #FDA #Coronavirus trials- #Leronlimab results TROUNCING Remdesivir- Doctors &amp; Patients Deserve the Best","#Coronavirus—Adult Social Care #ActionPlan https://www.gov.uk/government/publications/coronavirus-covid-19-adult-social-care-action-plan Plan applies to all settings &amp; contexts in which people receive adult #socialcare. This includes people’s own homes, #ResidentialCareHomes &amp; #NursingHomes, and other community settings #COVID19 #Quarantine #NHS",Florida ordered coroners to stop releasing coronavirus death data: report 
20,Hahaha we are here again Use our amazing discount now Namshi code SH9 Namshi ADD Protect yourself against Corona virus star home كوبون نمشي كود خصم نمشي ,I have a feeling that the Coronavirus is going to disappear very quickly now! ,"follow me - Navy delays commander decision, widens investigation into carrier outbreak: The Navy has delayed a decision on the future of Capt. Brett Crozier as it launches a broader inquiry into how the novel coronavirus spread aboard aircraft carrier.- follow for follow "
21,"2. Although much about the coronavirus remains unknown, Logsdon said, “We’ve learned a lot about some of the conditions that enable it to thrive, like incompetence, laziness, and ignorance. The 25th Amendment eradicates all 3 of those conditions. It’s like constitutional Lysol.”","Before Coronavirus, Dr. Fauci said this years FLU season would be one of the deadliest in decades. Ingraham: Are Americans starting to tune out blue state politicians? ",Stuck but happy. Ozlem from Switzerland got stuck here and making the best of it by surfing here daily.... #covid_19 #coronavirus #surfing #surf #beach #sand #surfboard #wetsuit #sunset #huningtonbeach… https://www.instagram.com/p/B_lT2vjlTai/?igshid=8mm1tlpv58ye
22,Potentially great news from the Alps: Swiss medical experts say children under age 10 do not transmit #coronavirus and—here’s the best part—can hug their grandparents! https://twitter.com/i/events/1255517773427400705 (hope they’re right),NYC Michelin-Starred Restaurants Still Open During Coronavirus http://dlvr.it/RVjllv,"So, if this is true, the WH Coronavirus Task Force recommeneded that NY State pay $69 million to Oren-Pines for ventilators--not a single one was delivered. Thanks, @VP--for a total absence of competent leadership."
23,Coronavirus: Trentham Estate puts its blooms online ,California Doctors Dan Erickson and Artin Massihi Speaking the Truth from their Vast Experience Working with Patients for Decades... #coronavirus Medical Facilities Overwhelmed by Influenza in 2017! If you need a ventilator you're most likely dead anyhow. ,"Yes, I was imprisoned for #rape but when I was told the DEMOCRATIC PARTY was having me released because of the @Coronavirus, of course I went out and #raped again. What are they gonna do? Put me back in and let me out again. COMING TO YOUR NIEGHBOURHOOD with this time c IMMUNITY"
24,"Let me ask you this: If the head of the coronavirus task force doesn't wear a mask in a hospital with covid patients, what kind of message does that send?",Say what you want about my governor but at least he didn't sacrifice the people of his most populated city to the #CoronaVirus in the name of the liberal agenda and a possible shot at the presidency. ,"Just spent a few minutes reading about Vietnam War deaths and—shock of shocks— the media is wrong about the numbers as far as coronavirus deaths being greater. So eager to report that story tho, they just couldn’t wait for it to get there."
25,***REPORT: Arthur Laffer and Steve Moore on how states will recover from the coronavirus.*** ,Media Watchdog Names Sean Hannity as a Chief Source of Coronavirus Misinformation ,Elon Musk is dangerously wrong about the novel coronavirus - The Verge 
26,"https://www.youtube.com/watch?v=iBHRTf9Q7eA Here's the CURE, #Leronlimab antibody by #Cytodyn helping mild, moderate &amp; severely ill patients RECOVER in 1 to 7 days! Two #FDA #Coronavirus trials - #Leronlimab results TROUNCING Remdesivir- Saving Lives in the ICU",The only planet Earth is among the planets ready for human existence. Do scientists have a solution to this human catastrophe that has affected the world that there will be another planet to live in? #COVID19 #coronavirus,"If he can't kill you with coronavirus, he'll purge you in retaliation. "
27,"“..U.S. intelligence agencies saw early warning signs of a health crisis in Wuhan as far back as November and that the National Center for Medical Intelligence predicted that the coronavirus would cause a global pandemic in February, well before the WHO declared one.” ",'You all absolutely did this': Rutgers professor blames Trump supporters for coronavirus deaths #SmartNews. BRITTANY COOPER.....really?,CHINA Stole Remdesivir from Gilead then Tried to Patent the Drug in January -- Knowing Months Ago It Would Treat Coronavirus and Trying to Make Money off the Pandemic https://www.thegatewaypundit.com/2020/04/china-stole-remdesivir-gilead-tried-patent-drug-january-knowing-months-ago-treat-coronavirus-trying-make-money-off-pandemic/?utm_source=Twitter&amp;utm_medium=PostSideSharingButtons&amp;utm_campaign=websitesharingbuttons via @gatewaypundit
28,The first draft of the stimulus deal was blocked by Nancy Pelosi because it didn't do enough for the people and was more of a bailout to commercial companies hurt by #CoronaVirus #COVID19. The 2nd draft worked on by Democrat Senators was more favorable to the people &amp; it passed.,Fake story again. True story: Wife poisoned her husband with fish cleaner. MSM said President Trump said to drink tank cleaner to stop Coronavirus so married couple drinks it. https://youtu.be/8W4cp2Rj-dM via @YouTube,The man who is putting a America through a recession due to his incompetence on dealing with the Coronavirus problem.
29,"https://www.youtube.com/watch?v=iBHRTf9Q7eA Here's the CURE, #Leronlimab antibody by #Cytodyn helping mild, moderate &amp; severely ill patients RECOVER in 1 to 7 days! Two #FDA approved #Coronavirus trials- #Leronlimab results TROUNCE Remdesivir! Saving Lives in the ICU","It is hard being in quarantine when you are a big dicked, chick magnet like I am. Is deep dicking the ladies an essential service. #COVID19 #coronavirus","Media lies, people died. #coronavirus #Hydroxychloroquine #Hydroxycloroquine"
30,"And we have the best coronavirus tests and everything is under control...and Mike Pence &amp; DJT walk on water and don't need to wear masks like ordinary folk, if this was still a democracy instead of an oligarchy! ",SARS-Cov-2 if one wants to be technical..........is the mutation of existing coronavirus which exist in nature harmlessly......not produced in a lab as some would claim so though it's probable that an existing SARS began as 'jumping' into humans at some date.......,I honestly don't think the corona virus exists in Zambia. The said cases are probably common flu
31,"https://www.youtube.com/watch?v=iBHRTf9Q7eA Here's the CURE, #Leronlimab antibody by #Cytodyn, helping mild, moderate &amp; severely ill patients RECOVER in 1 to 7 days! TWO FDA approved #Coronavirus trials. It TROUNCES Remdesivir in Side by Side patient comparison! -","In Full Pandemic, Thousands Gather to Hear Prophet Say God Will Cleanse World of Coronavirus http://ow.ly/eqwR50zskW5","#Coronavirus: Nearly third of all care homes in England have reported outbreaks, data shows "
32,KP citizens can dial 1700 to get access to - Information related to Coronavirus. - Free medical advice - Pharmacy &amp; psychiatric services at their doorsteps - Women &amp; children protection -Municipal Services - Civil Defence services - talk to representatives of 1122 #pakistan,'A drug can block coronavirus': Gilead's remdesivir raises hopes ,"“The conditions in Buca Prison are awful. Corona cases are reported, canteens are shut, rats and cockroaches roam.” #DontTurnPrisonsIntoGraveyard #CoronaVirus #CoronaPandemic #COVID19"
33,Australia's chief scientist warns against claims of breakthroughs on coronavirus cures ,#CoronaCare Ten great tips to look after yourself and others during #Isolation and #lockdown #coronavirus ,Jasha Has Died From CoronaVirus. We will miss him always. https://tim-barrus.format.com/tim-barrus/the-first-time-i-met-jasha
34,I supervise a plant that used to work 4/ 10 hour days but since the coronavirus hit we went to five days a week starting this week we're going to six days a week they need to find a vaccine soon for the Coronavirus how much food can pets eat.,"The best public policies are the ones that help at least 1 person, while harming nobody. 26 MILLION have applied for unemployment. Look at the harm being done. Look up Pareto Optimization. #ThinkItThru #Covid19 #CoronaVirus #WuhanVirus","The NHS employs half a million people. Add in politicians, media and more and you need a few million souls in the U.K. in on the great conspiracy or Coronavirus hoax as Mr Icke has it. How many tens (hundreds) of millions does this mean worldwide? 1/3"
35,"I love it when the Corona virus hits, Nintendo's Repair Centers shut down and THEN both sets of my joycons get the drift and I have really don't have a way of playing undocked. /s Seriously, technology likes to screw us over in least convenient situations.",Coronavirus: US economy shrinks at fastest rate since 2008 https://www.bbc.com/news/business-52466864 #COVID19 #coronavirus #USA #USEconomy,"#ChineseCommunistParty failure to curb the spread of the #coronavirus has dragged the world fight down against the #COVID19 pandemic, common sense says."" . . . There fixed it for ya guys!"
36,"Corona virus with disappear. It's not coming back in the fall. We'll top at 60,000 dead. I am beating Biden. Do not make me come out of la-la land. Reality is what I say it is, and ONLY what I say it is. LALALALA Bleach is a cure.",they should design some kind of contraption to stop the coronavirus,"""Blackadder star Sir Tony Robinson has complained that older people have been “incarcerated” and “forgotten” during the coronavirus pandemic"".Sir Tony, ""that if there was a similar death rate in any “any other part of the population this would be a huge national scandal""100%RIGHT"
37,"""It's going to disappear. One day it's like a miracle, it will disappear,"" @realDonaldTrump Just deny the facts seems to be a pretty popular solution. What #coronavirus? #Florida @GovRonDeSantis",#DonaldTrump says he won't extend federal #Social_Distancing guidelines... https://time.com/5829434/trump-federal-social-distancing/?utm_source=twitter&amp;utm_medium=social&amp;utm_campaign=editorial&amp;utm_term=politics_white-house&amp;linkId=87600536 #COVID19 #coronavirus,"Correction: The loss of thousands of lives is part of what that ego craves... ...it's an issue of both #power and #sadism. The formation of #Cult45 was so he could do these things to us, including his own followers. #Trump #TrumpLiesAmericansDie #coronavirus @sarahkendzior"
38,Coronavirus: Biden and Trump face off over China,1) I WILL CALL THOSE RESPONSIBLE TO ACCOUNT! You MP’s who listened to Halime Çalışkan’s heart-wrenching story in the general assembly; how are you able to look at the faces of your children when you go home?++ #DontTurnPrisonsIntoGraveyard #CoronaVirus #CoronaPandemic #COVID19,"The natural disasters that are occurring now are a scary alarm for the world. Will science be able to find a solution to this situation? What do scientists think about the occurrence of these disasters, do they have a convincing answer? #COVID19 #coronavirus"
39,Scientists trace the roundabout route that coronavirus took from bats and pangolins to people https://www.geekwire.com/2020/researchers-trace-roundabout-route-coronavirus-took-bats-pangolins-people/ via @GeekWire Rest In peace twitter,"it’s ok everybody. it’s like the old saying goes, “april coronavirus brings misery for the rest of the f-ing year.”",Alan self isolation Day 10 Be seeing you. #lockdown #lockdownuk #coronavirus
40,"For me @AstroBehnken &amp; @Astro_Doug have the right idea. The only surefire way to get away from #Coronavirus, #MurderHornets, incompetent politicians and all the mayhem happening on planet Earth right now, is to go into space! Good call guys! #SpaceX #SpaceXLaunch #DragonCapsule",“Russia’s much-feared coronavirus crisis is here — and it doesn’t look like it’s slowing down anytime soon.” ,"In Turkey, Erdogan’s crackdown on Kurds takes no coronavirus break "
41,North Korea till date 0 case of corona .. No Deaths No Chaos No Lockdown nothing .. it was Makkah and Madina only places secure from Fitna e Dajjal how come North Korea and few other countries pure enough to be secure from Fitna e Corona ? #coronavirus #COVID19Pandemic #Covid_19,ICE Moved Dozens Of Detainees Across The Country During The Coronavirus Pandemic. Now Many Have COVID-19. https://nzzl.us/Eg0ygXD via @nuzzel,"U.S. coronavirus death toll passes 60,000 https://boingboing.net/2020/04/29/u-s-coronavirus-death-toll-pa.html"
42,"https://twitter.com/MontefioreNYC/status/1263476090586173440 Here's the Cure, #leronlimab antibody by #cytodyn helping patients across America RECOVER in 1 to 7 days! Two FDA #coronavirus trials, Safe &amp; Effective, Saving Lives in the ICU- Only Drug Making a Difference",Kansas Governor Says Medical Marijuana Still On The Table In 2020 Despite Coronavirus - HB 2742!!! #ksleg Do it!!,@RampCapitalLLC What are the odds that the people who were getting sick and dying during the vape crisis actually had #coronavirus ? 
43,"(BERLIN, Germany.) #Coronavirus Lufthansa’s management board has accepted a more favourable set of demands from the European Commission in exchange for approval of a 9 billion euro ($10 billi on) government bailout, … https://acenewsservices.com/2020/05/30/berlin-germany-coronavirus-business-report-lufthansas-management-board-has-accepted-a-more-fa-vourable-set-of-demands-from-the-european-commission-in-exchange-for-approval-of-a-9-billio/ via @AceNewsServices","Trump similarly attempted to reframe the narrative around the growing number of coronavirus cases and deaths, which have now surpassed the total of US troop fatalities during the Vietnam War. ",I don’t what to think or who to believe with this plague anymore. I just want it to be over. #coronavirus
44,Thank you as always. The coronavirus finally settled down. ,"When he was pressed on coronavirus testing levels in the US, Kushner said the question shouldn't be why did it take so long, but, ""How did we do this so quickly?"" ",Interesting! Police hunt mystery person walking streets as 17th-century plague doctor during coronavirus outbreak 
45,Ok I have a question. Because of the #coronavirus we've learned that businesses are private property. Well if a business is private property then doesn't it stand to reason that you could go into these businesses naked if they say it's ok?,Kushner calls US coronavirus response a 'success story' as cases pass 1 million,"Coronavirus cases, deaths rise in Arab countries http://v.aa.com.tr/1823665"
46,Amazing I insha allah next trip after coronavirus ,This is the last straw.....Monkeys 'escape with coronavirus samples' after attacking lab assistant ,He just wants to treat us with hatred. please Mr Governor come to our aid. This landlord does not care about how deadly this Corona virus is.
47,"No, racism is a disease. Coronavirus is a disease. Worshipping celebs is important to some people, it helps make people happy ",I believe the Earth is flat as much as I believe the coronavirus is fake. But Santa Clause is real because @NoradSanta tracks him. https://twitter.com/_OhHeyItsJenn/status/1266877793725489153,"and also due to the fact that most Estate agents are not working at the moment, it's has been very difficult for us to find a new apartment. it's difficult for us to quit this time because of this corona virus pandemic,"
48,"Groups representing infectious disease doctors, pediatricians and general physicians all protested President Trump's decision to withdraw from the World Health Organization on Friday, saying it will make it harder to fight the coronavirus pandemic","You gotta be a fool to not realize that this riot isn't linked to the democrats and Jo biden. It's really interesting that in all those years, this riot and other stuff (except coronavirus) happens exactly before the election. #georgesfloyd","and assaulted my brother and said we have to quit his apartment this night. we doesn't owe him any rent money. Early this month, he told us to quit when our rent expires but because of the fear of contacting this Corona virus,"
49,Local news--America is in space! Large crowds cheer! Everyone is happy! National news--Corona virus and riots are going to get everyone.,Supreme Court Rejects Church's Challenge To California's Coronavirus Rules ,2) You had asked who should be released @AvOzlemZengin Both parent have been taken from little Elif Zehra and many alike! Have a hard look at this photograph! #DontTurnPrisonsIntoGraveyard #CoronaVirus #CoronaPandemic #COVID19
50,Coronavirus like that ,I Didn’t See Any Statistics Today On Coronavirus On Any News Networks ..,Maryland Gov. Hogan orders universal coronavirus testing at nursing homes after hundreds of deaths https://www.baltimoresun.com/coronavirus/bs-md-hogan-coronavirus-wednesday-20200429-gqsvfapmgrfkpokiki3bll6bwm-story.html #SmartNews
51,"Thank you, Sir!! Thanks for being a shining beacon in this shit storm we are currently enduring: Corona Virus and mass riots ....... I just want good bbq ..... ","Iran reports 2,282 new coronavirus cases over the last 24 hours @drjahanpur #Iran #CoronavirusPandemic https://ilkha.com/english/world/iran-reports-2-282-new-coronavirus-cases-over-the-last-24-hours-8578","Corona virus, changing the Zeitgeist? More deaths than Vietnam (America) More deaths than the London Blitz (Britain) (With the Russians and the Jews still to put in their claim) Meanwhile back at the ranch 'ear'nOz .. (well, long story, but worth a listen https://tinyurl.com/yaj3p9zc"
52,"Vincent Harris, a 54-year-old Navy veteran in Missouri, used to describe himself as a proud ""deplorable."" But Trump's coronavirus response has made him reconsider whether he'll vote for the president in 2020. https://www.huffpost.com/entry/trump-voters-coronavirus-older-middle-aged-americans_n_5ec6945cc5b66038194e65d4?ncid=engmodushpmg00000004 via @HuffPostPol",How much #coronavirus will come out of the #riots2020?,Coronavirus: Police hunt for person taking daily walk dressed as ‘terrifying’ plague doctor https://www.independent.co.uk/news/uk/home-news/coronavirus-plague-doctor-hellesdon-norfolk-police-a9489781.html #SmartNews
53,Clearly you aren’t really arguing any point. Your two claims are just about the stupidest ones I’ve heard yet concerning the coronavirus.,The Pokemon Anime will resume airings on June 7th after the temporary hiatus due to the Coronavirus. ,Self Referral #Portal—User guide for essential workers to book a test at a #RegionalTestingSite or via #HomeDelivery 24th April 2020 https://assets.publishing.service.gov.uk/government/uploads/system/uploads/attachment_data/file/881043/covid-19-testing-self-referral-portal-user-guide.pdf #StayHomeStaySafe #Coronavirus #Virus #SocialDistancing #COVIDー19 #Doctors #Nurses #NHS #COVID19 #SelfIsolation #Lockdown
54,Our coronavirus daily update for 30 May 2020 is now ready with the latest info on council services and organisations across the islands. https://scilly.gov.uk/news/covid-19-coronavirus-daily-update,"This has really changed since the last update, showing the grip of #coronavirus in the middle-east. Nations of over 1m population with highest number of declared cases of #Covid19 per million 1) #Qatar 2) #Bahrain 3) #Kuwait 4) #Spain 5) #Singapore",Florida medical examiners were releasing coronavirus death data. The state made them stop. http://www.tampabay.com/news/health/2020/04/29/florida-medical-examiners-were-releasing-coronavirus-death-data-the-state-made-them-stop/ #SmartNews
55,Coronavirus: Trump faces backlash after US quits WHO ,Coronavirus causes dramatic rise in Americans’ savings rate | Fox Business ,"Forecasters say hurricane season 2020 will be ""active,"" could strain emergency response amid coronavirus pandemic - CBS News "
56,"Like #SpaceX, Coronavirus should also blast off and leave our planet soon with the only difference that the former should return safely. #spacexlaunch","I was told about Q and never looked into it. After coronavirus broke and they wre first got locked down I looked into it, so I'm definitely not well versed with it. I didnt ever hear POTUS the savior, but that is twisted for sure. I've been bothered by no mention of Jesus from Q!",OH #wuhanfentanyl Really? When coronavirus outbreak Wuhantoo
57,"No I'm sure this is completely natural, just like the Coronavirus!","Understandably a little bit overlooked amid the current #GeorgeFloydProtests, but #Coronavirus is still a massive problem in the #USA. For 2nd successive day new #Covid19 cases are well up on the previous week. And the current protests will likely lead to another spike in a week",Insiders describe Kushner as ‘de facto president’ who played key role in delaying coronavirus closures: report | The Hill 
58,how I expect all my friends parents to be because the Coronavirus is still here and I want them to be safe. ,"This is a movement actively preparing for armed confrontation with law enforcement and... In a divided, destabilized post-coronavirus landscape, they could well contribute to widespread violence in the streets of American cities. ","THE BAD NEWS: Dr. Fauci Says ""It's Inevitable"" the Coronavirus Will Return THE GOOD NEWS: He's Wrong About Most Everything (VIDEO) https://www.thegatewaypundit.com/2020/04/bad-news-dr-fauci-says-inevitable-coronavirus-will-return-good-news-wrong-everything-video/?utm_source=Twitter&amp;utm_medium=PostTopSharingButtons&amp;utm_campaign=websitesharingbuttons via @gatewaypundit"
59,all I know is #coronaVirus the hungry virus is happy loves the crowds and is moving just like a magnet!,#Iran's confrontation with #coronavirus successful global model: @saeednamaki https://bit.ly/3diNsyf,Somali government it's must be declared lockdown or curfew night and day becouse the cases of infection corona virus-19 is increasingly so people are saved and that responsibility is required by the government if they do not stop public will be extremely 1k. @BiidAbdirisak
60,"Left: ""wuhan"" coronavirus Right: Krab 2000 Russian hydroacoustic anti-ship mine WAKE UP SHEEPLE ","Everyday @GovPritzker is happy to spread fear about the coronavirus. But, he doesn't seem to have anything to say about the riots. ","China, US, Canada and France co-funded and founded Wuhan lab in 2015. because it was clear that corona virus epidemic/pandemic (Covid-19 is 7th KNOWN iteration of the virus) will happen and the lab was studying virus and vaccines! All founding countries had 100% access to the lab"
61,Odd. If you were half this organized we would have neither a pandemic nor racial violence by white supremacists. But I guess you have more important things to do than your..............job? #Trump #protests #GeorgeFloydProtests #COVID19 #coronavirus,Out & about while staying safe. Face mask by joann_stores. #coronavirus #facemask #selfie #newnormal #319NotCOVID19 https://www.instagram.com/p/CA1HRJyDigk/?igshid=zgkdopozji7s,"In Arizona for all the hospital beds they have, they have never used more than 10% of those beds to treat #coronavirus. They have 7.7M people with 305 deaths. That’s .00004 death rate for the entire population. Why on earth are they still in lock-down?!?!"
62,#SpaceX #LaunchAmerica During a hard time that the world is facing from the epidemic of Coronavirus etc... SpaceX &amp; NASA just made history by the successful launch of the first manned private flight into space... Congrats to all the heroes of this achievement ,So now that the Coronavirus is just about gone. I guess the regular flu will come back now. ,"Coronavirus latest: Pandemic not a time for protests, says NYC mayor"
63,"Anarchists and White Supremacists #RussianInterference are the #EnemyofthePeople not the #FreePress WHY is #Trump helping them? He ALWAYS fights on the other side, for Russia for coronavirus - He's CRIPPLED US Intelligence leaving us open to #outsideinterference","No, the coronavirus does not magically go away with time or social distancing. You misunderstand if you think that is what happens.",Coronavirus denial and climate denial have one thing in common: greed | Opinion
