,Country/Region,only_date,size
1703,Malta,2020-03-09,2
1704,Chile,2020-03-09,1
1705,Kenya,2020-03-10,1
1706,Malta,2020-03-10,1
1707,Ghana,2020-03-10,5
1708,Italy,2020-03-10,2
1709,Gabon,2020-03-10,18
1710,Mongolia,2020-03-10,3
1711,Tunisia,2020-03-10,1
1712,Canada,2020-03-10,36
1713,Burkina Faso,2020-03-10,1
1714,Cameroon,2020-03-10,4
1715,Ireland,2020-03-10,5
1716,Switzerland,2020-03-10,1
1717,Egypt,2020-03-10,1
1718,Costa Rica,2020-03-10,1
1719,Albania,2020-03-10,1
1720,United Arab Emirates,2020-03-10,1
1721,Estonia,2020-03-10,1
1722,Peru,2020-03-10,2
1723,India,2020-03-10,4
1724,Australia,2020-03-10,13
1725,Colombia,2020-03-10,4
1726,Saint Vincent and the Grenadines,2020-03-10,1
1727,Israel,2020-03-10,5
1728,Turkey,2020-03-10,2
1729,South Africa,2020-03-10,3
1730,United Kingdom,2020-03-10,22
1731,Germany,2020-03-10,1
1732,Indonesia,2020-03-10,3
1733,Argentina,2020-03-10,1
1734,Seychelles,2020-03-10,1
1735,France,2020-03-10,5
1736,Trinidad and Tobago,2020-03-10,2
1737,Niger,2020-03-10,1
1738,Fiji,2020-03-10,3
1739,Nepal,2020-03-10,1
1740,Azerbaijan,2020-03-10,1
1741,Mali,2020-03-10,3
1742,Spain,2020-03-10,1
1743,Philippines,2020-03-10,2
1744,Brazil,2020-03-10,2
1745,Panama,2020-03-10,2
1746,Djibouti,2020-03-10,1
1747,Morocco,2020-03-10,4
1748,Thailand,2020-03-10,2
1749,Nigeria,2020-03-10,2
1750,Malaysia,2020-03-10,2
1751,Jamaica,2020-03-10,1
1752,Botswana,2020-03-10,1
1753,Burkina Faso,2020-03-11,1
1754,France,2020-03-11,2
1755,Gabon,2020-03-11,2
1756,Bosnia and Herzegovina,2020-03-11,1
1757,Ireland,2020-03-11,2
1758,United Kingdom,2020-03-11,11
1759,Panama,2020-03-11,8
1760,Seychelles,2020-03-11,1
1761,Fiji,2020-03-11,1
1762,Australia,2020-03-11,5
1763,Peru,2020-03-11,1
1764,Jamaica,2020-03-11,1
1765,Saudi Arabia,2020-03-11,1
1766,Somalia,2020-03-11,1
1767,Philippines,2020-03-11,1
1768,Tunisia,2020-03-11,4
1769,Singapore,2020-03-11,3
1770,Niger,2020-03-11,2
1771,Ghana,2020-03-11,4
1772,Nigeria,2020-03-11,1
1773,Italy,2020-03-11,2
1774,Spain,2020-03-11,1
1775,Indonesia,2020-03-11,2
1776,Tanzania,2020-03-11,1
1777,Morocco,2020-03-11,6
1778,Argentina,2020-03-11,1
1779,New Zealand,2020-03-11,2
1780,Azerbaijan,2020-03-11,1
1781,China,2020-03-11,1
1782,Canada,2020-03-11,30
1783,Colombia,2020-03-11,7
1784,Germany,2020-03-11,3
1785,India,2020-03-11,3
1786,Belgium,2020-03-11,1
1787,Costa Rica,2020-03-11,1
1788,Turkey,2020-03-11,4
1789,Trinidad and Tobago,2020-03-11,1
1790,Chile,2020-03-11,2
1791,Hungary,2020-03-11,1
1792,Israel,2020-03-11,12
1793,Iceland,2020-03-11,1
1794,Germany,2020-03-12,1
1795,China,2020-03-12,1
1796,France,2020-03-12,1
1797,Morocco,2020-03-12,2
1798,Panama,2020-03-12,4
1799,Brazil,2020-03-12,5
1800,Bahamas,2020-03-12,1
1801,Turkey,2020-03-12,5
1802,Ghana,2020-03-12,4
1803,Papua New Guinea,2020-03-12,1
1804,India,2020-03-12,3
1805,Belgium,2020-03-12,2
1806,Malaysia,2020-03-12,3
1807,Trinidad and Tobago,2020-03-12,1
1808,Mali,2020-03-12,1
1809,Australia,2020-03-12,11
1810,Malta,2020-03-12,1
1811,Israel,2020-03-12,12
1812,Guatemala,2020-03-12,1
1813,Canada,2020-03-12,38
1814,Peru,2020-03-12,1
1815,Argentina,2020-03-12,2
1816,Egypt,2020-03-12,4
1817,Venezuela,2020-03-12,1
1818,Liberia,2020-03-12,1
1819,Uganda,2020-03-12,1
1820,United Kingdom,2020-03-12,18
1821,Nigeria,2020-03-12,2
1822,Spain,2020-03-12,2
1823,Singapore,2020-03-12,1
1824,Niger,2020-03-12,1
1825,Seychelles,2020-03-12,2
1826,Colombia,2020-03-12,4
1827,Georgia,2020-03-12,2
1828,Indonesia,2020-03-12,2
1829,Azerbaijan,2020-03-12,3
1830,Gabon,2020-03-12,3
1831,Somalia,2020-03-12,2
1832,Bulgaria,2020-03-12,2
1833,Cameroon,2020-03-12,1
1834,Netherlands,2020-03-12,1
1835,Ireland,2020-03-12,6
1836,United Kingdom,2020-03-13,33
1837,Bolivia,2020-03-13,1
1838,Jamaica,2020-03-13,2
1839,Mongolia,2020-03-13,2
1840,Ghana,2020-03-13,4
1841,Monaco,2020-03-13,2
1842,Kenya,2020-03-13,1
1843,Egypt,2020-03-13,1
1844,Israel,2020-03-13,14
1845,India,2020-03-13,4
1846,Canada,2020-03-13,44
1847,Botswana,2020-03-13,1
1848,Georgia,2020-03-13,2
1849,Nigeria,2020-03-13,1
1850,Philippines,2020-03-13,2
1851,Ireland,2020-03-13,2
1852,Venezuela,2020-03-13,1
1853,Poland,2020-03-13,1
1854,Australia,2020-03-13,8
1855,Gabon,2020-03-13,2
1856,Albania,2020-03-13,2
1857,Hungary,2020-03-13,2
1858,Mali,2020-03-13,1
1859,Cameroon,2020-03-13,3
1860,Belgium,2020-03-13,1
1861,South Africa,2020-03-13,1
1862,Morocco,2020-03-13,3
1863,Indonesia,2020-03-13,1
1864,Colombia,2020-03-13,4
1865,Turkey,2020-03-13,12
1866,Brazil,2020-03-13,1
1867,Panama,2020-03-13,6
1868,Kuwait,2020-03-13,1
1869,Somalia,2020-03-13,2
1870,New Zealand,2020-03-13,1
1871,Tunisia,2020-03-13,3
1872,Azerbaijan,2020-03-13,4
1873,Netherlands,2020-03-13,1
1874,Morocco,2020-03-15,7
1875,Bulgaria,2020-03-15,1
1876,Trinidad and Tobago,2020-03-15,1
1877,Poland,2020-03-15,1
1878,Indonesia,2020-03-15,3
1879,Australia,2020-03-15,11
1880,Turkey,2020-03-15,4
1881,India,2020-03-15,4
1882,Gabon,2020-03-15,1
1883,Costa Rica,2020-03-15,1
1884,China,2020-03-15,3
1885,Ireland,2020-03-15,2
1886,Iran,2020-03-15,1
1887,Philippines,2020-03-15,2
1888,Fiji,2020-03-15,1
1889,Cameroon,2020-03-15,1
1890,Malaysia,2020-03-15,1
1891,Germany,2020-03-15,4
1892,France,2020-03-15,2
1893,Nigeria,2020-03-15,1
1894,Mali,2020-03-15,2
1895,Sweden,2020-03-15,1
1896,Italy,2020-03-15,1
1897,Mongolia,2020-03-15,1
1898,Tunisia,2020-03-15,1
1899,Russia,2020-03-15,2
1900,Albania,2020-03-15,2
1901,Niger,2020-03-15,2
1902,Slovakia,2020-03-15,1
1903,Ghana,2020-03-15,5
1904,South Africa,2020-03-15,1
1905,Lebanon,2020-03-15,1
1906,Panama,2020-03-15,4
1907,Israel,2020-03-15,13
1908,Canada,2020-03-15,25
1909,Mexico,2020-03-15,1
1910,Norway,2020-03-15,1
1911,Botswana,2020-03-15,4
1912,Argentina,2020-03-15,2
1913,Brazil,2020-03-15,2
1914,United Kingdom,2020-03-15,14
1915,Colombia,2020-03-15,5
1916,Chile,2020-03-16,1
1917,Seychelles,2020-03-16,2
1918,Somalia,2020-03-16,2
1919,Tunisia,2020-03-16,2
1920,China,2020-03-16,2
1921,Italy,2020-03-16,1
1922,Ireland,2020-03-16,2
1923,Colombia,2020-03-16,3
1924,Canada,2020-03-16,38
1925,Philippines,2020-03-16,1
1926,Cameroon,2020-03-16,2
1927,Jamaica,2020-03-16,1
1928,Israel,2020-03-16,6
1929,Panama,2020-03-16,3
1930,Ghana,2020-03-16,1
1931,United Kingdom,2020-03-16,11
1932,Turkey,2020-03-16,4
1933,Nicaragua,2020-03-16,1
1934,Morocco,2020-03-16,3
1935,Lebanon,2020-03-16,2
1936,Brazil,2020-03-16,5
1937,United Arab Emirates,2020-03-16,1
1938,Burkina Faso,2020-03-16,1
1939,Paraguay,2020-03-16,1
1940,Mongolia,2020-03-16,1
1941,Nigeria,2020-03-16,5
1942,Gabon,2020-03-16,2
1943,Liberia,2020-03-16,1
1944,Germany,2020-03-16,1
1945,Australia,2020-03-16,13
1946,France,2020-03-16,1
1947,Japan,2020-03-16,1
1948,Pakistan,2020-03-16,1
1949,India,2020-03-16,4
1950,Honduras,2020-03-16,1
1951,Botswana,2020-03-16,1
1952,Indonesia,2020-03-16,1
1953,Iceland,2020-03-16,1
1954,Japan,2020-03-17,4
1955,Brazil,2020-03-17,3
1956,Somalia,2020-03-17,1
1957,New Zealand,2020-03-17,2
1958,France,2020-03-17,1
1959,Colombia,2020-03-17,3
1960,Azerbaijan,2020-03-17,1
1961,Singapore,2020-03-17,1
1962,Pakistan,2020-03-17,1
1963,Italy,2020-03-17,1
1964,United Arab Emirates,2020-03-17,1
1965,Gabon,2020-03-17,4
1966,Seychelles,2020-03-17,1
1967,Bulgaria,2020-03-17,1
1968,Fiji,2020-03-17,2
1969,China,2020-03-17,2
1970,Germany,2020-03-17,1
1971,India,2020-03-17,6
1972,Iceland,2020-03-17,1
1973,Mali,2020-03-17,2
1974,Hungary,2020-03-17,1
1975,Malta,2020-03-17,2
1976,Guatemala,2020-03-17,1
1977,Mexico,2020-03-17,2
1978,Argentina,2020-03-17,2
1979,Liberia,2020-03-17,1
1980,Canada,2020-03-17,29
1981,Switzerland,2020-03-17,1
1982,South Africa,2020-03-17,1
1983,Ghana,2020-03-17,2
1984,Montenegro,2020-03-17,1
1985,Chile,2020-03-17,2
1986,Belgium,2020-03-17,2
1987,Tunisia,2020-03-17,2
1988,Spain,2020-03-17,2
1989,Morocco,2020-03-17,3
1990,Turkey,2020-03-17,4
1991,Indonesia,2020-03-17,1
1992,South Korea,2020-03-17,1
1993,Ireland,2020-03-17,3
1994,Cameroon,2020-03-17,3
1995,Israel,2020-03-17,5
1996,Saudi Arabia,2020-03-17,1
1997,Netherlands,2020-03-17,1
1998,Jamaica,2020-03-17,1
1999,Romania,2020-03-17,1
2000,Botswana,2020-03-17,2
2001,Peru,2020-03-17,1
2002,Australia,2020-03-17,16
2003,Philippines,2020-03-17,2
2004,Panama,2020-03-17,4
2005,United Kingdom,2020-03-17,21
2006,Russia,2020-03-17,1
2007,Moldova,2020-03-18,1
2008,Georgia,2020-03-18,2
2009,Ireland,2020-03-18,2
2010,Ghana,2020-03-18,6
2011,Ethiopia,2020-03-18,1
2012,Costa Rica,2020-03-18,1
2013,Mexico,2020-03-18,2
2014,Nigeria,2020-03-18,2
2015,Liberia,2020-03-18,1
2016,Tunisia,2020-03-18,4
2017,Gabon,2020-03-18,7
2018,Russia,2020-03-18,1
2019,Azerbaijan,2020-03-18,3
2020,Syria,2020-03-18,1
2021,Netherlands,2020-03-18,1
2022,South Africa,2020-03-18,1
2023,Botswana,2020-03-18,2
2024,Chile,2020-03-18,1
2025,Mongolia,2020-03-18,2
2026,Brazil,2020-03-18,2
2027,Germany,2020-03-18,4
2028,Israel,2020-03-18,6
2029,Cameroon,2020-03-18,1
2030,New Zealand,2020-03-18,2
2031,Australia,2020-03-18,13
2032,Albania,2020-03-18,2
2033,Switzerland,2020-03-18,1
2034,Colombia,2020-03-18,6
2035,China,2020-03-18,2
2036,Canada,2020-03-18,27
2037,Jamaica,2020-03-18,1
2038,Egypt,2020-03-18,2
2039,Panama,2020-03-18,6
2040,Philippines,2020-03-18,1
2041,Mali,2020-03-18,2
2042,France,2020-03-18,1
2043,Iceland,2020-03-18,1
2044,Spain,2020-03-18,1
2045,Thailand,2020-03-18,1
2046,Seychelles,2020-03-18,2
2047,Turkey,2020-03-18,4
2048,United Kingdom,2020-03-18,22
2049,India,2020-03-18,2
2050,Japan,2020-03-18,1
2051,Morocco,2020-03-18,2
2052,Fiji,2020-03-18,2
2053,Bulgaria,2020-03-18,1
2054,Malta,2020-03-18,1
2055,Bahamas,2020-03-18,1
2056,Indonesia,2020-03-18,1
2057,Australia,2020-03-19,9
2058,India,2020-03-19,6
2059,Canada,2020-03-19,39
2060,Albania,2020-03-19,2
2061,Cameroon,2020-03-19,1
2062,New Zealand,2020-03-19,4
2063,Nigeria,2020-03-19,5
2064,Brazil,2020-03-19,1
2065,Bangladesh,2020-03-19,1
2066,Morocco,2020-03-19,13
2067,Panama,2020-03-19,3
2068,Chile,2020-03-19,1
2069,Mongolia,2020-03-19,2
2070,Indonesia,2020-03-19,3
2071,Egypt,2020-03-19,1
2072,United Kingdom,2020-03-19,30
2073,Botswana,2020-03-19,2
2074,Israel,2020-03-19,9
2075,Jamaica,2020-03-19,2
2076,Azerbaijan,2020-03-19,2
2077,Ghana,2020-03-19,3
2078,Ukraine,2020-03-19,1
2079,Fiji,2020-03-19,2
2080,Sierra Leone,2020-03-19,1
2081,Russia,2020-03-19,1
2082,South Sudan,2020-03-19,1
2083,Ireland,2020-03-19,2
2084,Peru,2020-03-19,1
2085,Gabon,2020-03-19,1
2086,Tunisia,2020-03-19,1
2087,Tanzania,2020-03-19,1
2088,Mali,2020-03-19,2
2089,Argentina,2020-03-19,4
2090,Pakistan,2020-03-19,2
2091,Burkina Faso,2020-03-19,1
2092,Colombia,2020-03-19,2
2093,Turkey,2020-03-19,5
2094,Germany,2020-03-19,2
2095,El Salvador,2020-03-19,1
2096,Morocco,2020-03-20,1
2097,China,2020-03-20,1
2098,Ireland,2020-03-20,3
2099,Portugal,2020-03-20,1
2100,Belgium,2020-03-20,1
2101,Dominican Republic,2020-03-20,1
2102,Tunisia,2020-03-20,1
2103,Cameroon,2020-03-20,3
2104,Spain,2020-03-20,2
2105,Turkey,2020-03-20,1
2106,Germany,2020-03-20,3
2107,Equatorial Guinea,2020-03-20,1
2108,United Kingdom,2020-03-20,22
2109,Sweden,2020-03-20,1
2110,Mali,2020-03-20,1
2111,Panama,2020-03-20,2
2112,Japan,2020-03-20,2
2113,Nigeria,2020-03-20,3
2114,Ethiopia,2020-03-20,1
2115,Greece,2020-03-20,1
2116,Netherlands,2020-03-20,2
2117,Mexico,2020-03-20,1
2118,Fiji,2020-03-20,2
2119,Gabon,2020-03-20,2
2120,Georgia,2020-03-20,2
2121,Colombia,2020-03-20,3
2122,New Zealand,2020-03-20,1
2123,Ghana,2020-03-20,7
2124,Albania,2020-03-20,1
2125,Indonesia,2020-03-20,3
2126,Mongolia,2020-03-20,2
2127,Azerbaijan,2020-03-20,2
2128,Serbia,2020-03-20,1
2129,Brazil,2020-03-20,2
2130,India,2020-03-20,4
2131,Malaysia,2020-03-20,4
2132,Australia,2020-03-20,7
2133,Canada,2020-03-20,43
2134,Israel,2020-03-20,8
2135,Thailand,2020-03-20,1
2136,United Kingdom,2020-03-21,16
2137,Sri Lanka,2020-03-21,1
2138,Lebanon,2020-03-21,1
2139,India,2020-03-21,5
2140,Trinidad and Tobago,2020-03-21,1
2141,Iceland,2020-03-21,1
2142,Bolivia,2020-03-21,1
2143,Belgium,2020-03-21,1
2144,Botswana,2020-03-21,1
2145,Liberia,2020-03-21,1
2146,Argentina,2020-03-21,1
2147,Ghana,2020-03-21,6
2148,Sudan,2020-03-21,1
2149,Canada,2020-03-21,27
2150,Turkey,2020-03-21,5
2151,Israel,2020-03-21,5
2152,Mongolia,2020-03-21,4
2153,Uganda,2020-03-21,1
2154,Philippines,2020-03-21,1
2155,Indonesia,2020-03-21,2
2156,Gabon,2020-03-21,3
2157,Cameroon,2020-03-21,1
2158,Netherlands,2020-03-21,2
2159,Azerbaijan,2020-03-21,2
2160,Albania,2020-03-21,1
2161,Brazil,2020-03-21,1
2162,Australia,2020-03-21,15
2163,New Zealand,2020-03-21,2
2164,Georgia,2020-03-21,1
2165,South Africa,2020-03-21,1
2166,Niger,2020-03-21,1
2167,Costa Rica,2020-03-21,1
2168,Nigeria,2020-03-21,2
2169,Norway,2020-03-21,1
2170,Pakistan,2020-03-21,1
2171,Panama,2020-03-21,4
2172,Bulgaria,2020-03-21,2
2173,France,2020-03-21,2
2174,Paraguay,2020-03-21,1
2175,Tunisia,2020-03-21,1
2176,Colombia,2020-03-21,1
2177,Egypt,2020-03-21,1
2178,Germany,2020-03-21,3
2179,Namibia,2020-03-21,1
2180,Ireland,2020-03-21,1
2181,Morocco,2020-03-21,4
2182,Yemen,2020-04-29,1
2183,Mali,2020-04-29,3
2184,Russia,2020-04-29,3
2185,Ethiopia,2020-04-29,1
2186,Libya,2020-04-29,1
2187,Nigeria,2020-04-29,49
2188,Bosnia and Herzegovina,2020-04-29,1
2189,Ireland,2020-04-29,16
2190,Guyana,2020-04-29,1
2191,Venezuela,2020-04-29,2
2192,Greece,2020-04-29,2
2193,Cuba,2020-04-29,1
2194,Afghanistan,2020-04-29,1
2195,Costa Rica,2020-04-29,3
2196,Cameroon,2020-04-29,17
2197,Japan,2020-04-29,7
2198,Italy,2020-04-29,4
2199,Lebanon,2020-04-29,2
2200,Gabon,2020-04-29,24
2201,Seychelles,2020-04-29,6
2202,Papua New Guinea,2020-04-29,1
2203,Thailand,2020-04-29,2
2204,Mexico,2020-04-29,5
2205,Dominican Republic,2020-04-29,2
2206,Trinidad and Tobago,2020-04-29,1
2207,Saudi Arabia,2020-04-29,7
2208,Senegal,2020-04-29,1
2209,Estonia,2020-04-29,1
2210,Malaysia,2020-04-29,4
2211,France,2020-04-29,17
2212,Albania,2020-04-29,7
2213,Maldives,2020-04-29,3
2214,Austria,2020-04-29,3
2215,Bulgaria,2020-04-29,3
2216,Morocco,2020-04-29,21
2217,Pakistan,2020-04-29,15
2218,Spain,2020-04-29,4
2219,Panama,2020-04-29,27
2220,India,2020-04-29,45
2221,Lithuania,2020-04-29,1
2222,Botswana,2020-04-29,8
2223,Philippines,2020-04-29,19
2224,Indonesia,2020-04-29,9
2225,Norway,2020-04-29,3
2226,Jamaica,2020-04-29,9
2227,Bangladesh,2020-04-29,1
2228,Niger,2020-04-29,3
2229,Portugal,2020-04-29,3
2230,Zambia,2020-04-29,1
2231,Tunisia,2020-04-29,9
2232,Fiji,2020-04-29,5
2233,Latvia,2020-04-29,1
2234,Peru,2020-04-29,5
2235,South Sudan,2020-04-29,1
2236,China,2020-04-29,6
2237,Azerbaijan,2020-04-29,21
2238,Mongolia,2020-04-29,7
2239,Tanzania,2020-04-29,1
2240,Netherlands,2020-04-29,2
2241,Egypt,2020-04-29,4
2242,United Kingdom,2020-04-29,118
2243,United Arab Emirates,2020-04-29,3
2244,Finland,2020-04-29,4
2245,Israel,2020-04-29,54
2246,Turkey,2020-04-29,37
2247,South Africa,2020-04-29,19
2248,Belgium,2020-04-29,6
2249,Chile,2020-04-29,6
2250,Sweden,2020-04-29,1
2251,Zimbabwe,2020-04-29,1
2252,Namibia,2020-04-29,1
2253,Somalia,2020-04-29,7
2254,Slovenia,2020-04-29,1
2255,Georgia,2020-04-29,4
2256,Argentina,2020-04-29,11
2257,Canada,2020-04-29,213
2258,Switzerland,2020-04-29,4
2259,Burkina Faso,2020-04-29,4
2260,Ghana,2020-04-29,20
2261,Germany,2020-04-29,16
2262,Bolivia,2020-04-29,1
2263,Australia,2020-04-29,99
2264,New Zealand,2020-04-29,8
2265,Sri Lanka,2020-04-29,1
2266,Kenya,2020-04-29,5
2267,Poland,2020-04-29,2
2268,Kuwait,2020-04-29,2
2269,Brazil,2020-04-29,14
2270,Uganda,2020-04-29,1
2271,Colombia,2020-04-29,18
2272,Turkey,2020-05-30,30
2273,Uganda,2020-05-30,2
2274,Angola,2020-05-30,1
2275,Venezuela,2020-05-30,1
2276,United Arab Emirates,2020-05-30,10
2277,United Kingdom,2020-05-30,243
2278,Ukraine,2020-05-30,1
2279,Albania,2020-05-30,4
2280,Tunisia,2020-05-30,4
2281,Mali,2020-05-30,5
2282,Trinidad and Tobago,2020-05-30,5
2283,Montenegro,2020-05-30,2
2284,Gambia,2020-05-30,1
2285,Gabon,2020-05-30,29
2286,Bangladesh,2020-05-30,2
2287,Bulgaria,2020-05-30,2
2288,Bahrain,2020-05-30,1
2289,Morocco,2020-05-30,18
2290,France,2020-05-30,13
2291,Bahamas,2020-05-30,1
2292,Netherlands,2020-05-30,12
2293,Mongolia,2020-05-30,3
2294,Finland,2020-05-30,1
2295,Azerbaijan,2020-05-30,8
2296,New Zealand,2020-05-30,7
2297,Italy,2020-05-30,4
2298,Niger,2020-05-30,5
2299,Fiji,2020-05-30,5
2300,Nigeria,2020-05-30,69
2301,Norway,2020-05-30,1
2302,Ethiopia,2020-05-30,1
2303,Pakistan,2020-05-30,24
2304,Panama,2020-05-30,15
2305,Burundi,2020-05-30,1
2306,Barbados,2020-05-30,1
2307,Georgia,2020-05-30,2
2308,Brazil,2020-05-30,22
2309,Israel,2020-05-30,50
2310,Jamaica,2020-05-30,5
2311,Ireland,2020-05-30,15
2312,Iraq,2020-05-30,1
2313,Japan,2020-05-30,10
2314,Iran,2020-05-30,1
2315,Kenya,2020-05-30,7
2316,Kuwait,2020-05-30,2
2317,Indonesia,2020-05-30,6
2318,Latvia,2020-05-30,1
2319,Botswana,2020-05-30,6
2320,Belgium,2020-05-30,13
2321,India,2020-05-30,70
2322,Liberia,2020-05-30,3
2323,Libya,2020-05-30,1
2324,Honduras,2020-05-30,1
2325,Luxembourg,2020-05-30,1
2326,Malaysia,2020-05-30,2
2327,Maldives,2020-05-30,1
2328,Greece,2020-05-30,3
2329,Ghana,2020-05-30,26
2330,Germany,2020-05-30,21
2331,Mexico,2020-05-30,2
2332,Australia,2020-05-30,56
2333,Egypt,2020-05-30,9
2334,Zimbabwe,2020-05-30,1
2335,Sri Lanka,2020-05-30,1
2336,Somalia,2020-05-30,4
2337,Singapore,2020-05-30,5
2338,Sweden,2020-05-30,1
2339,Seychelles,2020-05-30,6
2340,Chile,2020-05-30,3
2341,Cyprus,2020-05-30,1
2342,South Africa,2020-05-30,21
2343,Cameroon,2020-05-30,19
2344,Senegal,2020-05-30,1
2345,Sudan,2020-05-30,2
2346,Switzerland,2020-05-30,2
2347,Saudi Arabia,2020-05-30,3
2348,Denmark,2020-05-30,3
2349,Philippines,2020-05-30,1
2350,Russia,2020-05-30,4
2351,Costa Rica,2020-05-30,5
2352,China,2020-05-30,2
2353,Romania,2020-05-30,1
2354,Colombia,2020-05-30,5
2355,Qatar,2020-05-30,5
2356,Tajikistan,2020-05-30,1
2357,Argentina,2020-05-30,6
2358,Portugal,2020-05-30,1
2359,Canada,2020-05-30,221
2360,Tanzania,2020-05-30,9
2361,Djibouti,2020-05-30,1
2362,Poland,2020-05-30,1
2363,Thailand,2020-05-30,4
2364,Spain,2020-05-30,9
2365,Guinea,2020-06-13,1
2366,Honduras,2020-06-13,4
2367,Cameroon,2020-06-13,62
2368,Guinea-Bissau,2020-06-13,1
2369,Chile,2020-06-13,22
2370,Guyana,2020-06-13,1
2371,Afghanistan,2020-06-13,5
2372,Vietnam,2020-06-13,6
2373,Iceland,2020-06-13,4
2374,Western Sahara,2020-06-13,1
2375,India,2020-06-13,1525
2376,Yemen,2020-06-13,3
2377,Chad,2020-06-13,1
2378,Central African Republic,2020-06-13,3
2379,Indonesia,2020-06-13,52
2380,Iran,2020-06-13,2
2381,Zambia,2020-06-13,4
2382,Iraq,2020-06-13,5
2383,Canada,2020-06-13,588
2384,Ireland,2020-06-13,95
2385,Hungary,2020-06-13,5
2386,Botswana,2020-06-13,28
2387,Brunei,2020-06-13,1
2388,Greece,2020-06-13,5
2389,Egypt,2020-06-13,21
2390,El Salvador,2020-06-13,2
2391,Equatorial Guinea,2020-06-13,2
2392,Uzbekistan,2020-06-13,1
2393,Uruguay,2020-06-13,4
2394,Estonia,2020-06-13,2
2395,Ecuador,2020-06-13,5
2396,United Kingdom,2020-06-13,770
2397,Dominican Republic,2020-06-13,6
2398,Ethiopia,2020-06-13,8
2399,Djibouti,2020-06-13,2
2400,Cambodia,2020-06-13,1
2401,Denmark,2020-06-13,6
2402,Cyprus,2020-06-13,5
2403,Guatemala,2020-06-13,7
2404,Finland,2020-06-13,14
2405,Bulgaria,2020-06-13,2
2406,France,2020-06-13,99
2407,Cuba,2020-06-13,4
2408,Venezuela,2020-06-13,10
2409,Croatia,2020-06-13,1
2410,Gabon,2020-06-13,22
2411,Costa Rica,2020-06-13,3
2412,Gambia,2020-06-13,3
2413,Colombia,2020-06-13,24
2414,Georgia,2020-06-13,4
2415,Brazil,2020-06-13,45
2416,China,2020-06-13,24
2417,Germany,2020-06-13,86
2418,Ghana,2020-06-13,41
2419,Burkina Faso,2020-06-13,4
2420,Fiji,2020-06-13,11
2421,Libya,2020-06-13,1
2422,Italy,2020-06-13,36
2423,Rwanda,2020-06-13,11
2424,Russia,2020-06-13,10
2425,Romania,2020-06-13,3
2426,Qatar,2020-06-13,20
2427,Portugal,2020-06-13,15
2428,Poland,2020-06-13,9
2429,Philippines,2020-06-13,34
2430,Peru,2020-06-13,16
2431,Saudi Arabia,2020-06-13,31
2432,Australia,2020-06-13,125
2433,Papua New Guinea,2020-06-13,1
2434,Panama,2020-06-13,41
2435,Austria,2020-06-13,10
2436,Pakistan,2020-06-13,560
2437,Oman,2020-06-13,11
2438,Norway,2020-06-13,6
2439,Nigeria,2020-06-13,132
2440,Niger,2020-06-13,8
2441,Paraguay,2020-06-13,1
2442,Senegal,2020-06-13,6
2443,Seychelles,2020-06-13,10
2444,Sierra Leone,2020-06-13,2
2445,Togo,2020-06-13,1
2446,Thailand,2020-06-13,9
2447,Tanzania,2020-06-13,17
2448,Syria,2020-06-13,3
2449,Switzerland,2020-06-13,44
2450,Argentina,2020-06-13,33
2451,Armenia,2020-06-13,5
2452,Sweden,2020-06-13,9
2453,Suriname,2020-06-13,1
2454,Sudan,2020-06-13,1
2455,Sri Lanka,2020-06-13,26
2456,Spain,2020-06-13,82
2457,South Sudan,2020-06-13,3
2458,South Korea,2020-06-13,9
2459,South Africa,2020-06-13,110
2460,Somalia,2020-06-13,11
2461,Tunisia,2020-06-13,18
2462,Slovenia,2020-06-13,2
2463,Singapore,2020-06-13,16
2464,Nicaragua,2020-06-13,4
2465,Israel,2020-06-13,68
2466,New Zealand,2020-06-13,11
2467,Netherlands,2020-06-13,32
2468,Malawi,2020-06-13,10
2469,Luxembourg,2020-06-13,4
2470,Lithuania,2020-06-13,3
2471,Liechtenstein,2020-06-13,1
2472,Trinidad and Tobago,2020-06-13,6
2473,Liberia,2020-06-13,6
2474,Lebanon,2020-06-13,9
2475,Belgium,2020-06-13,36
2476,Malaysia,2020-06-13,19
2477,Latvia,2020-06-13,2
2478,Kuwait,2020-06-13,12
2479,Kenya,2020-06-13,77
2480,Jordan,2020-06-13,4
2481,Japan,2020-06-13,28
2482,Belize,2020-06-13,1
2483,Bolivia,2020-06-13,4
2484,Jamaica,2020-06-13,34
2485,Bosnia and Herzegovina,2020-06-13,1
2486,United Arab Emirates,2020-06-13,85
2487,Albania,2020-06-13,6
2488,Algeria,2020-06-13,1
2489,Andorra,2020-06-13,3
2490,Nepal,2020-06-13,26
2491,Bahamas,2020-06-13,3
2492,Namibia,2020-06-13,5
2493,Mozambique,2020-06-13,1
2494,Morocco,2020-06-13,45
2495,Bahrain,2020-06-13,6
2496,Bangladesh,2020-06-13,59
2497,Turkey,2020-06-13,137
2498,Montenegro,2020-06-13,4
2499,Mongolia,2020-06-13,9
2500,Belarus,2020-06-13,1
2501,Uganda,2020-06-13,38
2502,Angola,2020-06-13,1
2503,Monaco,2020-06-13,1
2504,Mexico,2020-06-13,19
2505,Malta,2020-06-13,8
2506,Mali,2020-06-13,9
2507,Ukraine,2020-06-13,1
2508,Maldives,2020-06-13,10
2509,Azerbaijan,2020-06-13,15
2510,Zimbabwe,2020-06-13,10
