,Positive,Neutral,Negative
11,"""Coronavirus: US top infectious disease doctor says drug trial shows 'quite good news'"" #Coronavirus ",Sindh govt denies reports of lifting coronavirus lockdown http://dlvr.it/RVjmGv,G-13 should also be watched very closely. Any study or research why cases are increased all of sudden? And what are the reasons for house wives contracting corona virus?
12,While if you want me to share the insights of what's going on within the city/country. I would be glad to assist or to support @pid_gov #coronavirus #lockdownpakistan #StayHomeSaveLives,"CGSS has published an article titled, ""How coronavirus could change the current world order and the role of the World Health Organization"" by Ms. Zahra Zahid Durrani CGSS Ambassador (Peshawar) and MPhil Student, University of Peshawar. To view: http://cgss.com.pk/paper/pdf/How-…",Coronavirus could leave HALF the world's workforce unemployed https://mol.im/a/8271213 via @MailOnline
13,"#Shukar_Alhamdullah! *Karbala and #Najaf* - officially free of #CoronaVirus. #O_Allah! Do not deprive us of the #Ziarah_Of_Hussain (slwt) #Hussain (slwt) is in our soul, #Karbala is in our heart Voice @MirHasanMir1",Agree or Not? #NewDayNewWay #faadithoughts #IrrfanKhan #Legend #remdesivir #Hitman #SeizeTheLightSpoilers #COVID19 #Covid_19 #irfankhanactor #Pakistan #poetry #CoronavirusLockdown #coronavirus ,Facebook CEO warns coronavirus outbreaks likley after reopenings https://cryptocycle.wordpress.com/2020/04/29/facebook-ceo-warns-coronavirus-outbreaks-likley-after-reopenings/
14,Great to see Balochistan govt using best possible means to track and control Corona virus spread.,"#Pakistan coronavirus confirmed cases:15525 12238 cases in last 25 days 26-2 1st case 24-3 1000 31-3 2039 5-4 3287 7-4 4074 11-4 5038 14-4 5985 16-4 7016 18-4 7993 20-4 9216 22-4 10,513 23-4 11155 24-4 11940 26-4 13328 27-4 13909 29-4 15525 ",This news has created more hype than Corona Virus! ‍ 
15,"even if there is only one patient of coronavirus on the earth, it is as dangerous as if the whole world is victim of coronavirus ...!!! we should not forget that it was spread from one patient in the beginning !!!! ",Oscars to admit streamed films next year as coronavirus upends movie going - https://breakingnewspak.com/oscars-to-admit-streamed-films-next-year-as-coronavirus-upends-movie-going/ #Pakistan,"#Coronavirus global as on 30/4/20 @3.30PST: Cases: Total: 3,207,543 Recovered: 996,958 Active: 1,982,957 Closed: 1,224,327 Deaths: Total: 227,379 In last 24hrs: 10,362 Most deaths: USA: 61,180(5.8%) Italy: 27,682(13.6%) Spain: 24,275(10.3%) France: 24,087((14%)"
16,BBC News - Coronavirus: Sanitiser maker's links back to Victorian cough cure ,"Coronavirus began spreading in the US in January — predating President Trump’s travel restrictions and the detection of community transmission, CDC says ",the corona virus was developed by the governments of the world to lock people up with gaming consoles and tactical shooter games to be trained for the inevitable zombie apocalypse
17,#Pakistan is now in the Top 10 with most active #Covid cases. And this is only for the ones being reported. May Allah almighty help us. Aameen. #coronavirus #CoronaVirusPakistan #Covid_19,BBC News - Coronavirus: Italy's Tower of Pisa reopens after three months shut ,Governor Imran Ismail Blames Sindhi People For Giving Him Coronavirus #GovernorSindhMustResign https://nayadaur.tv/amp/2020/04/governor-imran-ismail-blames-sindhi-people-for-giving-him-coronavirus/ via @nayadaurpk
18,Coronavirus: Belgian Prince Joachim tests positive after lockdown party https://www.bbc.co.uk/news/world-europe-52864072,"#Schools not to reopen from june 1, says #Sindh #Education #Department, #Pakistan. Keep visiting http://gofrixty.com for updates. #coronavirus #schoolreopening #SchoolTimes #COVID19Pakistan #CoronavirusLockdown","#Coronavirus UPDATE: CASES WORLDWIDE =3,184,343 DEATHS =226,716 SERIOUS/CRITICAL CONDITION =59,660 RECOVERED =988,773 COUNTRIES WORLDWIDE REPORTING CASES =204 3:00AM #FastNews #News #COVID19 #CoronaVirusUpdates #StayHomeSaveLives #PK"
19,So no in cage interviews this time then? Btw this will be like 4th UFC event since coronavirus became a global pandemic so my question is why hasn’t NBA started yet? What are they waiting for? ,BBC News - Coronavirus: Shielders in England allowed outdoors again from Monday ,During start of the pandemic an expert was saying that 70% of world population will get infected with corona virus. This is dreadful to think about now.
20,"A spike in harassment of Asian-Americans since the coronavirus pandemic began has led community activists in the U.S. to fight back —rallying on social media, supporting each other online and forming street patrols.. ","These are the cities with the most number of Covid-19 cases in South Asia: 1. Mumbai: 38,442 2 Karachi: 21,870 3. Delhi: 18,549 4. Dhaka: 15,790 5. Chennai: 13,980 6. Lahore: 11,679 7. Ahmedabad: 11,597 #COVID19Pakistan #coronavirus #India #Bangladesh",More than 68 thousand identified #Corona cases in #Pakistan An alarming situation!!! #CoronaVirusPakistan #coronavirusinpakistan #coronavirus 
21,Chinese coronavirus vaccine could be ready by year-end ,A look at the inside of #Masjid_e_Nabwi before it opens today for public. #Coronavirus #SaudiArabia #Covid_19 #TimesOfKarachi,Taking exams in the peak of coronavirus will be the biggest blunder #DelayUHSsupplyExams @ImranKhanPTI
22,BBC News - Coronavirus: Backlash after Trump signals US exit from WHO ,"More than 200 schools in South Korea have been forced to close just days after they reopened, due to a new spike in coronavirus cases. Before they closed, we spent the day with pupils to see what changes were being made. http://bbc.in/2Xb0gRz",Stopping this exam or delaying it will be one of the biggest step in coronavirus prevention #DelayUHSsupplyExams Please @ImranKhanPTI Save this nation
23,"Rightly said, Sir. Quitting smoking can actually help protect against coronavirus. And. Thankyou for your kind words and encouragement, they mean a lot and we truly appreciate it :)",Coronavirus: Pakistan's pharma firm to import potential treatment from Bangladesh. #pakistan,April 2020 - Healthcare Workers Deaths = 05 Provincial breakdown: KP: 01 Sindh: 01 Punjab: 01 Balochistan: 01 GB: 01 #healthcareworkers #Pakistan #coronavirus
24,"4/4 5) For *A- blood* 03224664551 , 03066640094 6) For *B- blood* 03026609743. Thanks to Dr Babar Butt(Associate Professor) *kindly, must donate your plasma if you have been coronavirus patient, only Convalescent Plasma #COVID19Pakistan #Covid_19 #Pakistan","Coronavirus Showed How Globalization Broke the World Do unto others as you wish them to do unto you, because more people in more places in more ways on more days can now do unto you and you unto them like never before ",https://youtu.be/9uhpb42IDRE In remembrance and for condolences for the people who died due to this #CoronaVirus #Covid19 and #Plan #Crash flying from #Lahore to #Karachi in this #Ramadan. All of my #Prayers are with the families who lost their beloveds.
25,India announces major easing of coronavirus lockdown ,"Family Says Tearful Goodbye to 22-Year-Old Victim | Coronavirus News for May 21, 2020 ",Thread: (Healthcare workers Dying of Coronavirus) #healthcareworkers #Pakistan #coronavirus
26,"03244786111 4) For *0+ blood* : 03315519033 , 03097902717 , 03054532257 5) For *A- blood* 03224664551 , 03066640094 6) For *B- blood* 03026609743. *kindly,must donate your plasma if you have been coronavirus patient,only Convalescent Plasma(having antibodies against Covid-19) ",Agha khan warriors are not following SOPs for corona virus. They are meeting people. Agha khan is also responsible for spreading. All they say is to go for screening costing more than 8k ! ,"ARY is such a disgusting channel, @reportpemra should take notice against @ARYNEWSOFFICIAL as for the executive @dr_seemin of JPMC (which is serving in Coronavirus wonderfully) is spreading false news. @cybercrimefia"
27,We want these to be our new work stations please! #SocialDistancing #CoronaVirus #socialdiarymagazine https://www.instagram.com/p/CA08V9_AerI/?igshid=f9id66qhwfkh,Terrorists k baadd pesh e kidmat ha LOCUST and CORONAVIRUS,India reports it’s single biggest daily jump in deaths from Coronavirus: 205
28,"I have Tested Positive for Corona Virus &amp; Quarantined at my Home with immediate effect,Please Remember me in your Prayers,Stay Safe Everyone ","Pakistan averaging close to 2,000 Coronavirus cases daily since the past two weeks ","Deaths from Coronavirus in India cross 5,000"
29,Chinese coronavirus vaccine could be ready by year-end http://qbnews5.com/chinese-coronavirus-vaccine-could-be-ready-by-year-end/,Mexico and Saudi Arabia have gone past China in total Coronavirus cases,so many tweets on my tl about people being tested positive of corona virus and this is really gut wrenching please take care of yourself and your family. Stay at home pleaseeeeee!!!!??!! there are so many lives at stake just because of our carelessness.
30,"Covid-19 alarmingly increasing in Pakistan even effecting human rights defenders, Doctors, Paramedical staff and social workers. #CoronaVirus @secgen @UN @UNGeneva @OHCHRAsia @UN_HRC @usembislamabad @usconsulatekhi @EUPakistan @WHO","coronavirus killed the influencer market – maybe for good !? ""...brands drop sponsored content and suspend product delivery, the influencer economy is going back to the basics. That may not be the worst thing."" https://www.vice.com/en_us/article/epgypz/coronavirus-could-finally-pop-the-influencer-bubble",Sindh govt allows private hospitals to establish coronavirus isolation wards https://arynews.tv/en/coronavirus-isolation-wards-sindh-govt-private-hospitals/ @BBhuttoZardari @BakhtawarBZ @AseefaBZ
31,Peru’s coronavirus response was ‘right on time’ – so why isn't it working? https://www.theguardian.com/global-development/2020/may/20/peru-coronavirus-lockdown-new-cases?CMP=share_btn_tw #peru #covid19 #coronainperu #lockdowns,Scientists identify seven medicines including Xanax that could be used to block coronavirus ,"May be suffering from coronavirus symptoms, says Abrar Ul Haq http://dlvr.it/RXgd5c"
32,"Corona is like your wife. Initially, you try to control it then you realize that you can't. Then you learn to live with it :) #coronavirus","India reports it’s signal biggest jump in daily Coronavirus cases: 8,336","@zfrmrza @Asad_Umar @ImranKhanPTI What purpose it serves to GoP if Dr. Zafar Mirza the Official spokes person gives Worldwide details of Coronavirus cases. Moreover, Infected cases are misleading too; 220Mn are not tested. Hospitalised &amp; Deaths in is enough+share good things"
33,"Coronavirus: 99% confident that COVID-19 vaccine will work, says Chinese firm ",FDA Says Hydroxychloroquine and Chloroquine Can Be Used to Treat Coronavirus ,Lost a family relative to corona virus today. It's VERY MUCH REAL people. Stay indoors and stay safe!
34,"I am just waiting. Just waiting. For amazon warehouses to burn down. Their offices too. Like anything amazon, fk that. Like remember when Amazon was like “donate your sick leave to your coworkers that need it”??? Like they spread coronavirus so much",Coronavirus: 2nd Wave Hits China ,"#Coronavirus is rapidly increasing manifolds in Pakistan, just today knew about few friends who are tested positive for it. @hamzashafqaat said “3 people (on average) die bcz of covid after every hour in Pakistan”, situation is getting tensed yet Govt seems clueless &amp; helpless."
35,"Coronavirus or not, cant we just nominate people to be quarantined?? Better place to dedicate is PM House , cos acc to youthias PM is living i bani gala.??",Coronavirus: How Media Has Been Faring in the Testing Times of This Pandemic ,Global deaths due to various causes and #coronavirus 
36,It might be the best time to quit smoking in wake of #COVID__19 as you need strong lungs to beat this deadly disease. Amidst all the Coronavirus havoc @SYNCHPakistan’s #TobaccoFreeHomes campaign is highly commendable.,"Facts #coronavirus vaccine will contains special bio ink that can be injected into a person and will contain someone's vaccine record. Like microchip,like an invisible tattoo it will be able to track people or enter any personal info into the database #protests #riots2020 #SpaceX",Why people nowadays are thinking that Covid-19 is internationally fake propaganda? And there’s no such thing like Corona #coronavirus #SaturdayThoughts #riots2020
37,"RT: Top 10 European Cup finals ever: Liverpool 2005? Man United 1999? Real Madrid 1960?: The 2020 Champions League final would have been played Saturday, May 30, before the coronavirus, so let's look at the top 10 finals from history. http://dlvr.it/RXgWvn",GUIDELINES for the working of District Judiciary in Punjab from 01-06-2020 #Unlock #lockdown #coronavirus #COVID19Pakistan #courts #PunjabCoronavirusUpdate #Pakistan,"May be suffering from coronavirus symptoms, says Abrar Ul Haq http://dlvr.it/RXgbFl"
38,"Well, I'm now convinced that God forbid but we're all gonna get corona at some time or other. Just be prepared for it Take those calcium and vitamin supplements, eat healthy and sleep well #covid19 #coronavirus",On the Directions of President PPP District Central Zafar Ahmed & mine @HasanMuhajir4 &amp; his team fighting against Coronavirus @BBhuttoZardari @BakhtawarBZ @AseefaBZ @murtazawahab1,CoronaVirus Death Toll Rises In Pakistan |PTI Government Failed On All F... https://youtu.be/noW6nt7YfE8 via @YouTube
39,TV anchor Maria Memon self-isolating after testing positive for coronavirus Follow our updates on #coronavirus here: http://dawn.com/live-blog/,"Congratulations guys! we have just crossed 65000 cases ,please don't stop socialising, party hard! party till you drop ....dead. Yours truly #coronavirus #REALITY","There is no worse news than this in last 24 hours Sindh has reported highest single day jump as 1,247 new #coronavirus cases were confirmed"
40,Coronavirus is just like Russian horror games? ,WATCH: Restaurant in Lithuania displays mannequins to attract customers Follow our updates on #coronavirus here: http://dawn.com/live-blog/,"Spent a few days in the village without any internet connection; disconnected from the world and twitter. No worrying about corona virus, current affairs , scandals and other useless news. When I returned, my twitter feed was full of toxic news ,bullying and disheartening tweets."
41,Trump Official Suggests the Coronavirus Will Help Bring Back American Jobs: ‘You Can’t Make This Stuff Up’ https://coverpagemag.com/2020/01/31/trump-official-suggests-the-coronavirus-will-help-bring-back-american-jobs-you-cant-make-this-stuff-up/,MNA Multan Malik Amir Doggar Corona Virus test positive. May he get well soon Ameen! ,"Almost every other person I know was posting about someone they know getting infected with COVID-19, Lahore saw it's highest rise in cases today. Things are getting out of hand! #COVID19Pakistan #coronavirus"
42,Chinese Medical staff on the front line to fight the corona virus. Salute to their bravery and courage. Proud of you. #CoronavirusOutbreak #China #coronarvirus,Really appreciated the humanity act! #coronavirus #CoronavirusOutbreak https://twitter.com/VarmaPravitha/status/1222765655943856128/video/1,Prevention of virus My Foot. Since 11th May Govt is doing every step for Herd Immunity.. They have already hands up. Risking millions of people. #coronavirus #lockdown #PTIGovernment @zfrmrza @ImranKhanPTI @UsmanAKBuzdar @AliHZaidiPTI
43,@SindhHealthDpt has decided on monitoring pilgrims from #Iraq along with the passengers coming in from any other country that has #Coronavirus patients present currently. #COVID19 #COVID2019 #COVID19Pakistan #CoronavirusOutbreak #CoronavirusUpdates #CoronavirusInPakistan,"Read to know, how to avoid the virus. Posts and food from China are safe as the virus cannot the journey. #CoronaVirus Up to 24 people in Finland possibly exposed to coronavirus | Yle Uutiset | http://yle.fi",Sudan's ousted President Omar Hassan al-Bashir has been transferred from prison to hospital with symptoms of coronavirus. 
44,"2020 has already seen:

•Coronavirus outbreak
•7.7M earthquake by Cuba & Jamaica
•Major quakes in Puerto Rico & Turkey
•Kobe & Gianna died
•Australian bushfires
•Taal Volcano eruption

You never know when your time’s up. Show your loved ones that you love them & enjoy life.",Coronavirus: Returning Britons could remain in quarantine for 14 days | World #Latest #LatestNews http://rviv.ly/Xf5lhG #uncategorized,"US CDC reports total of 1.74 million coronavirus cases, 102,785 deaths Follow our updates on #coronavirus here: http://dawn.com/live-blog/"
45,Spread of coronavirus prompts CDC to expand 'enhanced health screenings' to 2 more US airports http://dlvr.it/RNV4nt pic.twitter.com/aWHqnWHk3y,Coronavirus: Returning Britons could remain in quarantine for 14 days | World #Latest #LatestNews http://rviv.ly/dkCOsy #uncategorized,Saudia Arab KSA has imposed 1000 Saudi Riyal penalty for those who would be outside of home without mask. #coronavirus
46,"The Chinese government prevented the Muslims of ughyer from celebrating Eid. Now, the Chinese can only celebrate their new year (of the rat) via social media. Out of fear of contracting the coronavirus 
 but they plan and Allah plans. And Allah is the best of planners #chinaCoronpic.twitter.com/XJjTxTj5H0","Eating bats , lizard , snake , pigs , dog , Monkey m, causes #coronavirus. All these things Are ban in islam. Thats why I love islam ","Fifty-seven people, including five doctors, have died in one day. It is requested that the lockdown be lightened so that on so many deaths but there is no response from international organizations... #coronavirus"
47,"Thank you for Support
Latest Video about coronavirus
https://youtu.be/-JP9vIp7M6Q 
#coronavirus #coronavirusupdate #coronavirusdeaths #coronavirusitalIa #CoronationStreet #coronavirusindia #coronaviruswuhan #china #wuhan #ChinaziVirus #VIRUS_CORONA #virus","I am in China now. If I will go outside I will get coronavirus. Should I? Your government is not even caring about Pakistanis living in China, how come you care so much about Kashmiris?","Given that Lahore, Karachi and Islamabad/Rawalpindi have over 55% of all Coronavirus cases in Pakistan, a 14-day curfew/lockdown in these cities is essential to break the chain of transmission"
48,"Coronavirus news and real-time updates: global cases in the top 69,000 https://instant.com.pk/2020/02/coronavirus-news-and-real-time-updates-global-cases-in-the-top-69000/ …",God Help all Human from Coronavirus,"#Italy records 111 new coronavirus deaths, 416 new cases Follow our updates on #coronavirus here: http://dawn.com/live-blog/"
49,Rush Limbaugh defends Trump from coronavirus criticism: 'He's actually trying to protect the United States' http://dlvr.it/RQlNXP pic.twitter.com/Q4n1mzARDt,very God Save all human and ALL GREAT CHINES PEOPLE FROM coronavirus ATTACK,"Instead of seeking a cure for the epidemic Corona virus, the United States is sending rockets into space. It now appears to be a synthetic virus developed by the United States itself. #SpaceX #SpaceXDragon #NASA @POTUS"
50,Hand sanitiser or hand washing – which is more effective against coronavirus? https://www.theguardian.com/world/2020/feb/28/hand-sanitiser-or-hand-washing-which-more-effective-against-coronavirus-covid-19?CMP=share_btn_tw …,Pakistan stopped air travel for china...coronavirus ,"Vaccine and coronavirus skeptics packed into a hotel for a conference over Memorial Day weekend, defying guidelines "
51,"#CoronaVirusUpdates
#coronavirususa
#coronavirusPakistan
#CoronavirusOutbreak

Wearing a mask will protect you from coronavirus? Here's the answer https://thenamal.com/featured/wearing-a-mask-will-protect-you-from-coronavirus-heres-the-answer/ …","An exclusive CGTN video ""Wuhan's war on #COVID19"" shows how China has spared no effort in fighting this war. #战武汉",As of yesterday 1. #Pakistan reported the maximum number of #coronavirus cases in a day (&gt;2600) 2.Highest test positivity ratio(22%) 3.Test positivity ratio has doubled in one month's time 4. Maximum number of citizens on ventilators (&gt;165). 80% of which have worst outcomes
52,"U.S. Health Workers Responding to Coronavirus Lacked Training and Protective Gear, Whistle-Blower Says https://www.nytimes.com/2020/02/27/us/politics/coronavirus-us-whistleblower.html …",Mexico detects first two cases of coronavirus https://goo.gl/fb/N1gR8D #news #coronavirusinmexico #coronavis #covid19,"Apple, more than most companies, is likely to lose due to the coronavirus epidemic https://instant.com.pk/2020/01/apple-more-than-most-companies-is-likely-to-lose-due-to-the-coronavirus-epidemic-2/"
53,2020 seems to me like sacred games in real life every day there is a new shit storm like yesterday night a bomb bla… https://t.co/TR36iv6WlN,Face masks are only prescribed for those who are confirmed or suspected to have the corona virus. #COVID19 ,Tesla Model 3 production delayed in Shanghai due to the coronavirus epidemic #Latest #LatestNews http://rviv.ly/6Cbniu #international
54,"RT @etribune: At least 50,056 #coronavirus patients have recovered in #Pakistan

https://t.co/7SmonFq3nj https://t.co/pLUyVBLClr","WHO alerts hospitals across world on possible spread of new #China Coronavirus
#GeoNews",By September 2020 corona virus is gonna take over every single human being.
55,"9,809 record corona patients recoverd in last 24 hrs in Pakistan..

#coronavirus
#COVID
#lockdown","India Today: WHO says new China coronavirus could spread worldwide, warns hospitals.
https://www.indiatoday.in/world/story/coronavirus-spread-china-who-warns-hospitals-worldwide-sars-mers-1636862-2020-01-14 …","A true test of times for governments, organisations and families who have their loved ones stuck in wuhan. #coronavirus "
56,"50,000+ patients with CoViD-19 are now recovered in Pakistan. Alhamdulilah😍👏

#coronavirusinpakistan 
#coronavirus",First case of new coronavirus reported outside China https://bbc.in/30hyy5J ,"When there are fears of #coronavirus around the world even in countries having no confirmed cases, these are the people who volunteered themselves to serve the effectees..just imagine #CoronavirusOutbreak"
57,"RT @SnapPakistan: 📍Atabad lake from a different perspective

I make an effort to show our beautiful Pakistan in the days of lockdown / isol…","WHO says new China coronavirus could spread, warns hospitals worldwide
#ARYNews
https://arynews.tv/en/who-china-coronavirus-spread/ …","China says coronavirus can spread before symptoms occur, calling into question #Latest #LatestNews http://rviv.ly/jPVvwz #international"
58,"#Which is the best?

Download now: https://t.co/FCMQPOsQS7
Visit here: https://t.co/ezqd7xIx8C

#Qareebidukan… https://t.co/vJ73VGbnsL",Japan Confirms First Case of New Chinese Coronavirus http://dlvr.it/RN8TGm pic.twitter.com/9aHICyrcP2,What does the #coronarovirus and #Modi have in common? They are both a curse to humanity! The corona virus at least has some class though! #DGISPR @peaceforchange @iVeenaKhan #Pakistan
59,"Good Morning to all. ♥️♥️♥️♥️♥️

#coronavirus",Thai Health Officials Intensify Checks For Coronavirus Before Lunar New Year - Reports https://www.urdupoint.com/en/world/thai-health-officials-intensify-checks-for-co-813283.html …,Health Emergency in the world . #Prayforworld #coronavirus #PrayForChina #PrayForWuhan 
60,"RT @dawn_com: 9,089 more people recover in Pakistan, total recoveries top 50,000

Follow our updates on #coronavirus here: https://t.co/vY4…",Pakistan exercises caution as more cases of China’s coronavirus surface in other countries https://www.dawn.com/news/1530103 ,Ladies and gentleman Pakistani officials on social media is spreading fake news. They don't even know about the ground reality. Don't let them fool you. I am in wuhan. Different countries are evacuating their students but hey are lying that its not true. #coronavirus #ChinaVirus
61,"RT @ConceptTVNews: The nationwide tally of Covid-19 patients stands at 132,405 with 50,087 cases in #Punjab, 49,256 in #Sindh, 16,415 in Kh…","Besides awareness, we need to workup for #Coronavirus Vaccination before it engulf Quarter of the world population..
@tron_squad
@sweetcha69
@DavidGettman3
@Hamad28699192
@anawaJTS_
@shembekar_uday
@akbcrypto2
@FasyTronJTS
@btccryptomania
@mus_mel
#JTS #JTSfam #JTSarmy #JTSsquad",WHO. Declares global emergency while Wuhan coronavirus spreads 
62,RT @AFP: #UPDATES Eleven residential estates in south Beijing are locked down due to a fresh cluster of #coronavirus cases linked to the ne…,This is serious news. First Coronavirus case found in Pakistan – Aaj News https://www.aaj.tv/english/latest/first-coronavirus-case-found-in-pakistan/ …,@vlanm whats your sense of shipping in China and how outbreak there is hitting the global trade.#Shipping- Coronavirus#
63,RT @rjimad: Bolsonaro makes a tiger force in Brazil. Amazing so many similarities between Brazil and Pakistan. Both the countries ruled by…,One case of Corona virus is confirmed in Pakistan as well...,"TREATMENT OF CORONA VIRUS 1-Neem Tree Leafs:20 to 25 leafs 2-Lemon Seeds:50 seeds 3-Kalonji (Nigella Seeds): 2 Pinches Use Method: Combine all the ingredients and grind them in a glass of water,then read “Sura-e-Bani Israel” and breathe out on the water,give to the patient daily."
64,"#howtostartfreebitcoinmining #freebitcoinminingweb #covid #covid19 #coronavirus #COVID19
WORK FROM HOME
Trusted Fre… https://t.co/LtpRgU0BId","Really appreciated the humanity act! 
 
#coronavirus #CoronavirusOutbreak https://twitter.com/VarmaPravitha/status/1222765655943856128/video/1 …",#FaceMask shortage in #Asia as #coronavirus spreads by @TRTWorld
65,"#FederalBudget2020_21
#CustomsReliefMeasures 
To provide relief to common people Customs Duty and Taxes exempted on… https://t.co/0ScJrqu9rN","Read to know, how to avoid the virus. Posts and food from China are safe as the virus cannot the journey. 
#CoronaVirus 

Up to 24 people in Finland possibly exposed to coronavirus  | Yle Uutiset | http://yle.fi https://yle.fi/uutiset/11184029 …", 28 Feb 2020 19:00 GMT+2 Cumulative no of confirmed #Covid19 cases in @WHOEMRO Region Afghanistan:1 Bahrain: 36 Egypt: 1 IR Iran: 388 incl. 34 deaths Iraq: 7 Kuwait: 45 Lebanon: 3 Oman: 6 Pakisatn: 2 UAE: 1 #CoronavirusOutbreak #Pakistan @pharmatraxpak
66,"RT @dawn_com: Shahid Afridi tests positive for coronavirus

Follow our updates on #coronavirus here: https://t.co/vY4fVgAjuk",Coronavirus: Returning Britons could remain in quarantine for 14 days | World #Latest #LatestNews http://rviv.ly/Xf5lhG  #uncategorized,"After the sudden outbreak of COVID19 at Wuhan, China very effectively contained the spread to the world by taking unprecidented measures &amp;has given considerable time to the world to get prepared to counter virus, but most countries only wasted the precious time in accusing China. "
